tweet,tweet_tokenized
Ya veremos qué excusa milenaria se inventan ahora para defender a Vogel y sus incoherencias.,"['veremos', 'excusa', 'milenaria', 'inventan', 'ahora', 'defender', 'vogel', 'incoherencias']"
"THT, Caruso, Shröder y KCP en cancha AL MISMO TIEMPO. Nada, Vogel renunció.","['tht', 'caruso', 'shröder', 'kcp', 'cancha', 'mismo', 'tiempo', 'vogel', 'renunció']"
"Pero hace semanas decía que los Lakers eran mediocres sin la dupla LeBron-AD, y salieron varios atacados.","['hace', 'semanas', 'decía', 'lakers', 'mediocres', 'dupla', 'lebron', 'ad', 'salieron', 'varios', 'atacados']"
"Vogel no le da minutos a Harell y a THT en toda la serie. Hoy, en el partido más importante, les va a terminar dando 25+ a cada uno.   No me incomoda lo de hoy, sino que no hayan jugado nada antes.","['vogel', 'da', 'minutos', 'harell', 'tht', 'toda', 'serie', 'hoy', 'partido', 'importante', 'va', 'terminar', 'dando', 'cada', 'incomoda', 'hoy', 'sino', 'jugado']"
Stop the count 😔,"['stop', 'the', 'count']"
"Dios mío, Mikel.","['dios', 'mikel']"
"Sí, bueno...",['bueno']
@danipalenciap Jajajaja confirmo 😊,"['danipalenciap', 'jajajaja', 'confirmo']"
"@Una_Tal_Gess Jajajaja cálmate. Tendrá más nivel, pero podrás hacerlo. Suerte y que la fuerza te acompañe #NoMásFlojera #EstaVezSíCorres","['tal', 'gess', 'jajajaja', 'cálmate', 'nivel', 'podrás', 'hacerlo', 'suerte', 'fuerza', 'acompañe', 'nomásflojera', 'estavezsícorres']"
"Mira, @Una_Tal_Gess. Se prendió 🔥  https://t.co/sfrHc96zPq","['mira', 'tal', 'gess', 'prendió']"
"Salvo LeBron, ningún jugador de los Lakers en doble dígito. Dos titulares con 0 pts.","['salvo', 'lebron', 'ningún', 'jugador', 'lakers', 'doble', 'dígito', 'dos', 'titulares', 'pts']"
El tipo de verdad rechazó la extensión millonaria que le ofrecieron. Cualquier cosa.,"['tipo', 'verdad', 'rechazó', 'extensión', 'millonaria', 'ofrecieron', 'cualquier', 'cosa']"
0 FG en el cuarto. Esto es patético.,"['fg', 'cuarto', 'patético']"
#Venex 🔵💙 Jajajaja,"['venex', '🔵💙', 'jajajaja']"
"@PablinhooAlee Bien ahí, Pablito. Solíamos tener Superliga, Liga Nacional, Copa PDVSA, Sembrando Fútbol, etc. No podemos dejar perder todo lo que se avanzó entre 2014 y 2018.","['pablinhooalee', 'bien', 'ahí', 'pablito', 'solíamos', 'tener', 'superliga', 'liga', 'nacional', 'copa', 'pdvsa', 'sembrando', 'fútbol', 'etc', 'podemos', 'dejar', 'perder', 'avanzó']"
"@zain_gogh Sí, @AndresU11 @il_alan.","['zain', 'gogh', 'andresu', 'il', 'alan']"
"@gochitler Lo pensé, pero lo dejé pasar.","['gochitler', 'pensé', 'dejé', 'pasar']"
Será un día importante para el fútbol venezolano.,"['día', 'importante', 'fútbol', 'venezolano']"
"@OscGuard Jajajajajajajaja basta, brother. Por favor 😂","['oscguard', 'jajajajajajajaja', 'basta', 'brother', 'favor']"
"@CDominguesP Mil gracias, Carlitos⚡ 🤝🏻","['cdominguesp', 'mil', 'gracias', 'carlitos⚡', '🤝🏻']"
"@pedrobozoa Te la dedico, @Cesar__Od","['pedrobozoa', 'dedico', 'cesar', 'od']"
"@giovaromero19 @masisu Jajajaja ah bueno, se prendió entonces 😅","['giovaromero', 'masisu', 'jajajaja', 'ah', 'bueno', 'prendió', 'entonces']"
Paso por aquí con otra consulta: ¿Conocen algún buen coach de running en Caracas? Gracias.,"['paso', 'aquí', 'consulta', '¿conocen', 'algún', 'buen', 'coach', 'running', 'caracas', 'gracias']"
"@Vale_dla Qué  desgracia, de verdad. Muchas gracias, Vale","['vale', 'dla', 'desgracia', 'verdad', 'muchas', 'gracias', 'vale']"
"@montillacd Solo ida. Vamos a ponerle 200 ida y vuelta, majomenos. 🤦🏻‍♂️","['montillacd', 'solo', 'ida', 'vamos', 'ponerle', 'ida', 'vuelta', 'majomenos', '🤦🏻\u200d♂️']"
"@veruskasanquiz @AndresMedinaVE @GefryM Datazo. ¡Gracias, Veru!","['veruskasanquiz', 'andresmedinave', 'gefrym', 'datazo', '¡gracias', 'veru']"
@veruskasanquiz Ya sabes. En un mes me recibes.,"['veruskasanquiz', 'sabes', 'mes', 'recibes']"
@amipossa @victoreltaxista Muchas gracias!,"['amipossa', 'victoreltaxista', 'muchas', 'gracias']"
"@victoreltaxista Qué tal, amigo. Muchas gracias por la información","['victoreltaxista', 'tal', 'amigo', 'muchas', 'gracias', 'información']"
@DiazLuis28 Eres tú en 4K. Ya voy a revisar.,"['diazluis', 'voy', 'revisar']"
"@OscGuard Creo que ahorita no, bro. Por lo menos no he visto que estén operativos. Sería mi primera opción","['oscguard', 'creo', 'ahorita', 'bro', 'menos', 'visto', 'operativos', 'primera', 'opción']"
"@OscGuard Jajajaja sé serio, Óscar.","['oscguard', 'jajajaja', 'sé', 'serio', 'óscar']"
¿Cuánto estará costando un transporte de Caracas a Puerto Ordaz? ¿Alguien sabrá opciones actuales?,"['¿cuánto', 'costando', 'transporte', 'caracas', 'puerto', 'ordaz', '¿alguien', 'sabrá', 'opciones', 'actuales']"
"@Naldoxx @McDonalds_VE Así fue el antojo que me dio, que del tiro pedí un delivery 🍔🍟","['naldoxx', 'mcdonalds', 've', 'así', 'antojo', 'dio', 'tiro', 'pedí', 'delivery', '🍔🍟']"
"Lo de Drummond es inexplicable a este punto. Y va a seguir jugando 30 minutos, aunque no haya rendido desde que llegó a los Lakers.","['drummond', 'inexplicable', 'punto', 'va', 'seguir', 'jugando', 'minutos', 'aunque', 'rendido', 'llegó', 'lakers']"
Cada vez que sale LeBron: runs de 8-0 para Phoenix. Normal.,"['cada', 'vez', 'sale', 'lebron', 'runs', 'phoenix', 'normal']"
"@nbcsnl La quiero mucho, @Jer_emi","['nbcsnl', 'quiero', 'jer', 'emi']"
Esta vez confirmé que @Una_Tal_Gess no es un bot. Sí existe. Hasta me tomó estas fotos en la carrera. CC: @FranjolysBorges.  https://t.co/Nc5JMEj6ek,"['vez', 'confirmé', 'tal', 'gess', 'bot', 'existe', 'tomó', 'fotos', 'carrera', 'cc', 'franjolysborges']"
"Durant falló como siete tiros seguidos y el equipo que lo tiene a él, a Kyrie y a Harden solo hizo 16 pts en el primer cuarto.","['durant', 'falló', 'siete', 'tiros', 'seguidos', 'equipo', 'kyrie', 'harden', 'solo', 'hizo', 'pts', 'primer', 'cuarto']"
No sé qué fue mejor... Si volver a competir en Venezuela o el hecho de que mis hermanos @alvarodanavas y @omaralejandro20 fueron los fotógrafos.  Se juntó parte de la banda en la #CarreraPaRestiaos 🔥🎯  https://t.co/0ox571xJmu,"['sé', 'mejor', 'si', 'volver', 'competir', 'venezuela', 'hecho', 'hermanos', 'alvarodanavas', 'omaralejandro', 'fotógrafos', 'juntó', 'parte', 'banda', 'carreraparestiaos', '🔥🎯']"
@DoSivira Jajaja vamos bien.,"['dosivira', 'jajaja', 'vamos', 'bien']"
A Caruso lo quiero en mi equipo de por vida.,"['caruso', 'quiero', 'equipo', 'vida']"
LEBRON JAMES,"['lebron', 'james']"
"Solo faltó @FranjolysBorges para juntar a la banda nuevamente. Por eso muero con los míos: no fallan. Son unos cracks, @alvarodanavas @omaralejandro20. Qué éxito que hayan podido estar en la #CarreraPaRestiaos 🔥  https://t.co/Q1OZYBw5by","['solo', 'faltó', 'franjolysborges', 'juntar', 'banda', 'nuevamente', 'muero', 'fallan', 'cracks', 'alvarodanavas', 'omaralejandro', 'éxito', 'podido', 'carreraparestiaos']"
"@Jenniferale19 @meridiano Me da tristeza y hasta nostalgia, Jennifer. Se prioriza la cantidad de visitas sobre la calidad del contenido. Creo que la audiencia de un medio tan importante como ese merece más. Merece algo mejor.","['jenniferale', 'meridiano', 'da', 'tristeza', 'nostalgia', 'jennifer', 'prioriza', 'cantidad', 'visitas', 'calidad', 'contenido', 'creo', 'audiencia', 'medio', 'tan', 'importante', 'merece', 'merece', 'mejor']"
"Sonia es una gran persona. Es exitosa, pero con los pies bien puestos sobre la tierra.  Como atleta, merece que se reseñe lo que hace dentro del campo. Respeto mucho a Meridiano, por todos los años que viví allí, pero esto es de todo menos periodismo deportivo.","['sonia', 'gran', 'persona', 'exitosa', 'pies', 'bien', 'puestos', 'tierra', 'atleta', 'merece', 'reseñe', 'hace', 'dentro', 'campo', 'respeto', 'meridiano', 'años', 'viví', 'allí', 'menos', 'periodismo', 'deportivo']"
Amo Twitter.  https://t.co/qGerGiBTn6,"['amo', 'twitter']"
@danipalenciap Jajaja esa imagen fue la mejor idea de ma historia jaja.,"['danipalenciap', 'jajaja', 'imagen', 'mejor', 'idea', 'ma', 'historia', 'jaja']"
@danipalenciap Me voy a poner esa camisa todos los días.,"['danipalenciap', 'voy', 'poner', 'camisa', 'días']"
"Hoy me llegó felicidad pura en una caja 📦🎁  No tengo casi palabras para agradecer este enorme gesto de parte de @EvolucionCSF @CONMEBOL. A este tipo de detalles solo puedo darle el más alto de los valores.  Me alegraron el día, la semana, el mes 😁🇻🇪  https://t.co/D1SgZVLTQj","['hoy', 'llegó', 'felicidad', 'pura', 'caja', '📦🎁', 'casi', 'palabras', 'agradecer', 'enorme', 'gesto', 'parte', 'evolucioncsf', 'conmebol', 'tipo', 'detalles', 'solo', 'puedo', 'darle', 'alto', 'valores', 'alegraron', 'día', 'semana', 'mes', '😁🇻🇪']"
"Lo que me recuerda Facebook hoy, @vvherrera2  https://t.co/6Jb5v8bYNs","['recuerda', 'facebook', 'hoy', 'vvherrera']"
@gochitler Me representa.,"['gochitler', 'representa']"
@MyleAraujo_ @il_alan Este es tuit más bello de la historia.,"['mylearaujo', 'il', 'alan', 'tuit', 'bello', 'historia']"
"@kikoperozo Y cuando la terminen, tienen que ver Rebels jaja. Luego es que podrán ver/entender The Bad Batch.","['kikoperozo', 'terminen', 'ver', 'rebels', 'jaja', 'luego', 'podrán', 'ver', 'entender', 'the', 'bad', 'batch']"
El hambre fue el límite.,"['hambre', 'límite']"
"Había visto muchas esculturas/monumentos raros, pero esta que encontré hoy no sé ni cómo describirla.  https://t.co/Dh5c0Tgnwq","['visto', 'muchas', 'esculturas', 'monumentos', 'raros', 'encontré', 'hoy', 'sé', 'cómo', 'describirla']"
"Frase que precedió la tragedia. Hoy, en cambio, puedo decir: ""Gracias a Dios, no nos matamos"". Nos salvó, hermano querido. No sé cómo, pero nos salvó.","['frase', 'precedió', 'tragedia', 'hoy', 'cambio', 'puedo', 'decir', 'gracias', 'dios', 'matamos', 'salvó', 'hermano', 'querido', 'sé', 'cómo', 'salvó']"
@il_alan @Isabellexp @medicensilvii @KrlosCelis JAHSJAHWJA qué está pasando. Se prendió jajaja. LQM.,"['il', 'alan', 'isabellexp', 'medicensilvii', 'krloscelis', 'jahsjahwja', 'pasando', 'prendió', 'jajaja', 'lqm']"
@Isabellexp @il_alan @KrlosCelis @medicensilvii Jajajaja inocente o/,"['isabellexp', 'il', 'alan', 'krloscelis', 'medicensilvii', 'jajajaja', 'inocente']"
@spacewalkerdani Yo sabía que no me ibas a dejar morir. Bendecido y afortunado.,"['spacewalkerdani', 'sabía', 'ibas', 'dejar', 'morir', 'bendecido', 'afortunado']"
@spacewalkerdani Jajajaja 😂,"['spacewalkerdani', 'jajajaja']"
"Ayer fui feliz con el crossover de NBA con Marvel. Hoy lo soy con #TheBadBatch. Para todos, #MayThe4thBeWithYou","['ayer', 'feliz', 'crossover', 'nba', 'marvel', 'hoy', 'thebadbatch', 'maythe', 'thbewithyou']"
@learnhowt0draw @samanthanewtonp sí.,"['learnhowt', 'draw', 'samanthanewtonp']"
"Para los interesados, están repartiendo dos máscaras por persona, de forma gratuita.","['interesados', 'repartiendo', 'dos', 'máscaras', 'persona', 'forma', 'gratuita']"
La @AlcaldiaBaruta está repartiendo máscaras de forma gratuita y realizando desinfección en Manzanares en este momento.  https://t.co/3RjwadYJHt,"['alcaldiabaruta', 'repartiendo', 'máscaras', 'forma', 'gratuita', 'realizando', 'desinfección', 'manzanares', 'momento']"
"Hey, @Schwarzenegger, mi sobrina te ama y quiere ver tus películas.  https://t.co/js24WEHZF5","['hey', 'schwarzenegger', 'sobrina', 'ama', 'quiere', 'ver', 'películas']"
Y lo logró el Barça. Finalistas de Champions.,"['logró', 'barça', 'finalistas', 'champions']"
Con gol de Gaby García.,"['gol', 'gaby', 'garcía']"
Pero qué golazo de Caracas FC. Era cuestión de tiempo. Mucho mejor el Rojo hasta ahora. Richard Celis 0-1.,"['golazo', 'caracas', 'fc', 'cuestión', 'tiempo', 'mejor', 'rojo', 'ahora', 'richard', 'celis']"
@CarlaBL13 Me representa.,"['carlabl', 'representa']"
"Este año reafirmó que mis sobrinos son lo más bello que tengo en mi vida. Carajo, los amo mucho.  https://t.co/EAl4uvvrxV","['año', 'reafirmó', 'sobrinos', 'bello', 'vida', 'carajo', 'amo']"
@Valrodriguezv_ No importa cuándo lo leas.,"['valrodriguezv', 'importa', 'cuándo', 'leas']"
El CM de Sacramento sigue invicto.,"['cm', 'sacramento', 'sigue', 'invicto']"
@il_alan @Ecztik @_akwill @moicstz @Ernesto_Leon @byrongMSC @astrojoc Jajajajaja una vez lo hice con @khcelis en Colombia. Una cosa de locos jaja,"['il', 'alan', 'ecztik', 'akwill', 'moicstz', 'ernesto', 'leon', 'byrongmsc', 'astrojoc', 'jajajajaja', 'vez', 'hice', 'khcelis', 'colombia', 'cosa', 'locos', 'jaja']"
"JAJAJAJAJA. Ok, esto es muy real. CC: @AndresU11 @fabiolaag_ @JavPlanet @alanavarro23 @MiguelAnez_","['jajajajaja', 'ok', 'real', 'cc', 'andresu', 'fabiolaag', 'javplanet', 'alanavarro', 'miguelanez']"
¿Para cuándo el meme de Kevin entre los personajes de Mortal Kombat o Super Smash después de ese tuit? Se le fue de las manos.,"['¿para', 'cuándo', 'meme', 'kevin', 'personajes', 'mortal', 'kombat', 'super', 'smash', 'después', 'tuit', 'manos']"
"@klon_perez Tal cual, bro. Capaz es lo mejor.","['klon', 'perez', 'tal', 'bro', 'capaz', 'mejor']"
@GeralCB7  https://t.co/eFaWBPpHSM,['geralcb']
Siento que nunca sé de quién hablan cuando se destapa un escándolo de alguien relacionado con la farándula venezolana. Quizá sea lo mejor.,"['siento', 'nunca', 'sé', 'quién', 'hablan', 'destapa', 'escándolo', 'alguien', 'relacionado', 'farándula', 'venezolana', 'quizá', 'mejor']"
@AleBlumer @vessamoniku Jajaja ya lo dijo. No hay retorno 😎,"['aleblumer', 'vessamoniku', 'jajaja', 'dijo', 'retorno']"
@JeanLRM_ @Ecztik @il_alan @AndresU11 cuándo nos lanzamos el Space ese para hablar de los posibles sembrados para el playoff pues.,"['jeanlrm', 'ecztik', 'il', 'alan', 'andresu', 'cuándo', 'lanzamos', 'space', 'hablar', 'posibles', 'sembrados', 'playoff', 'pues']"
"@AnibalRCM @Ecztik Pero es que yo en ningún momento comparé las dos situaciones, bro","['anibalrcm', 'ecztik', 'ningún', 'momento', 'comparé', 'dos', 'situaciones', 'bro']"
@Ecztik Bueno... ni tanto.  https://t.co/yGS5ZDhpbo,"['ecztik', 'bueno']"
"@Ecztik Mencionas dos méritos del año pasado, bro. Esa no es su realidad actual. Ni cerca. Y mucho menos en las últimas dos semanas.","['ecztik', 'mencionas', 'dos', 'méritos', 'año', 'pasado', 'bro', 'realidad', 'actual', 'cerca', 'menos', 'últimas', 'dos', 'semanas']"
"@Ecztik @KingJames @Lakers Están por debajo de .450 sin él. ""Mantenerse"" es relativo, porque es gracias a récord que tenían antes. Pero de estar peleando el mejor registro de la liga a luchar por no caer al play-inn no es, jamás, un ""tremendo equipo"".","['ecztik', 'kingjames', 'lakers', 'debajo', 'mantenerse', 'relativo', 'gracias', 'récord', 'peleando', 'mejor', 'registro', 'liga', 'luchar', 'caer', 'play', 'inn', 'jamás', 'tremendo', 'equipo']"
Y ustedes aún no le quieren dar a CP3 el valor que se merece. Point god. Floor general. 🎩,"['ustedes', 'aún', 'quieren', 'dar', 'cp', 'valor', 'merece', 'point', 'god', 'floor', 'general']"
"@vessamoniku Gracias de antemano, @AleBlumer 👟  https://t.co/WGbbZUTciE","['vessamoniku', 'gracias', 'antemano', 'aleblumer']"
"@spacewalkerdani Te mando un abrazo enorme, Dani 🤗🍫","['spacewalkerdani', 'mando', 'abrazo', 'enorme', 'dani', '🤗🍫']"
"Otra enseñanza de Mamba 💜💛  ""After all, greatness is not for everybody"".  https://t.co/NypGsuNlQQ","['enseñanza', 'mamba', '💜💛', 'after', 'all', 'greatness', 'is', 'not', 'for', 'everybody']"
"Llegar a las 5:00 al Saime para igual ser la persona 105 en la cola. Y con lluvia, claro.  https://t.co/S9vcNs9LCK","['llegar', 'saime', 'igual', 'ser', 'persona', 'cola', 'lluvia', 'claro']"
"Sigo sin entender en qué estaba pensando Schröder cuando rechazó la extensión de contrato. Es buenísimo, pero si cree que merece 30MM, tiene problemas serios.","['sigo', 'entender', 'pensando', 'schröder', 'rechazó', 'extensión', 'contrato', 'buenísimo', 'si', 'cree', 'merece', 'mm', 'problemas', 'serios']"
Increíble que @KingJames tenga que regresar para evitar que los @Lakers caigan al play-in. Un equipo mediocre sin él.,"['increíble', 'kingjames', 'regresar', 'evitar', 'lakers', 'caigan', 'play', 'in', 'equipo', 'mediocre']"
@memecrashes No sé por qué vi esto y pensé en @il_alan. Sí.,"['memecrashes', 'sé', 'vi', 'pensé', 'il', 'alan']"
Aún me cuesta entender cómo es que esto es real...  https://t.co/mLByKlzgGf,"['aún', 'cuesta', 'entender', 'cómo', 'real']"
"@perodimemanu @weplash @PepsiVEN Se te fue de las manos, brother. Otro nivel. Impresionante.","['perodimemanu', 'weplash', 'pepsiven', 'manos', 'brother', 'nivel', 'impresionante']"
Acabo de ver esto. ¿Cómo hago ahora con las ganas de ir a Canaima ya mismo?,"['acabo', 'ver', '¿cómo', 'hago', 'ahora', 'ganas', 'ir', 'canaima', 'mismo']"
@Isabellexp La que viene es una joya.,"['isabellexp', 'viene', 'joya']"
"A punta de empates, se le está yendo la temporada entera al Real Madrid.","['punta', 'empates', 'yendo', 'temporada', 'entera', 'real', 'madrid']"
Y sí... #FloridaLife 🐊,['floridalife']
@il_alan JASHJAHSJAHWJAJW,"['il', 'alan', 'jashjahsjahwjajw']"
@DiazLuis28 No sé ni qué esperar. Tengo miedo.,"['diazluis', 'sé', 'esperar', 'miedo']"
"@aljosaba No de toda la temporada. Solo de los últimos dos episodios, pero sí jaja.","['aljosaba', 'toda', 'temporada', 'solo', 'últimos', 'dos', 'episodios', 'jaja']"
"@Cesar__Od No, no. Vienen unos spin off por ahí. Historias previas, etc.","['cesar', 'od', 'vienen', 'spin', 'off', 'ahí', 'historias', 'previas', 'etc']"
Tal parece que esta gente va a romperme el corazón una vez más.,"['tal', 'parece', 'gente', 'va', 'romperme', 'corazón', 'vez']"
Y sí me quedé corto. Son como 30.,"['quedé', 'corto']"
Los integrantes del MCU deben acumulan como 20 premios Oscar. Quizá me quedo corto.,"['integrantes', 'mcu', 'deben', 'acumulan', 'premios', 'oscar', 'quizá', 'quedo', 'corto']"
"@gochitler Recientemente, Heath Ledger lo ganó por su papel como el Joker.","['gochitler', 'recientemente', 'heath', 'ledger', 'ganó', 'papel', 'joker']"
"Y con esto, les deseo buenas noches, gente.","['deseo', 'buenas', 'noches', 'gente']"
@eliaslopezvzla @UCVFCOFICIAL Ya lo dijo 😅,"['eliaslopezvzla', 'ucvfcoficial', 'dijo']"
"@eliaslopezvzla @UCVFCOFICIAL La quiero. Regálamela, Elías.","['eliaslopezvzla', 'ucvfcoficial', 'quiero', 'regálamela', 'elías']"
Con dos venezolanas en el plantel: Yenifer Giménez y Kareylen Capdevilla 🇻🇪,"['dos', 'venezolanas', 'plantel', 'yenifer', 'giménez', 'kareylen', 'capdevilla', '🇻🇪']"
Que siga bajando la guardia y con la sonrisa ridícula de siempre💀⚰,"['siga', 'bajando', 'guardia', 'sonrisa', 'ridícula', 'siempre💀⚰']"
@JoseD_LCRN @klon_perez 😂😂😂,"['josed', 'lcrn', 'klon', 'perez', '😂😂😂']"
"Patética la forma en la que los @Lakers permitieron toda la noche el P&amp;R de Powell. Insólito; cero sorpresa. La misma jugada una y otra vez, y Vogel nunca ajustó.","['patética', 'forma', 'lakers', 'permitieron', 'toda', 'noche', 'amp', 'powell', 'insólito', 'cero', 'sorpresa', 'misma', 'jugada', 'vez', 'vogel', 'nunca', 'ajustó']"
"Ah, pero si es verdad que a Vogel no se le puede criticar nada.","['ah', 'si', 'verdad', 'vogel', 'puede', 'criticar']"
@Zulia_FC 😂😂😂,"['zulia', 'fc', '😂😂😂']"
@Cesar__Od Me da vida ese tuit jaja. Todas las semanas. Soy feliz.,"['cesar', 'od', 'da', 'vida', 'tuit', 'jaja', 'todas', 'semanas', 'feliz']"
@Jer_emi @FabriCuzzo22 Jajajajaja,"['jer', 'emi', 'fabricuzzo', 'jajajajaja']"
"Sin caretas, acepto que quisiera aunque sea un gol de Trujillanos en este momento. Esos chamos no tienen la culpa de lo que está pasando.","['caretas', 'acepto', 'quisiera', 'aunque', 'gol', 'trujillanos', 'momento', 'chamos', 'culpa', 'pasando']"
Mi tuit favorito de todas las semanas.,"['tuit', 'favorito', 'todas', 'semanas']"
"No, chico, pero qué buenos partidos nos está dejando este arranque de torneo.","['chico', 'buenos', 'partidos', 'dejando', 'arranque', 'torneo']"
Golazo de @pulgagomez. Siempre con la 10 en mi equipo.,"['golazo', 'pulgagomez', 'siempre', 'equipo']"
¡No te puedo creer lo que acaba de pasar! El gol de @EstudiantesMEFC es algo que nunca había visto,"['¡no', 'puedo', 'creer', 'acaba', 'pasar', 'gol', 'estudiantesmefc', 'nunca', 'visto']"
"Esto está como para que me lo regalen de cumpleaños. O cualquier otro día, pues.","['regalen', 'cumpleaños', 'cualquier', 'día', 'pues']"
"No, pero el partido de Beycker fue para el olvido. Mano fuera del área y se va expulsado al 82'.","['partido', 'beycker', 'olvido', 'mano', 'área', 'va', 'expulsado']"
Tremendo blooper de Beycker.,"['tremendo', 'blooper', 'beycker']"
"@alvarodanavas Éxito, Monarca. Vamoarriba 🐵","['alvarodanavas', 'éxito', 'monarca', 'vamoarriba']"
@tuerta03 @mrodoficial @ferminperez_jr Jshajajaja 😂😂🌳,"['tuerta', 'mrodoficial', 'ferminperez', 'jr', 'jshajajaja', '😂😂🌳']"
"@FranjolysBorges @Una_Tal_Gess Dios mío, por favor. Algún día tengo que poder usar la plataforma.","['franjolysborges', 'tal', 'gess', 'dios', 'favor', 'algún', 'día', 'poder', 'usar', 'plataforma']"
"@MiguelOropezaM @AtleticoVzla De eso se trata, pana: de facilitar la labor de la prensa para que esta pueda comunicar correctamente el acontecer del club.","['migueloropezam', 'atleticovzla', 'trata', 'pana', 'facilitar', 'labor', 'prensa', 'pueda', 'comunicar', 'correctamente', 'acontecer', 'club']"
@salmista39 @HnosColmenarez Sí vale. Hermanos Colmenárez ha brindado toda la info necesaria desde la pretemporada. De ese equipo solo tengo cosas buenas para decir.,"['salmista', 'hnoscolmenarez', 'vale', 'hermanos', 'colmenárez', 'brindado', 'toda', 'info', 'necesaria', 'pretemporada', 'equipo', 'solo', 'cosas', 'buenas', 'decir']"
"Y no mencione que el diseño está buenísimo, por cierto. Muy atractivo. Una vez hablé con @lvilchez8 que la información es más importante que la parte gráfica, pero en este caso, en mi opinión, todo está perfecto.","['mencione', 'diseño', 'buenísimo', 'cierto', 'atractivo', 'vez', 'hablé', 'lvilchez', 'información', 'importante', 'parte', 'gráfica', 'caso', 'opinión', 'perfecto']"
"Número de camiseta, nombre y apellido, fotografía y juveniles identificados. Ah, y sin misterios, porque la publicaron el día antes.  20/20 ✅","['número', 'camiseta', 'nombre', 'apellido', 'fotografía', 'juveniles', 'identificados', 'ah', 'misterios', 'publicaron', 'día']"
"Nooo, pero, por favor, qué golazo de Martínez 😲😲. Se adelantó @DvoLaGuaira al 21.","['nooo', 'favor', 'golazo', 'martínez', '😲😲', 'adelantó', 'dvolaguaira']"
"Llegó con un día de retraso, pero debo decir que toda la atención a prensa ayer fue impecable. Tanto de @Metropolitanos_ como de @CONMEBOL.","['llegó', 'día', 'retraso', 'debo', 'decir', 'toda', 'atención', 'prensa', 'ayer', 'impecable', 'metropolitanos', 'conmebol']"
Los últimos cuatro días han sido geniales. Ojalá todo se mantenga de esta manera 🙏🏻,"['últimos', 'cuatro', 'días', 'sido', 'geniales', 'ojalá', 'mantenga', 'manera', '🙏🏻']"
No hay un día en el que KD no haga algo que lo ponga bajo la lupa. Toda la semana creando polémicas mientras el tema de su nueva lesión pierde relevancia.,"['día', 'kd', 'haga', 'ponga', 'bajo', 'lupa', 'toda', 'semana', 'creando', 'polémicas', 'mientras', 'tema', 'nueva', 'lesión', 'pierde', 'relevancia']"
No me canso de aplaudir el trabajo de mantenimiento del césped del Estadio Olímpico. Da gusto seguir viéndolo de esta manera.,"['canso', 'aplaudir', 'trabajo', 'mantenimiento', 'césped', 'estadio', 'olímpico', 'da', 'gusto', 'seguir', 'viéndolo', 'manera']"
Otra tarde de Copa Sudamericana.  https://t.co/7lHBGpSMve,"['tarde', 'copa', 'sudamericana']"
@Jesusaugusto ¿Cómo va a hacer 72 triples en 10 juegos? Es un psicópata.,"['jesusaugusto', '¿cómo', 'va', 'hacer', 'triples', 'juegos', 'psicópata']"
@gochitler Jajajajaja. La dictadura.,"['gochitler', 'jajajajaja', 'dictadura']"
Lo de Curry ya es ridículo,"['curry', 'ridículo']"
"@FarraReguero @CDominguesP @XElFutbolTV Mala idea no es, pero estamos claros de que no es lo mismo. Igual es buena plataforma.","['farrareguero', 'cdominguesp', 'xelfutboltv', 'mala', 'idea', 'claros', 'mismo', 'igual', 'buena', 'plataforma']"
"@CDominguesP Si @XElFutbolTV, que era netamente informativo, era referencia, no imagino uno más extenso y con espacio para debate. Eso sí sería un paso hacia adelante.","['cdominguesp', 'si', 'xelfutboltv', 'netamente', 'informativo', 'referencia', 'imagino', 'extenso', 'espacio', 'debate', 'paso', 'hacia', 'adelante']"
"@TheNBACentral Buen día, @Jer_emi. Paso para alimentar tu DOC con esto. Saludos.","['thenbacentral', 'buen', 'día', 'jer', 'emi', 'paso', 'alimentar', 'doc', 'saludos']"
"@medicensilvii @LigaFUTVE Jajaja no me enrollo. Cada quien que opine lo que quiera (aunque no tenga ningún sentido eso) 😅. Igual eso no era una crítica, sino una manifestación genuina de preocupación por la falta de información. Hasta ahí.","['medicensilvii', 'ligafutve', 'jajaja', 'enrollo', 'cada', 'opine', 'quiera', 'aunque', 'ningún', 'igual', 'crítica', 'sino', 'manifestación', 'genuina', 'preocupación', 'falta', 'información', 'ahí']"
"@jairspineda Sí vale; sí cuenta. Son trabajos valiosos y son jugadores que también estarán en la liga. Yo los usé mucho para la base de datos. Me parece raro que no te hayan agregado, porque suelen hacerlo rapidito. Me consta que son diligentes en eso.","['jairspineda', 'vale', 'cuenta', 'trabajos', 'valiosos', 'jugadores', 'liga', 'usé', 'base', 'datos', 'parece', 'raro', 'agregado', 'suelen', 'hacerlo', 'rapidito', 'consta', 'diligentes']"
"@Theo_Mogollon No jaja. No está lleno. Pero te lo puedo regalar como lo tengo. También tengo como mil entradas a juegos desde hace añales, por si las quieres.","['theo', 'mogollon', 'jaja', 'lleno', 'puedo', 'regalar', 'mil', 'entradas', 'juegos', 'hace', 'añales', 'si', 'quieres']"
@Ceus_27 Éramos felices y no lo sabíamos.,"['ceus', 'felices', 'sabíamos']"
@Yovavasquez96 Jajaja tú sabes cómo es todo jaja.,"['yovavasquez', 'jajaja', 'sabes', 'cómo', 'jaja']"
