tweet,tweet_tokenized
LO ÚNICO QUE PIDO ES PASAR FINANZAS INTERNACIONALES 😭😭😭😭😭😭,"['único', 'pido', 'pasar', 'finanzas', 'internacionales', '😭😭😭😭😭😭']"
Una lloradita y a seguir intentando salvar el semestre 😢,"['lloradita', 'seguir', 'intentando', 'salvar', 'semestre']"
@dayerlys_b @JoelV_ QUE BELLOS SOOOON😭😭😭♥️♥️♥️♥️ LOS AMOOOOOOOOO,"['dayerlys', 'joelv', 'bellos', 'soooon😭😭😭♥️♥️♥️♥️', 'amooooooooo']"
"Yo no estoy para relaciones, ni para dar explicaciones, menos para que me controlen😜","['relaciones', 'dar', 'explicaciones', 'menos', 'controlen😜']"
@danielferros 😍😍😍😍😍😍,"['danielferros', '😍😍😍😍😍😍']"
Cansadita de que mi vida sea una novela.,"['cansadita', 'vida', 'novela']"
Yo lo que necesito es olvidarme de todo.,"['necesito', 'olvidarme']"
el cabello hasta el culo como doncella👑,"['cabello', 'culo', 'doncella👑']"
soy hombre,['hombre']
Crónicas de Marlys intentando salvar el semestre en la última semana de clases.,"['crónicas', 'marlys', 'intentando', 'salvar', 'semestre', 'última', 'semana', 'clases']"
¡Feliz cumpleaños a lo más lindo!🎉♥️ Al que siempre está para mí para escuchar mis cuentos locos y aconsejarme 😂♥️  Te quiero muchísimo ♥️ Pásala excelente 🍻 @JoelV_,"['¡feliz', 'cumpleaños', 'lindo', '🎉♥️', 'siempre', 'escuchar', 'cuentos', 'locos', 'aconsejarme', '😂♥️', 'quiero', 'muchísimo', '♥️', 'pásala', 'excelente', 'joelv']"
Estoy en mi peak 💯  https://t.co/d5LLGrFVt2,['peak']
@dayerlys_b Gracias bellezaaa🥺😍♥️♥️♥️♥️,"['dayerlys', 'gracias', 'bellezaaa🥺😍♥️♥️♥️♥️']"
Me siento ✨bichota✨  https://t.co/kKJ1MRIQBX,"['siento', '✨bichota✨']"
Una lloradita y a dormir.,"['lloradita', 'dormir']"
Send 1 kg de chocolates.,"['send', 'kg', 'chocolates']"
@danielferros Yo me caso 😍,"['danielferros', 'caso']"
"Estoy en mi peak, y voy a seguir en mi peak😎","['peak', 'voy', 'seguir', 'peak😎']"
"Parece chiste, pero es anécdota.  https://t.co/SLWJIGrOZD","['parece', 'chiste', 'anécdota']"
"Queridos ""amigos"" que se han alejado de mí por las novias,   Cuando las novias los boten, a mi no me vengan a buscar.","['queridos', 'amigos', 'alejado', 'novias', 'novias', 'boten', 'vengan', 'buscar']"
mood  https://t.co/Mw8rOscIZy,['mood']
✨anda a lavarte ese culo ✨,"['✨anda', 'lavarte', 'culo']"
@danielferros JAJSJAJAJAJJSJSJAJAJAJAAJAJAJJAJJAJAJAJAJA,"['danielferros', 'jajsjajajajjsjsjajajajaajajajjajjajajajaja']"
Yo ya no estoy para estos trotes.,['trotes']
@Rimasah98 Voy a intentar. Muchas gracias 🥺♥️♥️,"['rimasah', 'voy', 'intentar', 'muchas', 'gracias', '🥺♥️♥️']"
✨te odio caja virtual ✨,"['✨te', 'odio', 'caja', 'virtual']"
AUSILIOOOOOOOOOOOOO 911 SOS,"['ausiliooooooooooooo', 'sos']"
AUSILIOOOOOOOOOOOOO,['ausiliooooooooooooo']
Necesito pagar la universidad  El obstáculo: Caja Virtual,"['necesito', 'pagar', 'universidad', 'obstáculo', 'caja', 'virtual']"
@GabrielBiarreta Sabes que no🙂,"['gabrielbiarreta', 'sabes', 'no🙂']"
@Rccs999 Me estás botando 🙂,"['rccs', 'botando']"
Falso  https://t.co/L1fwHEkxWB,['falso']
tiene como a 20 en lista de espera,"['lista', 'espera']"
@DramaticVikingg QUÉ?????????,['dramaticvikingg']
Yo intentando decir las cosas de buena manera cuando estoy molesta.,"['intentando', 'decir', 'cosas', 'buena', 'manera', 'molesta']"
"Y drenarlo en el entrenamiento, claro que sí 💪🏻  https://t.co/z4tseQrR4R","['drenarlo', 'entrenamiento', 'claro', '💪🏻']"
Esta semana lo único que he hecho es pasar arrechera.,"['semana', 'único', 'hecho', 'pasar', 'arrechera']"
@danielferros @luisianaosorio Sigue intentando amorcito JAJAJAJJSKSKS♥️,"['danielferros', 'luisianaosorio', 'sigue', 'intentando', 'amorcito', 'jajajajjsksks♥️']"
Buenos días.  https://t.co/4sWQ6mBORK,"['buenos', 'días']"
Semanita de mierda.,"['semanita', 'mierda']"
Adivinen quién anda antojada de pan de jamón.,"['adivinen', 'quién', 'anda', 'antojada', 'pan', 'jamón']"
Qué ganas de mandar todo a la mierda.,"['ganas', 'mandar', 'mierda']"
@DramaticVikingg Y seguiremos contando. Inseparables. Te amo tanto ❤️,"['dramaticvikingg', 'seguiremos', 'contando', 'inseparables', 'amo', '❤️']"
@danielferros Obviamente 👉🏻👈🏻,"['danielferros', 'obviamente', '👉🏻👈🏻']"
"""Elegimos una pareja porque representa los asuntos pendientes de nuestra infancia; y la elegimos porque manifiesta las cualidades que desearíamos tener. Al elegir una pareja estimulante y esforzarnos en darle lo que necesita, trazamos la trayectoria de nuestro crecimiento.""","['elegimos', 'pareja', 'representa', 'asuntos', 'pendientes', 'infancia', 'elegimos', 'manifiesta', 'cualidades', 'desearíamos', 'tener', 'elegir', 'pareja', 'estimulante', 'esforzarnos', 'darle', 'necesita', 'trazamos', 'trayectoria', 'crecimiento']"
2 de enero del 2021: se me jodió el teléfono.,"['enero', 'jodió', 'teléfono']"
El 4 de enero volvemos a la vida fit 💪🏻,"['enero', 'volvemos', 'vida', 'fit', '💪🏻']"
22 años y siempre me calculan 17.,"['años', 'siempre', 'calculan']"
¡FELIZ AÑO!🎆♥️ 2️⃣0️⃣2️⃣1️⃣  https://t.co/abZ29KTTDq,"['¡feliz', 'año', '🎆♥️', '️⃣', '️⃣', '️⃣', '️⃣']"
"@OrianaBsta Ok, pero me llevas 😌","['orianabsta', 'ok', 'llevas']"
Unpopular opinion: el 2020 ha sido uno de mis mejores años.,"['unpopular', 'opinion', 'sido', 'mejores', 'años']"
Yo en todas las fiestas.  https://t.co/BhMHsJFU1J,"['todas', 'fiestas']"
😂😂😂😂😂😂😂😂😂😂😂😂,['😂😂😂😂😂😂😂😂😂😂😂😂']
@juniorrivas7 Graciaaas❤️,"['juniorrivas', 'graciaaas❤️']"
@DramaticVikingg No más que tú 🤭♥️ TE AMOOOOOO,"['dramaticvikingg', '🤭♥️', 'amoooooo']"
Y pensar que el 24 de diciembre andaba gozando con la salsa de Tito Rojas😔💔,"['pensar', 'diciembre', 'andaba', 'gozando', 'salsa', 'tito', 'rojas😔💔']"
¡Feliz Navidad!🎄♥️✨  https://t.co/nRTl33jDvJ,"['¡feliz', 'navidad', '🎄♥️✨']"
No te retires nunca tqm @sanbenito,"['retires', 'nunca', 'tqm', 'sanbenito']"
Mood,['mood']
✨FELIZ NAVIDAD ✨♥️🎄  https://t.co/xzd89foCTa,"['✨feliz', 'navidad', '✨♥️🎄']"
@DramaticVikingg Ojalá no te olvidaras de mi 😌♥️ TE AMO Y TE EXTRAÑO,"['dramaticvikingg', 'ojalá', 'olvidaras', '😌♥️', 'amo', 'extraño']"
"Mientras ustedes odian las pasas y se las sacan a las hallacas y al pan de jamón, yo me las como a puñados.","['mientras', 'ustedes', 'odian', 'pasas', 'sacan', 'hallacas', 'pan', 'jamón', 'puñados']"
Si soy,['si']
No tengo palabras para expresar cuánto amo el Ponche Crema🤤😍,"['palabras', 'expresar', 'cuánto', 'amo', 'ponche', 'crema🤤😍']"
@FernandoLM10 @danielferros Yo tampoco entiendoooooooooo. Totalmente innecesario ❌❌❌❌❌,"['fernandolm', 'danielferros', 'tampoco', 'entiendoooooooooo', 'totalmente', 'innecesario', '❌❌❌❌❌']"
Yo haciendo ejercicio como loca para tratar de contrarrestar el efecto de todo lo que voy a tragar el 24 y 31.  https://t.co/3Gp1C5L6WJ,"['haciendo', 'ejercicio', 'loca', 'tratar', 'contrarrestar', 'efecto', 'voy', 'tragar']"
Mi mayor logro del 2020 fue haber rebajado 20 kilos (y todavía me falta).,"['mayor', 'logro', 'haber', 'rebajado', 'kilos', 'todavía', 'falta']"
@danielferros ASCOOOOOOOOOOOOOOOOOOOOOO🤢🤢🤢🤢🤢🤢 BLOQUEADO,"['danielferros', 'ascoooooooooooooooooooooo🤢🤢🤢🤢🤢🤢', 'bloqueado']"
Yo lo que quiero es una lata de pirulin para mi sola :(,"['quiero', 'lata', 'pirulin', 'sola']"
Me estresa no tener mi agendita del 2021 y no poder organizarme.,"['estresa', 'tener', 'agendita', 'poder', 'organizarme']"
@OrianaBsta Y espero que esta vez me incluyas. Grax😌,"['orianabsta', 'espero', 'vez', 'incluyas', 'grax😌']"
✨Por un 2021 libre de amistades falsas ✨,"['✨por', 'libre', 'amistades', 'falsas']"
Te amo Lassito,"['amo', 'lassito']"
@danielferros Activa coleadita,"['danielferros', 'activa', 'coleadita']"
Ay yo amo los helados y dulcitos de La Poma :(,"['ay', 'amo', 'helados', 'dulcitos', 'poma']"
@christiandiabb @BetzabethSegura,"['christiandiabb', 'betzabethsegura']"
"Lo más pronto posible, por favor.","['pronto', 'posible', 'favor']"
"Buenas tardes, quiero mimitos :(","['buenas', 'tardes', 'quiero', 'mimitos']"
Por qué soy tan dulcera?😭😭😭,"['tan', 'dulcera', '😭😭😭']"
Despecho post-parcial (Finanzas Internacionales),"['despecho', 'post', 'parcial', 'finanzas', 'internacionales']"
Nivel de estrés:  https://t.co/NBegylHe4n,"['nivel', 'estrés']"
Buenos días.  https://t.co/qXYN7TpUmv,"['buenos', 'días']"
El estrés me consume.,"['estrés', 'consume']"
@kevalec @danielferros,"['kevalec', 'danielferros']"
La proteína de coco de @SaschaFitness es todo lo que está bien en esta vida. Demasiado rica 😍😍😍😍😍😍😍,"['proteína', 'coco', 'saschafitness', 'bien', 'vida', 'demasiado', 'rica', '😍😍😍😍😍😍😍']"
¡QUE SABROSO BAILAR BACHATA DIOS MÍOOOOOOOO!,"['¡que', 'sabroso', 'bailar', 'bachata', 'dios', 'míoooooooo']"
@Michellespd Me invitas porfa,"['michellespd', 'invitas', 'porfa']"
@danielferros Así me gusta 😌🐍,"['danielferros', 'así', 'gusta', '😌🐍']"
"@danielferros Hola, guapo. Me das tu número?😳","['danielferros', 'hola', 'guapo', 'das', 'número']"
@esneisser @danielferros 👉👈,"['esneisser', 'danielferros', '👉👈']"
La amo,['amo']
"Tremendas ganas de comer dulce, pero tremendas ganas también de seguir bajando de peso. Help.","['tremendas', 'ganas', 'comer', 'dulce', 'tremendas', 'ganas', 'seguir', 'bajando', 'peso', 'help']"
@danielferros La más bella♥️,"['danielferros', 'bella♥️']"
Esto que estoy pasando no se lo deseo a nadie.,"['pasando', 'deseo', 'nadie']"
@DramaticVikingg JAJAJAJAJA voy a eso mi amoor. Te amo ♥️,"['dramaticvikingg', 'jajajajaja', 'voy', 'amoor', 'amo', '♥️']"
@andrea_lozada98,"['andrea', 'lozada']"
La primera amiga que hice en la universidad me nombró en la dedicatoria y agradecimientos de su tesis.  Imposible olvidar todas las madrugadas estudiando juntas y yendo a presentar los parciales sin dormir No sabes cuánto te quiero y cuán orgullosa estoy de ti Gracias por tanto♥️,"['primera', 'amiga', 'hice', 'universidad', 'nombró', 'dedicatoria', 'agradecimientos', 'tesis', 'imposible', 'olvidar', 'todas', 'madrugadas', 'estudiando', 'juntas', 'yendo', 'presentar', 'parciales', 'dormir', 'sabes', 'cuánto', 'quiero', 'cuán', 'orgullosa', 'gracias', 'tanto♥️']"
ᵒⁿᵉ ᵗʷᵒ   ᵒⁿᵉ ᵗʷᵒ ᵗʰʳᵉᵉ ᶠᵒᵘʳ ᶠⁱᵛᵉ,"['ᵒⁿᵉ', 'ᵗʷᵒ', 'ᵒⁿᵉ', 'ᵗʷᵒ', 'ᵗʰʳᵉᵉ', 'ᶠᵒᵘʳ', 'ᶠⁱᵛᵉ']"
Hacer el papel de payasa es mi pasión🤡,"['hacer', 'papel', 'payasa', 'pasión🤡']"
"Necesito chucherías, abrazos y mimos.","['necesito', 'chucherías', 'abrazos', 'mimos']"
Sí.,[]
Tú sabes que esto del amor termina en lío,"['sabes', 'amor', 'termina', 'lío']"
"amiga, date cuenta","['amiga', 'date', 'cuenta']"
@JoelV_ Ando tristica por eso 😔😔😔,"['joelv', 'ando', 'tristica', '😔😔😔']"
Cansadita de que mi vida sea una novela.,"['cansadita', 'vida', 'novela']"
QUE GANAS DE COMER DULCEEEEEEEEEE😭😭😭,"['ganas', 'comer', 'dulceeeeeeeeee😭😭😭']"
"Devuélveme mi corazón aunque sea en pedazos, que yo los pego paso a paso. Pero ya, suéltame en banda que me atraso.  https://t.co/nfnT1Z1i7T","['devuélveme', 'corazón', 'aunque', 'pedazos', 'pego', 'paso', 'paso', 'suéltame', 'banda', 'atraso']"
Solo si pienso en tu cara se me alegra el día de repente porque es obvio que quiero verte💕,"['solo', 'si', 'pienso', 'cara', 'alegra', 'día', 'repente', 'obvio', 'quiero', 'verte💕']"
1. YHLQMDLG 2. X100pre 3. Las que no iban a salir  4. El último tour del mundo,"['yhlqmdlg', 'pre', 'iban', 'salir', 'último', 'tour', 'mundo']"
@JoelV_ Ready,"['joelv', 'ready']"
Aquí esperando que mi mejor amiguita se recuerde de mi existencia y me actualice sobre su vida 🙂 @DramaticVikingg,"['aquí', 'esperando', 'mejor', 'amiguita', 'recuerde', 'existencia', 'actualice', 'vida', 'dramaticvikingg']"
@JoelV_ Yo misma soy,"['joelv', 'misma']"
@Arival_M  https://t.co/BOupHbHV3m,['arival']
Pa' darte problemas mejor te doy un beso.,"['pa', 'darte', 'problemas', 'mejor', 'doy', 'beso']"
"sorry papi, yo no soy tu mami","['sorry', 'papi', 'mami']"
"te extraño por la noche, te odio por el día","['extraño', 'noche', 'odio', 'día']"
"Tú eres la droga de la que mami me hablaba, la que moría si probaba","['droga', 'mami', 'hablaba', 'moría', 'si', 'probaba']"
BAD BUNNY SE LLEVÓ TO' LO' PREMIOS Y EL CABRÓN NI FUE,"['bad', 'bunny', 'llevó', 'to', 'premios', 'cabrón']"
"TE DESEO LO MEJOOOOR, OJALÁ QUE TE OLVIDES DE MI. YO SÉ QUE FUI LO PEOR Y TÚ MERECES SER FELIZZZZZ","['deseo', 'mejoooor', 'ojalá', 'olvides', 'sé', 'peor', 'mereces', 'ser', 'felizzzzz']"
Confirmadísimo amigaaaa,"['confirmadísimo', 'amigaaaa']"
@JoelV_ Perreo llorón,"['joelv', 'perreo', 'llorón']"
@JoelV_ AAAAAAY VAAALEEEEEEEEEE,"['joelv', 'aaaaaay', 'vaaaleeeeeeeeee']"
@GabrielBiarreta F contigo chamo,"['gabrielbiarreta', 'contigo', 'chamo']"
Mood  https://t.co/7biAniLNa2,['mood']
"TE LO DIJE HACE MUCHO TIEMPO QUE COMO YO NO HAY DOS. MUCHAS PRENDAS EN DIAMANTES Y NO BRILLAN COMO YO. TODO TIENE SU FINAL ME LO DIJO HÉCTOR LAVOE, PERO YO SERÉ POR SIEMPRE YA ME LO DIJO DIOS.","['dije', 'hace', 'tiempo', 'dos', 'muchas', 'prendas', 'diamantes', 'brillan', 'final', 'dijo', 'héctor', 'lavoe', 'siempre', 'dijo', 'dios']"
SOFÍA VERGARA EN EL VÍDEO DE BAD BUNNY 😍😍😍😍😍😍😍😍,"['sofía', 'vergara', 'vídeo', 'bad', 'bunny', '😍😍😍😍😍😍😍😍']"
YA SALIÓ A A A A A A A A A A A A A A A A A A A A  https://t.co/o1dDcTzjOL,['salió']
Están avisados.,['avisados']
"Hola, te gustaría venir a mi casa a escuchar el nuevo álbum de Bad Bunny mientras perreamos?  *enviar*","['hola', 'gustaría', 'venir', 'casa', 'escuchar', 'nuevo', 'álbum', 'bad', 'bunny', 'mientras', 'perreamos', 'enviar']"
GRACIAS POR EXISTIR. TE AMOOOOOOOOOOOOOO @sanbenito,"['gracias', 'existir', 'amoooooooooooooo', 'sanbenito']"
"Buenos días, amanecí obstinada.","['buenos', 'días', 'amanecí', 'obstinada']"
@DramaticVikingg Te amo con locura😍♥️,"['dramaticvikingg', 'amo', 'locura😍♥️']"
@Saimn_ @piacpandal JASJKAJSJAJAJAJAJJAJAJAJAJAJA ME RECORDÓ DEMASIADO A TIIIII,"['saimn', 'piacpandal', 'jasjkajsjajajajajjajajajajaja', 'recordó', 'demasiado', 'tiiiii']"
@piacpandal @Saimn_ 😂😂😂😂😂,"['piacpandal', 'saimn', '😂😂😂😂😂']"
@BetzabethSegura Y tuya🤭🤭♥️♥️,"['betzabethsegura', 'tuya🤭🤭♥️♥️']"
@danielferros 🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍,"['danielferros', '🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍']"
@dayerlys_b @JoelV_ Bella tú ♥️♥️♥️,"['dayerlys', 'joelv', 'bella', '♥️♥️♥️']"
Cuchi💕  https://t.co/B5ngqzzTHG,['cuchi💕']
@JoelV_ Por qué?🤨,['joelv']
@JoelV_  https://t.co/PP0KlRZUa4,['joelv']
@danielferros Cancelado ❌❌❌❌❌,"['danielferros', 'cancelado', '❌❌❌❌❌']"
"Buenas tardes.  Sáquenme de Venezuela, porfis.","['buenas', 'tardes', 'sáquenme', 'venezuela', 'porfis']"
"Paciencia, soy complicada.  Necesito más atención que una tajada friéndose.  No me mientas.","['paciencia', 'complicada', 'necesito', 'atención', 'tajada', 'friéndose', 'mientas']"
Ya tengo mi proteína de @SaschaFitness y soy demasiado feliz 😍😍😍😍😍  https://t.co/sUa0wku8dh,"['proteína', 'saschafitness', 'demasiado', 'feliz', '😍😍😍😍😍']"
Por fin tengo mi freidora de aire y no puedo estar más feliz 😍😍😍😍,"['fin', 'freidora', 'aire', 'puedo', 'feliz', '😍😍😍😍']"
@GabrielBiarreta Un abrazo 😔💔,"['gabrielbiarreta', 'abrazo', '😔💔']"
Procastinar es mi pasión.,"['procastinar', 'pasión']"
"Lo mejor que me pasó en el día fue que una amiga me nombró en su dedicatoria y agradecimientos de su tesis 🥺 Si lees esto: te quiero mucho, amiga bella. Estoy muy orgullosa de ti ♥️","['mejor', 'pasó', 'día', 'amiga', 'nombró', 'dedicatoria', 'agradecimientos', 'tesis', 'si', 'lees', 'quiero', 'amiga', 'bella', 'orgullosa', '♥️']"
"Cansadita de que me pregunten si me echo agua en el cabello después de entrenar:   NO GENTE, NO ME ECHO AGUA EN EL CABELLO DESPUÉS DE HACER EJERCICIO. ES SUDOOOOOOOOOOOR. SUDOR PUROOOOO.  ¡SÍ, SUDO COMO UN COCHINO!   Fin del comunicado.","['cansadita', 'pregunten', 'si', 'echo', 'agua', 'cabello', 'después', 'entrenar', 'gente', 'echo', 'agua', 'cabello', 'después', 'hacer', 'ejercicio', 'sudooooooooooor', 'sudor', 'purooooo', '¡sí', 'sudo', 'cochino', 'fin', 'comunicado']"
YA ME SALEN LAS HISTORIAS EN TWITTER,"['salen', 'historias', 'twitter']"
"Yo intentando sobrevivir al semestre virtual, hacer ejercicio todos los días, beber suficiente agua, comer sano, responder mensajes, tener vida social y ser feliz.","['intentando', 'sobrevivir', 'semestre', 'virtual', 'hacer', 'ejercicio', 'días', 'beber', 'suficiente', 'agua', 'comer', 'sano', 'responder', 'mensajes', 'tener', 'vida', 'social', 'ser', 'feliz']"
@DGastier A dormir que hay clases a las 7:00 AM 😂😂😂,"['dgastier', 'dormir', 'clases', 'am', '😂😂😂']"
Reconocimiento a @BetzabethSegura 👏👏👏👏,"['reconocimiento', 'betzabethsegura', '👏👏👏👏']"
"Parece chiste, pero es anécdota.  https://t.co/z1V4ZCHfWv","['parece', 'chiste', 'anécdota']"
Estar todo el día pasando arrechera sin necesidad is my passion.,"['día', 'pasando', 'arrechera', 'necesidad', 'is', 'my', 'passion']"
ayuda,['ayuda']
🧘🧘🧘🧘🧘🧘🧘🧘🧘🧘,['🧘🧘🧘🧘🧘🧘🧘🧘🧘🧘']
Send muchos apapachos.,"['send', 'apapachos']"
Buenos días ♥️,"['buenos', 'días', '♥️']"
😌,[]
@DramaticVikingg Te amo y te extraño muchísimo 😭♥️♥️♥️,"['dramaticvikingg', 'amo', 'extraño', 'muchísimo', '😭♥️♥️♥️']"
@DramaticVikingg JAJAJAJAJAJAJAJAJAJJAJAJAJAJAJAJA TE AMOOOOOOOOOOOO,"['dramaticvikingg', 'jajajajajajajajajajjajajajajajaja', 'amoooooooooooo']"
@gerendi Gracias!!,"['gerendi', 'gracias']"
"Hola, hola ♥️  https://t.co/smHfaROAoc","['hola', 'hola', '♥️']"
"@SaschaFitness es mi pastor, nada me engordará.","['saschafitness', 'pastor', 'engordará']"
"Yo todo el día, todos los días.  https://t.co/wDEVPDOtPw","['día', 'días']"
Buenos días ♥️,"['buenos', 'días', '♥️']"
Listo ☑️,"['listo', '☑️']"
Domingo de estar todo el día escuchando canciones tristes.,"['domingo', 'día', 'escuchando', 'canciones', 'tristes']"
@levmauc @RecuerdameBot recuérdame esto el 27 de noviembre,"['levmauc', 'recuerdamebot', 'recuérdame', 'noviembre']"
@Saimn_ JAJAJAJAJJAJAJAJAJAJAJAJAJAJJAJAJAJAJAJAJAJAJA disfrutando mis galloooooooos,"['saimn', 'jajajajajjajajajajajajajajajjajajajajajajajaja', 'disfrutando', 'galloooooooos']"
Y ahora qué hago yo con este antojo de helado de pirulin? :(,"['ahora', 'hago', 'antojo', 'helado', 'pirulin']"
"Modern Family, gracias por alegrarme cuando estoy triste.","['modern', 'family', 'gracias', 'alegrarme', 'triste']"
@valentsimonelli @BetzabethSegura,"['valentsimonelli', 'betzabethsegura']"
@Saimn_ F contigo.,"['saimn', 'contigo']"
@ChiguireBipolar @Desanimado @danielferros,"['chiguirebipolar', 'desanimado', 'danielferros']"
@Arival_M Si chamaaaa jajajaja  https://t.co/8X9q5UsJlt,"['arival', 'si', 'chamaaaa', 'jajajaja']"
@julius1008 JAJAJAJA graciaaas😂♥️,"['julius', 'jajajaja', 'graciaaas😂♥️']"
"Estoy esperando sus felicitaciones. No es mi cumpleaños, pero es el día del soltero.","['esperando', 'felicitaciones', 'cumpleaños', 'día', 'soltero']"
"Perdí 16 kg, perdí tetas y perdí culo 💔","['perdí', 'kg', 'perdí', 'tetas', 'perdí', 'culo']"
LO NECESITOOOOOOOOOOOO,['necesitoooooooooooo']
Gracias por tanto y perdón por tan poco @samsmith,"['gracias', 'perdón', 'tan', 'samsmith']"
"I stand by all my choices, even though I paid the cost","['stand', 'by', 'all', 'my', 'choices', 'even', 'though', 'paid', 'the', 'cost']"
"all that we were, my love, was tragic and you're the last thing that I need","['all', 'that', 'we', 'were', 'my', 'love', 'was', 'tragic', 'and', 'you', 're', 'the', 'last', 'thing', 'that', 'need']"
@Saimn_ Es que tú eres un flojo,"['saimn', 'flojo']"
"@Saimn_ Fuera de aquí, ladilloso.","['saimn', 'aquí', 'ladilloso']"
No me odien :(  https://t.co/aPf9c1abNn,['odien']
Solo paso por aquí para comunicar que el nuevo álbum de Sam Smith es una obra de arte.,"['solo', 'paso', 'aquí', 'comunicar', 'nuevo', 'álbum', 'sam', 'smith', 'obra', 'arte']"
Soy feliz😍😍  https://t.co/r6tVfR41Vj,['feliz😍😍']
mood  https://t.co/Q72zRcOhoN,['mood']
Otro día triste en mi vida sin la proteína y el Fit9 de @SaschaFitness,"['día', 'triste', 'vida', 'proteína', 'fit', 'saschafitness']"
"El semestre virtual me está respirando aquí en la nuca, Marce.","['semestre', 'virtual', 'respirando', 'aquí', 'nuca', 'marce']"
La historia de mi vida,"['historia', 'vida']"
 https://t.co/pKKy09la87,[]
Halloween🎃👻  https://t.co/V2cfJTWahq,['halloween🎃👻']
@JoelV_ Asco. Bloqueado.,"['joelv', 'asco', 'bloqueado']"
@JoelV_ Fácil: no veas anime 🤭,"['joelv', 'fácil', 'veas', 'anime']"
"Hace tiempo le rompieron el cora. Estudiosa, puesta pa' ser doctora","['hace', 'tiempo', 'rompieron', 'cora', 'estudiosa', 'puesta', 'pa', 'ser', 'doctora']"
"Mi cuerpo sigue pidiendo dulce, no le fue suficiente con las calorías del alcohol #help","['cuerpo', 'sigue', 'pidiendo', 'dulce', 'suficiente', 'calorías', 'alcohol', 'help']"
#HappyHalloween  https://t.co/pw4rTrAFxc,['happyhalloween']
"Parece chiste, pero es anécdota.  https://t.co/CSt4Z3wOXS","['parece', 'chiste', 'anécdota']"
La relación más larga y bonita que he tenido.  9 años de amistad👭♥️ ¡Feliz cumpleaños a la mejor amiga del mundo! 🎉♥️ Ni la distancia puede con nosotras. TE AMO♥️  @DramaticVikingg  https://t.co/50K3m28h33,"['relación', 'larga', 'bonita', 'años', 'amistad👭♥️', '¡feliz', 'cumpleaños', 'mejor', 'amiga', 'mundo', '🎉♥️', 'distancia', 'puede', 'amo♥️', 'dramaticvikingg']"
Experta tomando malas decisiones.,"['experta', 'tomando', 'malas', 'decisiones']"
¿POR QUÉ EXISTEN CLASES VIRTUALES A LAS 7 AM?,"['¿por', 'existen', 'clases', 'virtuales', 'am']"
self love,"['self', 'love']"
Unas foticos con lentes 🤓🤓♥️  https://t.co/LXgADA4IRy,"['unas', 'foticos', 'lentes', '🤓🤓♥️']"
@DramaticVikingg Totalmente 😭😭😭♥️♥️♥️,"['dramaticvikingg', 'totalmente', '😭😭😭♥️♥️♥️']"
@danielferros Vienes o voy???? JAJAJAJAJA,"['danielferros', 'vienes', 'voy', 'jajajajaja']"
Y una botella de ron.,"['botella', 'ron']"
Necesito un abrazo.,"['necesito', 'abrazo']"
"-Are you mad at me or something?  - I don't know. Did you do something to make me mad? Because then I am. But if you didn't, then I am not.  -I didn't do anything.  - Then I am not mad.  I AM MAD. BUT I AM LATIN. SO I GET TO FEEL WHATEVER I WANT.","['are', 'you', 'mad', 'at', 'or', 'something', 'don', 'know', 'did', 'you', 'do', 'something', 'to', 'make', 'mad', 'because', 'then', 'am', 'but', 'if', 'you', 'didn', 'then', 'am', 'not', 'didn', 'do', 'anything', 'then', 'am', 'not', 'mad', 'am', 'mad', 'but', 'am', 'latin', 'so', 'get', 'to', 'feel', 'whatever', 'want']"
Unas foticos con lentes 🤓  https://t.co/UsP7accLOJ,"['unas', 'foticos', 'lentes']"
Mood  https://t.co/OScHWmbd70,['mood']
24 horas no me alcanzan para todas las cosas que tengo que hacer.,"['horas', 'alcanzan', 'todas', 'cosas', 'hacer']"
"Como economista, una vez se comienza a pensar en el crecimiento económico, ""es difícil pensar en otra cosa"".   Robert Lucas (1988)  https://t.co/AKSDwujaQZ","['economista', 'vez', 'comienza', 'pensar', 'crecimiento', 'económico', 'difícil', 'pensar', 'cosa', 'robert', 'lucas']"
Yo siempre.,['siempre']
Las medias que necesito para el entrenamiento. También necesito la proteína y el Fit9 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,"['medias', 'necesito', 'entrenamiento', 'necesito', 'proteína', 'fit', '😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭']"
Instagram: marlysfranciscony,"['instagram', 'marlysfranciscony']"
La tranquilidad no tiene precio.,"['tranquilidad', 'precio']"
Mi vida siendo una novela parte 1000000000,"['vida', 'siendo', 'novela', 'parte']"
Dejo este tweet para comunicar que amo a mi compañera de tesis🤭♥️,"['dejo', 'tweet', 'comunicar', 'amo', 'compañera', 'tesis🤭♥️']"
Quiero muchísimo la Mi Band 5 😭😭😭,"['quiero', 'muchísimo', 'band', '😭😭😭']"
Mi mood de hoy.  https://t.co/Dmwgelt2pN,"['mood', 'hoy']"
"Háganse un favor y saquen de su vida a esas personas tóxicas, con energías negativas, que les hagan daño. Desapego emocional.","['háganse', 'favor', 'saquen', 'vida', 'personas', 'tóxicas', 'energías', 'negativas', 'hagan', 'daño', 'desapego', 'emocional']"
NECESITO STICKERS ANIMADOS DE ESTO,"['necesito', 'stickers', 'animados']"
