tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized,neg,neu,pos,sentiment
"Cumpliendo instrucciones de nuestro Pdt @NicolasMaduro y nuestra Ministra @mirelct se llevo a cabo la actividad formativa ""Importancia de las elecciones del 6D y el Sistema Penitenciario"" Agradecido a @Hurtadocris31 por la invitación.  https://t.co/Vsb6kR0sPv","['cumpliendo', 'instrucciones', 'pdt', 'nicolasmaduro', 'ministra', 'mirelct', 'llevo', 'cabo', 'actividad', 'formativa', 'importancia', 'elecciones', 'sistema', 'penitenciario', 'agradecido', 'hurtadocris', 'invitación']","Following instructions from our Pdt @NicolasMaduro and our Minister @mirelct, the training activity ""Importance of the 6D elections and the Penitentiary System"" was carried out. Thankful to @ Hurtadocris31 for the invitation. https://t.co/Vsb6kR0sPv","['following', 'instructions', 'pdt', 'nicolasmaduro', 'minister', 'mirelct', 'training', 'activity', 'importance', 'elections', 'penitentiary', 'system', 'carried', 'thankful', 'hurtadocris', 'invitation']",0.0,0.693,0.307,Positivo
"Es nuestro compromiso, como jóvenes Revolucionarios, guiados por el profundo Humanismo de nuestro presidente @nicolasmaduro seguir trabajando de manera incansable hasta consolidar la humanización de nuestras Cárceles.  https://t.co/zFHAgLYbUh  https://t.co/ybdLfzLGPp","['compromiso', 'jóvenes', 'revolucionarios', 'guiados', 'profundo', 'humanismo', 'presidente', 'nicolasmaduro', 'seguir', 'trabajando', 'manera', 'incansable', 'consolidar', 'humanización', 'cárceles']","It is our commitment, as young Revolutionaries, guided by the profound Humanism of our president @nicolasmaduro, to continue working tirelessly until we consolidate the humanization of our Prisons. https://t.co/zFHAgLYbUh https://t.co/ybdLfzLGPp","['commitment', 'young', 'revolutionaries', 'guided', 'profound', 'humanism', 'president', 'nicolasmaduro', 'continue', 'working', 'tirelessly', 'consolidate', 'humanization', 'prisons']",0.0,0.833,0.167,Positivo
"Centro Penitenciario Región Andina en Mérida Nuestro compromiso como juvetud es cumplir con la Instrucción de nuestro Pdt @nicolasmaduro y @mirelct en trabajar sin descanso para seguir consolidando la humanización de nuestro Sistema Penitenciario. ""Que sea humana la humanidad""  https://t.co/ZygVP3YMzg","['centro', 'penitenciario', 'región', 'andina', 'mérida', 'compromiso', 'juvetud', 'cumplir', 'instrucción', 'pdt', 'nicolasmaduro', 'mirelct', 'trabajar', 'descanso', 'seguir', 'consolidando', 'humanización', 'sistema', 'penitenciario', 'humana', 'humanidad']","Andean Region Penitentiary Center in Mérida Our commitment as youth is to comply with the Instruction of our Pdt @nicolasmaduro and @mirelct to work tirelessly to continue consolidating the humanization of our Penitentiary System. ""Let humanity be human"" https://t.co/ZygVP3YMzg","['andean', 'region', 'penitentiary', 'center', 'mérida', 'commitment', 'youth', 'comply', 'instruction', 'pdt', 'nicolasmaduro', 'mirelct', 'work', 'tirelessly', 'continue', 'consolidating', 'humanization', 'penitentiary', 'system', 'let', 'humanity', 'human']",0.0,0.89,0.11,Positivo
A demostrar que somos una Patria Soberana. #VenVamosJuntos,"['demostrar', 'patria', 'soberana', 'venvamosjuntos']",To show that we are a Sovereign Homeland. #Let's Come Together,"['show', 'sovereign', 'homeland', 'let', 'come', 'together']",0.0,1.0,0.0,Negativo
"Nuestro Revolución dirigida por nuestro líder Pdt @nicolasmaduro tiene como base el Humanismo, la solidaridad y respecto al Estado de Derecho.  Es nuestro deber seguir consolidar un Sistema Penitenciario que haga cotidiano lo establecido en el Art 272 de nuestra Constitución.  https://t.co/HaL3EpqeVS","['revolución', 'dirigida', 'líder', 'pdt', 'nicolasmaduro', 'base', 'humanismo', 'solidaridad', 'respecto', 'derecho', 'deber', 'seguir', 'consolidar', 'sistema', 'penitenciario', 'haga', 'cotidiano', 'establecido', 'art', 'constitución']","Our Revolution led by our leader Pdt @nicolasmaduro is based on Humanism, solidarity and respect for the rule of law. It is our duty to continue to consolidate a Penitentiary System that makes what is established in Art 272 of our Constitution daily. https://t.co/HaL3EpqeVS","['revolution', 'led', 'leader', 'pdt', 'nicolasmaduro', 'based', 'humanism', 'solidarity', 'respect', 'rule', 'law', 'duty', 'continue', 'consolidate', 'penitentiary', 'system', 'makes', 'established', 'art', 'constitution', 'daily']",0.0,0.782,0.218,Positivo
En Junta Ministerial dirigida por muestra Ministra @mirelct revisamos las tareas encomendadas por el Pdt @NicolasMaduro con el propósito de activar todos los mecanismos de la #LeyAntibloqueo para garantizar los #DDHH de las personas privadas de libertad y sus familiares.  https://t.co/gfgOdHwavI,"['junta', 'ministerial', 'dirigida', 'muestra', 'ministra', 'mirelct', 'revisamos', 'tareas', 'encomendadas', 'pdt', 'nicolasmaduro', 'propósito', 'activar', 'mecanismos', 'leyantibloqueo', 'garantizar', 'ddhh', 'personas', 'privadas', 'libertad', 'familiares']","At the Ministerial Meeting led by the Minister @mirelct, we reviewed the tasks entrusted by Pdt @NicolasMaduro in order to activate all the mechanisms of the #Antiblocking Law to guarantee the #DDHH of persons deprived of liberty and their families. https://t.co/gfgOdHwavI","['ministerial', 'meeting', 'led', 'minister', 'mirelct', 'reviewed', 'tasks', 'entrusted', 'pdt', 'nicolasmaduro', 'order', 'activate', 'mechanisms', 'antiblocking', 'law', 'guarantee', 'ddhh', 'persons', 'deprived', 'liberty', 'families']",0.114,0.623,0.264,Positivo
Pdt @NicolasMaduro nuestra fuerza viene de la guía del Comandante Chávez y de su ejemplo patriota de lealtad.,"['pdt', 'nicolasmaduro', 'fuerza', 'viene', 'guía', 'comandante', 'chávez', 'ejemplo', 'patriota', 'lealtad']",Pdt @NicolasMaduro our strength comes from the guidance of Commander Chávez and his patriotic example of loyalty.,"['pdt', 'nicolasmaduro', 'strength', 'comes', 'guidance', 'commander', 'chávez', 'patriotic', 'example', 'loyalty']",0.0,0.544,0.456,Positivo
"La Juventud Patriota, Revolucionaria, que cree en la paz y la democracia desbordó las calles de Caracas y de todo el país para dar una demostración de que defenderemos nuestro presente y futuro al lado del Pdt @nicolasmaduro  https://t.co/j9CbY9MTEc  https://t.co/oj0RhY2a9Z","['juventud', 'patriota', 'revolucionaria', 'cree', 'paz', 'democracia', 'desbordó', 'calles', 'caracas', 'país', 'dar', 'demostración', 'defenderemos', 'presente', 'futuro', 'lado', 'pdt', 'nicolasmaduro']","The Patriotic, Revolutionary Youth, who believe in peace and democracy, overflowed the streets of Caracas and the entire country to give a demonstration that we will defend our present and future alongside Pdt @nicolasmaduro https://t.co/j9CbY9MTEc https://t.co/oj0RhY2a9Z","['patriotic', 'revolutionary', 'youth', 'believe', 'peace', 'democracy', 'overflowed', 'streets', 'caracas', 'entire', 'country', 'give', 'demonstration', 'defend', 'present', 'future', 'alongside', 'pdt', 'nicolasmaduro']",0.0,0.776,0.224,Positivo
El frío de una cárcel solo puede vivirlo quien por algún error llega a esa condición. El único abrigo para el alma es la familia y la esperanza que ese trago amargo pasará.  Es nuestro compromiso continuar humanizando nuestras cárceles.  @nicolasmaduro  @mirelct  https://t.co/BvMQAAF2U6,"['frío', 'cárcel', 'solo', 'puede', 'vivirlo', 'algún', 'error', 'llega', 'condición', 'único', 'abrigo', 'alma', 'familia', 'esperanza', 'trago', 'amargo', 'pasará', 'compromiso', 'continuar', 'humanizando', 'cárceles', 'nicolasmaduro', 'mirelct']",The cold of a prison can only be experienced by those who by some mistake reach that condition. The only shelter for the soul is the family and the hope that this bitter drink will pass. It is our commitment to continue humanizing our prisons. @nicolasmaduro @mirelct https://t.co/BvMQAAF2U6,"['cold', 'prison', 'experienced', 'mistake', 'reach', 'condition', 'shelter', 'soul', 'family', 'hope', 'bitter', 'drink', 'pass', 'commitment', 'continue', 'humanizing', 'prisons', 'nicolasmaduro', 'mirelct']",0.302,0.463,0.235,Negativo
"Con la dirección del Pdt @NicolasMaduro y la fuerza de un Pueblo organizado, Unido. Sabremos enfrentar cualquier agresión contra nuestro país.  https://t.co/KoHvITl5xb","['dirección', 'pdt', 'nicolasmaduro', 'fuerza', 'pueblo', 'organizado', 'unido', 'sabremos', 'enfrentar', 'cualquier', 'agresión', 'país']","With the direction of Pdt @NicolasMaduro and the strength of an organized People, United. We will know how to face any aggression against our country. https://t.co/KoHvITl5xb","['direction', 'pdt', 'nicolasmaduro', 'strength', 'organized', 'people', 'united', 'know', 'face', 'aggression', 'country']",0.136,0.494,0.37,Positivo
"La Patria necesita una Asamblea Nacional, que en vez, de estar pidiendo sanciones contra el pueblo, legisle en pro del fortalecimiento del Nuevo Régimen Penitenciario garantista de Derechos Humanos #DDHH. @nicolasmaduro  https://t.co/s7e5Lq5VUx  https://t.co/Dvk891ZA8y","['patria', 'necesita', 'asamblea', 'nacional', 'vez', 'pidiendo', 'sanciones', 'pueblo', 'legisle', 'pro', 'fortalecimiento', 'nuevo', 'régimen', 'penitenciario', 'garantista', 'derechos', 'humanos', 'ddhh', 'nicolasmaduro']","The Homeland needs a National Assembly, which instead of asking for sanctions against the people, legislates for the strengthening of the New Penitentiary Regime that guarantees Human Rights #DDHH. @nicolasmaduro https://t.co/s7e5Lq5VUx https://t.co/Dvk891ZA8y","['homeland', 'needs', 'national', 'assembly', 'instead', 'asking', 'sanctions', 'people', 'legislates', 'strengthening', 'new', 'penitentiary', 'regime', 'guarantees', 'human', 'rights', 'ddhh', 'nicolasmaduro']",0.0,0.842,0.158,Positivo
Nuestra Patria Unida Vencerá!!!,"['patria', 'unida', 'vencerá']",Our United Homeland Will Win !!!,"['united', 'homeland', 'win']",0.0,0.132,0.868,Positivo
"Cumpliendo con la orden del nuestro Pdt @NicolasMaduro y la guía de la ministra @mirelct se continúa fortaleciendo el Sistema Penitenciario. Brindando atención integral a privad@s de libertad y garantizando sus derechos humanos. #DDHH ""Que sea humana la humanidad""  https://t.co/k0aZ3Bx1n1","['cumpliendo', 'orden', 'pdt', 'nicolasmaduro', 'guía', 'ministra', 'mirelct', 'continúa', 'fortaleciendo', 'sistema', 'penitenciario', 'brindando', 'atención', 'integral', 'privad', 'libertad', 'garantizando', 'derechos', 'humanos', 'ddhh', 'humana', 'humanidad']","Complying with the order of our Pdt @NicolasMaduro and the guidance of the minister @mirelct, the Penitentiary System continues to be strengthened. Providing comprehensive care to prisoners of liberty and guaranteeing their human rights. #DDHH ""May humanity be human"" https://t.co/k0aZ3Bx1n1","['complying', 'order', 'pdt', 'nicolasmaduro', 'guidance', 'minister', 'mirelct', 'penitentiary', 'system', 'continues', 'strengthened', 'providing', 'comprehensive', 'care', 'prisoners', 'liberty', 'guaranteeing', 'human', 'rights', 'ddhh', 'may', 'humanity', 'human']",0.101,0.55,0.349,Positivo
Cumpliendo con la Instrucción del Pdt @nicolasmaduro el @mspenitenciario avanza en consolidar los Derechos Humanos #DDHH en nuestros Establecimientos Penitenciarios. Reunión con funcionarias de @ONU_derechos y Agencia del Estado de los Derechos Humanos @CancilleriaVE  https://t.co/4WutLXssSL,"['cumpliendo', 'instrucción', 'pdt', 'nicolasmaduro', 'mspenitenciario', 'avanza', 'consolidar', 'derechos', 'humanos', 'ddhh', 'establecimientos', 'penitenciarios', 'reunión', 'funcionarias', 'onu', 'derechos', 'agencia', 'derechos', 'humanos', 'cancilleriave']",Complying with the Instruction of Pdt @nicolasmaduro the @mspenitenciario advances in consolidating Human Rights #DDHH in our Penitentiary Establishments. Meeting with officials from @ONU_derechos and the State Agency for Human Rights @CancilleriaVE https://t.co/4WutLXssSL,"['complying', 'instruction', 'pdt', 'nicolasmaduro', 'mspenitenciario', 'advances', 'consolidating', 'human', 'rights', 'ddhh', 'penitentiary', 'establishments', 'meeting', 'officials', 'onu', 'derechos', 'state', 'agency', 'human', 'rights', 'cancilleriave']",0.0,1.0,0.0,Negativo
"Guiados por el gran espíritu humano del Pdt @nicolasmaduro el @mspenitenciario @mirelct a través del Viceministerio de Atención al Privad@ de libertad @mppsp_viceapal trabaja por garantizar sus Derechos Humanos #DDHH ""Que sea humana la humanidad""  https://t.co/pTmW6ni7UE  https://t.co/Pcz4LOMbK6","['guiados', 'gran', 'espíritu', 'humano', 'pdt', 'nicolasmaduro', 'mspenitenciario', 'mirelct', 'través', 'viceministerio', 'atención', 'privad', 'libertad', 'mppsp', 'viceapal', 'trabaja', 'garantizar', 'derechos', 'humanos', 'ddhh', 'humana', 'humanidad']","Guided by the great human spirit of the Pdt @nicolasmaduro the @mspenitenciario @mirelct through the Vice Ministry of Attention to the Privad @ de Libertad @mppsp_viceapal works to guarantee their Human Rights #DDHH ""Let humanity be human"" https://t.co / pTmW6ni7UE https://t.co/Pcz4LOMbK6","['guided', 'great', 'human', 'spirit', 'pdt', 'nicolasmaduro', 'mspenitenciario', 'mirelct', 'vice', 'ministry', 'attention', 'privad', 'de', 'libertad', 'mppsp', 'viceapal', 'works', 'guarantee', 'human', 'rights', 'ddhh', 'let', 'humanity', 'human', 'ptmw', 'ni', 'ue']",0.0,0.755,0.245,Positivo
"Pdt @nicolasmaduro instruye atención integral y garantía d Derechos Humanos #DDHH a Privad@s d Libertad y su equipo d trabajo dl @mspenitenciario junto con órganos d justicia hacemos el mayor esfuerzo de cumplir la orden.  ""Que sea humana la humanidad"" @irisvarela @mirelct  https://t.co/YrBUOZKLpo","['pdt', 'nicolasmaduro', 'instruye', 'atención', 'integral', 'garantía', 'derechos', 'humanos', 'ddhh', 'privad', 'libertad', 'equipo', 'trabajo', 'dl', 'mspenitenciario', 'junto', 'órganos', 'justicia', 'hacemos', 'mayor', 'esfuerzo', 'cumplir', 'orden', 'humana', 'humanidad', 'irisvarela', 'mirelct']","Pdt @nicolasmaduro instructs comprehensive care and guarantee of Human Rights #DDHH to Privad @ s d Libertad and their team dl @mspenitenciario together with justice bodies we make the best effort to comply with the order. ""Let humanity be human"" @irisvarela @mirelct https://t.co/YrBUOZKLpo","['pdt', 'nicolasmaduro', 'instructs', 'comprehensive', 'care', 'guarantee', 'human', 'rights', 'ddhh', 'privad', 'libertad', 'team', 'dl', 'mspenitenciario', 'together', 'justice', 'bodies', 'make', 'best', 'effort', 'comply', 'order', 'let', 'humanity', 'human', 'irisvarela', 'mirelct']",0.0,0.598,0.402,Positivo
Somos una Patria Soberana. No aceptamos tutela de ningún imperio.  Pdt. @NicolasMaduro este #6Dic daremos otra lección al mundo de coraje y valentía.,"['patria', 'soberana', 'aceptamos', 'tutela', 'ningún', 'imperio', 'pdt', 'nicolasmaduro', 'dic', 'daremos', 'lección', 'mundo', 'coraje', 'valentía']",We are a Sovereign Homeland. We do not accept tutelage of any empire. Pdt. @NicolasMaduro this # 6Dic we will give another lesson to the world of courage and bravery.,"['sovereign', 'homeland', 'accept', 'tutelage', 'empire', 'pdt', 'nicolasmaduro', 'dic', 'give', 'another', 'lesson', 'world', 'courage', 'bravery']",0.0,0.55,0.45,Positivo
"Agradezco a Dios permitirme trabajar en la tarea encomendada por el Pdt @nicolasmaduro de continuar fortaleciendo los Derechos Humanos a Privad@s de Liberad. La Humanización es la meta. ""Que sea humana la humanidad"" @mirelct  https://t.co/bsbgCfNQUl  https://t.co/IFWhFCSMJF","['agradezco', 'dios', 'permitirme', 'trabajar', 'tarea', 'encomendada', 'pdt', 'nicolasmaduro', 'continuar', 'fortaleciendo', 'derechos', 'humanos', 'privad', 'liberad', 'humanización', 'meta', 'humana', 'humanidad', 'mirelct']","I thank God for allowing me to work on the task entrusted by Pdt @nicolasmaduro to continue strengthening the Human Rights of Privad @ s de Liberad. Humanization is the goal. ""Let humanity be human"" @mirelct https://t.co/bsbgCfNQUl https://t.co/IFWhFCSMJF","['thank', 'god', 'allowing', 'work', 'task', 'entrusted', 'pdt', 'nicolasmaduro', 'continue', 'strengthening', 'human', 'rights', 'privad', 'de', 'liberad', 'humanization', 'goal', 'let', 'humanity', 'human', 'mirelct']",0.0,0.639,0.361,Positivo
"Cumpliendo con los lineamientos del Pdt. @nicolasmaduro se realizó #JornadaDeAtenciónJurídica a privados de libertad recluidos en los Internados Judiciales Rodeo II y III. Garantizando el Derecho Humano #DDHH de acceso a la justicia. ""Que sea humana la humanidad!"" @mirelct  https://t.co/1cg4WCUsNg","['cumpliendo', 'lineamientos', 'pdt', 'nicolasmaduro', 'realizó', 'jornadadeatenciónjurídica', 'privados', 'libertad', 'recluidos', 'internados', 'judiciales', 'rodeo', 'ii', 'iii', 'garantizando', 'derecho', 'humano', 'ddhh', 'acceso', 'justicia', 'humana', 'humanidad', 'mirelct']","Complying with the guidelines of Pdt. @nicolasmaduro, #JornadaDeAtearJurídica was held for prisoners detained in the Rodeo II and III Judicial Internships. Guaranteeing the Human Right #DDHH of access to justice. ""Let humanity be human!"" @mirelct https://t.co/1cg4WCUsNg","['complying', 'guidelines', 'pdt', 'nicolasmaduro', 'jornadadeatearjurídica', 'held', 'prisoners', 'detained', 'rodeo', 'ii', 'iii', 'judicial', 'internships', 'guaranteeing', 'human', 'right', 'ddhh', 'access', 'justice', 'let', 'humanity', 'human', 'mirelct']",0.204,0.68,0.116,Negativo
Cumpliendo con la Instrucción del Pdt. @nicolasmaduro de seguir humanizando el sistema Penitenciario #DDHH se desarrolló atención jurídica a privad@s de libertad del Complejo Penitenciario de Carabobo (Tocuyito). @drodriven2 @irisvarela @mirelct  https://t.co/1l5SIrOzJH  https://t.co/aMacyUhIlf,"['cumpliendo', 'instrucción', 'pdt', 'nicolasmaduro', 'seguir', 'humanizando', 'sistema', 'penitenciario', 'ddhh', 'desarrolló', 'atención', 'jurídica', 'privad', 'libertad', 'complejo', 'penitenciario', 'carabobo', 'tocuyito', 'drodriven', 'irisvarela', 'mirelct']",Complying with the Instruction of Pdt. @nicolasmaduro to continue humanizing the Penitentiary system #DDHH legal assistance was developed to prisoners of liberty of the Carabobo Penitentiary Complex (Tocuyito). @ drodriven2 @irisvarela @mirelct https://t.co/1l5SIrOzJH https://t.co/aMacyUhIlf,"['complying', 'instruction', 'pdt', 'nicolasmaduro', 'continue', 'humanizing', 'penitentiary', 'system', 'ddhh', 'legal', 'assistance', 'developed', 'prisoners', 'liberty', 'carabobo', 'penitentiary', 'complex', 'tocuyito', 'drodriven', 'irisvarela', 'mirelct']",0.126,0.687,0.187,Positivo
Es así. Gracias.,"['así', 'gracias']",It is so. Thanks.,['thanks'],0.0,0.0,1.0,Positivo
"Cumpliendo con el compromiso asumido en la Atención del privado y privada de libertad.  ""Que sea humana la humanidad"" @NicolasMaduro @irisvarela @mirelct  https://t.co/g68Rf2j4xb  https://t.co/5HbryoVChA","['cumpliendo', 'compromiso', 'asumido', 'atención', 'privado', 'privada', 'libertad', 'humana', 'humanidad', 'nicolasmaduro', 'irisvarela', 'mirelct']","Complying with the commitment assumed in the Attention of the private and deprived of liberty. ""Let humanity be human"" @NicolasMaduro @irisvarela @mirelct https://t.co/g68Rf2j4xb https://t.co/5HbryoVChA","['complying', 'commitment', 'assumed', 'attention', 'private', 'deprived', 'liberty', 'let', 'humanity', 'human', 'nicolasmaduro', 'irisvarela', 'mirelct']",0.162,0.524,0.314,Positivo
Orgulloso estoy de formar parte de este gran equipo de trabajo protagonista de los grandes avances de nuestro sistema penitenciario.  @NicolasMaduro @irisvarela  @mirelct,"['orgulloso', 'formar', 'parte', 'gran', 'equipo', 'trabajo', 'protagonista', 'grandes', 'avances', 'sistema', 'penitenciario', 'nicolasmaduro', 'irisvarela', 'mirelct']",I am proud to be part of this great work team that is the protagonist of the great advances of our prison system. @NicolasMaduro @irisvarela @mirelct,"['proud', 'part', 'great', 'work', 'team', 'protagonist', 'great', 'advances', 'prison', 'system', 'nicolasmaduro', 'irisvarela', 'mirelct']",0.14,0.381,0.479,Positivo
"""Que sea humana la humanidad"" HUMANISMO, debe ser siempre la base de nuestro trabajo como PENITENCIARISTAS. @NicolasMaduro @irisvarela @mirelct  https://t.co/qbIjG1GoC4  https://t.co/bi5vP3a5XP","['humana', 'humanidad', 'humanismo', 'debe', 'ser', 'siempre', 'base', 'trabajo', 'penitenciaristas', 'nicolasmaduro', 'irisvarela', 'mirelct']","""Let humanity be human"" HUMANISM must always be the basis of our work as PENITENTIARISTS. @NicolasMaduro @irisvarela @mirelct https://t.co/qbIjG1GoC4 https://t.co/bi5vP3a5XP","['let', 'humanity', 'human', 'humanism', 'must', 'always', 'basis', 'work', 'penitentiarists', 'nicolasmaduro', 'irisvarela', 'mirelct']",0.0,1.0,0.0,Negativo
Hoy acompañamos a la Ministra @mirelct y las autoridades del sistema de Justicia del Edo Miranda para dar celeridad a las audiencias preliminares. Empeñados en garantizar el derecho a la justicia.  https://t.co/yD9I1kl3Hg  https://t.co/cx2fd4fN7L,"['hoy', 'acompañamos', 'ministra', 'mirelct', 'autoridades', 'sistema', 'justicia', 'edo', 'miranda', 'dar', 'celeridad', 'audiencias', 'preliminares', 'empeñados', 'garantizar', 'derecho', 'justicia']",Today we accompany the Minister @mirelct and the authorities of the Justice system of Edo Miranda to speed up the preliminary hearings. Determined to guarantee the right to justice. https://t.co/yD9I1kl3Hg https://t.co/cx2fd4fN7L,"['today', 'accompany', 'minister', 'mirelct', 'authorities', 'justice', 'system', 'edo', 'miranda', 'speed', 'preliminary', 'hearings', 'determined', 'guarantee', 'right', 'justice']",0.0,0.517,0.483,Positivo
"de país, deber seguir creciendo en nuestras cárceles.  https://t.co/EVAN65sBon","['país', 'deber', 'seguir', 'creciendo', 'cárceles']","country, must continue to grow in our prisons. https://t.co/EVAN65sBon","['country', 'must', 'continue', 'grow', 'prisons']",0.0,1.0,0.0,Negativo
"Como Penitenciarista y con amor infinito por mi país. Agradezco al Presidente @nicolasmaduro la confianza y la oportunidad de aportar desde mi preparación académica y profesional en la consolidación del Nuevo Régimen Penitenciario Venezolano.  HUMANISMO, clave de nuestro proyecto  https://t.co/qx1rPrJegl","['penitenciarista', 'amor', 'infinito', 'país', 'agradezco', 'presidente', 'nicolasmaduro', 'confianza', 'oportunidad', 'aportar', 'preparación', 'académica', 'profesional', 'consolidación', 'nuevo', 'régimen', 'penitenciario', 'venezolano', 'humanismo', 'clave', 'proyecto']","As a Penitentiary and with infinite love for my country. I thank the President @nicolasmaduro for the confidence and the opportunity to contribute from my academic and professional preparation in the consolidation of the New Venezuelan Penitentiary Regime. HUMANISM, key to our project https://t.co/qx1rPrJegl","['penitentiary', 'infinite', 'love', 'country', 'thank', 'president', 'nicolasmaduro', 'confidence', 'opportunity', 'contribute', 'academic', 'professional', 'preparation', 'consolidation', 'new', 'venezuelan', 'penitentiary', 'regime', 'humanism', 'key', 'project']",0.0,0.57,0.43,Positivo
Hoy se lo quiero dedicar a la #EDUCACION  Ella es la herramienta más fuerte que tenemos para evitar el triste mundo del SISTEMA PENITENCIARIO..  Quieres solución? He aquí la forma más sólida y humana de conseguirla. #DDHH #cárcel #cárceles #jails  https://t.co/67xWAxtqar  https://t.co/Txay3mdnEb,"['hoy', 'quiero', 'dedicar', 'educacion', 'herramienta', 'fuerte', 'evitar', 'triste', 'mundo', 'sistema', 'penitenciario', 'quieres', 'solución', 'aquí', 'forma', 'sólida', 'humana', 'conseguirla', 'ddhh', 'cárcel', 'cárceles', 'jails']",Today I want to dedicate it to #EDUCATION. She is the strongest tool we have to avoid the sad world of the PENITENTIARY SYSTEM .. Do you want a solution? Here is the most solid and humane way to achieve it. #DDHH # jail # jails #jails https://t.co/67xWAxtqar https://t.co/Txay3mdnEb,"['today', 'want', 'dedicate', 'education', 'strongest', 'tool', 'avoid', 'sad', 'world', 'penitentiary', 'system', 'want', 'solution', 'solid', 'humane', 'way', 'achieve', 'ddhh', 'jail', 'jails', 'jails']",0.185,0.488,0.328,Positivo
"Una persona condenada por un tribunal,solo pierden el derecho a la libertad, El Estado debe garantizarle todos los demás derechos. #DDHH  https://t.co/7d7TuEoRdg","['persona', 'condenada', 'tribunal', 'solo', 'pierden', 'derecho', 'libertad', 'debe', 'garantizarle', 'demás', 'derechos', 'ddhh']","A person sentenced by a court, only lose the right to freedom, The State must guarantee all other rights. #DDHH https://t.co/7d7TuEoRdg","['person', 'sentenced', 'court', 'lose', 'right', 'freedom', 'state', 'must', 'guarantee', 'rights', 'ddhh']",0.224,0.412,0.365,Positivo
Producto de la insistencia en hacer política con las vísceras y no con las neuronas.  Saludos profesor.,"['producto', 'insistencia', 'hacer', 'política', 'vísceras', 'neuronas', 'saludos', 'profesor']",Product of the insistence on doing politics with the viscera and not with the neurons. Greetings professor.,"['product', 'insistence', 'politics', 'viscera', 'neurons', 'greetings', 'professor']",0.0,0.682,0.318,Positivo
Grandes desafíos aún tiene el Sistema Penitenciario Venezolano y latinoamericano. Venezuela debe convocar  y avanzar en la humanización de dicho sistema. #DDHH  https://t.co/U02ardsuP8,"['grandes', 'desafíos', 'aún', 'sistema', 'penitenciario', 'venezolano', 'latinoamericano', 'venezuela', 'debe', 'convocar', 'avanzar', 'humanización', 'dicho', 'sistema', 'ddhh']",Great challenges still have the Venezuelan and Latin American Penitentiary System. Venezuela must convene and advance in the humanization of said system. #DDHH https://t.co/U02ardsuP8,"['great', 'challenges', 'still', 'venezuelan', 'latin', 'american', 'penitentiary', 'system', 'venezuela', 'must', 'convene', 'advance', 'humanization', 'said', 'system', 'ddhh']",0.0,0.722,0.278,Positivo
"Lo peor de lo que está pasando en la oposición no es la pelea a cuchillo por el liderazgo, que sabemos el verdadero interés: $$$ Sino la frustración reiterada que le generan a sus seguidores quienes llenos de odio ya no saben que hacer entre Guaido, Capriles, María Corina machado","['peor', 'pasando', 'oposición', 'pelea', 'cuchillo', 'liderazgo', 'sabemos', 'verdadero', 'interés', 'sino', 'frustración', 'reiterada', 'generan', 'seguidores', 'llenos', 'odio', 'saben', 'hacer', 'guaido', 'capriles', 'maría', 'corina', 'machado']","The worst of what is happening in the opposition is not the knife fight for leadership, we know the real interest: $$$, but the repeated frustration generated by his followers who, full of hatred, no longer know what to do between Guaido , Capriles, María Corina machado","['worst', 'happening', 'opposition', 'knife', 'fight', 'leadership', 'know', 'real', 'interest', 'repeated', 'frustration', 'generated', 'followers', 'full', 'hatred', 'longer', 'know', 'guaido', 'capriles', 'maría', 'corina', 'machado']",0.412,0.5,0.088,Negativo
"Cuando una persona está en la cárcel, se lleva con ella a sus seres queridos. Por lo general la madre es la que suele compartir ese sufrimiento.  https://t.co/zyuuRuvCme","['persona', 'cárcel', 'lleva', 'seres', 'queridos', 'general', 'madre', 'suele', 'compartir', 'sufrimiento']","When a person is in prison, they take their loved ones with them. In general, the mother is the one who usually shares this suffering. https://t.co/zyuuRuvCme","['person', 'prison', 'take', 'loved', 'ones', 'general', 'mother', 'one', 'usually', 'shares', 'suffering']",0.328,0.359,0.313,Negativo
"Hacer política con las vísceras tiene a la oposición enterrada. Mala estrategia d sus dirigentes, quienes han controlado a su gente a través del odio. Odio q luego termina crusificándolos a ellos mismos.  Ejemplo Capriles. Guaido en camino  María Corina Machado desde hace rato.","['hacer', 'política', 'vísceras', 'oposición', 'enterrada', 'mala', 'estrategia', 'dirigentes', 'controlado', 'gente', 'través', 'odio', 'odio', 'luego', 'termina', 'crusificándolos', 'mismos', 'ejemplo', 'capriles', 'guaido', 'camino', 'maría', 'corina', 'machado', 'hace', 'rato']","Doing politics with the guts has the opposition buried. Bad strategy of its leaders, who have controlled its people through hatred. I hate that they then end up crucifixing themselves. Capriles example. Guaido on the way María Corina Machado for a long time.","['politics', 'guts', 'opposition', 'buried', 'bad', 'strategy', 'leaders', 'controlled', 'people', 'hatred', 'hate', 'end', 'crucifixing', 'capriles', 'example', 'guaido', 'way', 'maría', 'corina', 'machado', 'long', 'time']",0.375,0.625,0.0,Negativo
