tweet_tokenized_translated,sentimiento,NB_Felicidad,NB_Ira,NB_Miedo,NB_Tristeza,SVM_Felicidad,SVM_Ira,SVM_Miedo,SVM_Tristeza,DT_Felicidad,DT_Ira,DT_Miedo,DT_Tristeza,MaxEnt_Felicidad,MaxEnt_Ira,MaxEnt_Miedo,MaxEnt_Tristeza
,felicidad,0.3858135078648103,0.1841708566662789,0.2145934608080596,0.2154221746608487,0.7458660984522325,0.0871244344420672,0.0747708913259994,0.0922385757797007,1.0,0.0,0.0,0.0,0.35930442176227606,0.20724211141932766,0.2323158331659065,0.20113763365248968
,felicidad,0.4398301379356439,0.2166851544408887,0.2100234636068085,0.1334612440166588,0.9089484552402098,0.0681028278308286,0.0164804908248753,0.006468226104086,1.0,0.0,0.0,0.0,0.4967559376801724,0.2673668981267763,0.15586309343481933,0.08001407075823191
,ira,0.2308756401823262,0.2217698238469693,0.29023965983527,0.2571148761354325,0.2915076734607549,0.3479264130322859,0.1807784131798602,0.179787500327099,0.0,1.0,0.0,0.0,0.27835899984022855,0.22964388360525897,0.26911823916738753,0.2228788773871249
,ira,0.189339414877944,0.3270547027006514,0.2758817877033555,0.2077240947180475,0.0433140763972884,0.5377133075317349,0.322441036462594,0.0965315796083824,0.0,1.0,0.0,0.0,0.1469338994239613,0.39593865152644236,0.28575520915350916,0.17137223989608727
,felicidad,0.2979736834778307,0.1801414246644554,0.3188288881880102,0.2030560036697019,0.7212709062556562,0.0667962356097192,0.1475240569595046,0.0644088011751197,0.0,0.0,1.0,0.0,0.28357959118088144,0.21327579623405746,0.2931090146449909,0.21003559794007023
,miedo,0.1615568068558283,0.0953189319410374,0.2909702353771446,0.452154025825991,0.0089583813994764,0.0084724459328288,0.0464426392499468,0.936126533417748,0.0,0.0,0.0,1.0,0.15243252019642398,0.09742395750631165,0.26696764819208524,0.4831758741051792
,miedo,0.1980244810416969,0.190159309889456,0.3011931664837307,0.3106230425851141,0.1486253624577079,0.1665285793132227,0.3270600526730035,0.3577860055560659,0.0,0.0,1.0,0.0,0.20360068285788516,0.21861576940077165,0.28937480323959686,0.2884087445017463
,miedo,0.1642550500685288,0.1448271747028689,0.5275886263719615,0.1633291488566395,0.0159228028268524,0.0135394391017422,0.9393330110337202,0.0312047470376854,0.0,0.0,1.0,0.0,0.12712698334785594,0.13828855150541625,0.6001039168967691,0.13448054824995873
,tristeza,0.1898460532967621,0.2189412889257781,0.1739360740456702,0.417276583731788,0.1886247250069779,0.1580618646376297,0.0108264181197519,0.6424869922356404,0.0,0.0,1.0,0.0,0.21510029359628902,0.2626303291296653,0.12582856921034913,0.39644080806369664
,miedo,0.0699671839598766,0.081400491726824,0.7593138043927059,0.0893185199205931,6.386203226621653e-07,9.198537412573174e-07,0.9994689812376268,0.0005294602883092,0.0,0.0,1.0,0.0,0.03659445641424066,0.045567399001004864,0.8767541176650614,0.04108402691969306
,miedo,0.1294576398272615,0.1770003439722594,0.3787292766580968,0.3148127395423819,0.0073212431207896,0.0261900951323379,0.8815561398242497,0.0849325219226224,0.0,0.0,1.0,0.0,0.11951344492574494,0.184115824510063,0.44683161260751636,0.24953911795667585
,ira,0.111905880267363,0.5318138561268811,0.2237119130396148,0.1325683505661401,0.0012450052763496,0.9896438037494468,0.0062655121685563,0.0028456788056472,0.0,1.0,0.0,0.0,0.0746594711547027,0.6840481287816865,0.16156714272888162,0.07972525733472907
,tristeza,0.2393045800367454,0.2246032208400924,0.1810185015199454,0.3550736976032151,0.1227594223703124,0.2309100981888666,0.0409625397976887,0.6053679396431323,0.0,0.0,0.0,1.0,0.21259709048132974,0.23011034868202052,0.18495984651073433,0.3723327143259153
,tristeza,0.2320925194838662,0.1198289565955866,0.1445021936733455,0.5035763302472008,0.0496929976530712,0.0101610082898399,0.0128201577667769,0.9273258362903122,0.0,0.0,0.0,1.0,0.2190346332131887,0.11319289598380661,0.13714006267572063,0.5306324081272841
,miedo,0.2619406301670906,0.217566023122753,0.2885202067678752,0.231973139942282,0.220993115597268,0.193270631313688,0.3907256018355774,0.1950106512534662,0.0,0.0,1.0,0.0,0.22239854542797613,0.2201962959212181,0.34292648264656844,0.2144786760042372
,tristeza,0.1746218274735573,0.1817547539901651,0.368863309081093,0.2747601094551831,0.0361376017857612,0.014771926005456,0.7578745408576787,0.1912159313511041,0.0,0.0,1.0,0.0,0.14173292450241104,0.12446540378039378,0.4989648441967434,0.23483682752045185
,tristeza,0.174580896650361,0.2024811886284246,0.2333945317089373,0.3895433830122776,0.0283497682606927,0.1254820820624916,0.020287476612144,0.8258806730646716,0.0,0.0,0.0,1.0,0.1262219136941487,0.2170253825065965,0.1476275883654622,0.5091251154337926
,tristeza,0.1848856106857446,0.1864237877931179,0.207843054906953,0.4208475466141853,0.0253226084589433,0.0671357776385536,0.0567713888621855,0.8507702250403177,0.0,0.0,0.0,1.0,0.15056066213303126,0.18639704601676138,0.2112795793056054,0.45176271254460193
,felicidad,0.4324514868658298,0.1552024849110937,0.2091204469494925,0.2032255812735841,0.7626260730530597,0.0474965481804948,0.0553202778277207,0.1345571009387243,1.0,0.0,0.0,0.0,0.42259788300922957,0.16439500567896448,0.2018009199866566,0.21120619132514928
,tristeza,0.1633789052504528,0.142322907413976,0.2244798610258813,0.4698183263096888,0.0095007851507398,0.0308487239587847,0.0468083540722795,0.9128421368181956,0.0,0.0,0.0,1.0,0.13424855917891637,0.14063851459153,0.16151932998631027,0.5635935962432433
,felicidad,0.3942364947029692,0.1759912575089924,0.1968797128640181,0.2328925349240193,0.9612737489175528,0.0139274864300981,0.0055155576298178,0.0192832070225312,1.0,0.0,0.0,0.0,0.4694232425621137,0.1764082684251695,0.16143972027862633,0.19272876873409045
,miedo,0.1392520012214486,0.1516185438233523,0.5452897384748703,0.1638397164803279,1.814187764288769e-05,2.035378568312577e-05,0.9974699077573528,0.0024915965793211,0.0,0.0,1.0,0.0,0.10550689341068784,0.11899755548399663,0.6684130677542521,0.10708248335106349
,felicidad,0.2651915742244952,0.1542850069298386,0.3133287801043269,0.2671946387413404,0.4930110948678378,0.0284064185973932,0.2860218015369779,0.1925606849977909,1.0,0.0,0.0,0.0,0.28391154836671023,0.15611414012315195,0.33219516279612893,0.2277791487140088
,felicidad,0.2320536450256395,0.2452907803515266,0.3403159204639071,0.1823396541589257,0.3818118457162495,0.5024004429017561,0.0803644199929949,0.0354232913889995,1.0,0.0,0.0,0.0,0.27097347121854987,0.2753956815044172,0.2700245224675617,0.18360632480947137
,felicidad,0.9765880523924474,0.0074983597916521,0.0084016261918384,0.0075119616240632,0.9800849320869416,0.0072253570669484,0.0044673610736898,0.0082223497724202,1.0,0.0,0.0,0.0,0.892008225811128,0.03598569927210788,0.03711493793325514,0.034891136983508826
,ira,0.1510197750917776,0.4155348497148747,0.2393335250723548,0.1941118501209938,0.0065677585760387,0.9728018339015077,0.0060123225864278,0.0146180849360257,0.0,1.0,0.0,0.0,0.12054340630512543,0.5956965187278368,0.1620952285632447,0.12166484640379295
,ira,0.195766161913211,0.3551108225779689,0.2469058662615119,0.2022171492473066,0.0093568410314347,0.9486052822989136,0.0175092051931677,0.0245286714764837,0.0,1.0,0.0,0.0,0.14917007879528196,0.46477532698486884,0.22826287607658968,0.15779171814325954
,tristeza,0.2438021314905456,0.2087487759655686,0.2590813704304931,0.2883677221133922,0.2158914067906482,0.1900030287192209,0.2474029436946453,0.3467026207954853,0.0,0.0,0.0,1.0,0.22012326120269274,0.25155876418191697,0.27455315049969164,0.2537648241156987
,ira,0.1229310129746722,0.4690714310289453,0.2511083556645858,0.1568892003317967,0.0011789438273168,0.9896649684644006,0.0047856004566874,0.0043704872515951,0.0,1.0,0.0,0.0,0.10732586050314231,0.5732315117871397,0.1967918976481781,0.12265073006153986
,ira,0.1478311060824555,0.4411289458453034,0.2573337947181023,0.1537061533541376,0.0032994674434014,0.985138624234709,0.0076897987248619,0.0038721095970277,0.0,1.0,0.0,0.0,0.12935562967853687,0.5560975442449153,0.19058107903202784,0.12396574704451997
,ira,0.2238677977197777,0.3667652999004162,0.2169100033527722,0.1924568990270349,0.1020829490997303,0.7870824158653092,0.0402473885489736,0.0705872464859867,0.0,1.0,0.0,0.0,0.1950744337330102,0.45887690110406815,0.19152490092447275,0.1545237642384489
,miedo,0.1859804608193115,0.1292394228409564,0.5166414716015619,0.1681386447381716,0.0198394765602231,0.0074509389604445,0.946886299670602,0.0258232848087306,0.0,0.0,1.0,0.0,0.1348855921859003,0.10474746659431336,0.6482642983457568,0.11210264287402959
,felicidad,0.2813182329900462,0.1136609823763132,0.4654024462034343,0.1396183384302073,0.3652810240440259,0.0065992192684223,0.5867270510942744,0.0413927055932774,1.0,0.0,0.0,0.0,0.3109494859821856,0.12263425502552429,0.41715505927059554,0.1492611997216947
,tristeza,0.2603349987252394,0.1396270652751694,0.24353504326516,0.3565028927344297,0.2590162363547228,0.0243206919794789,0.1499138989369327,0.5667491727288659,1.0,0.0,0.0,0.0,0.2594099304419471,0.13955819857122656,0.24712976945688084,0.35390210152994556
,miedo,0.1362523133802771,0.1373513891735255,0.5855914731628923,0.1408048242833057,0.002582166752851,0.0039240184208613,0.9862406356308496,0.0072531791954378,0.0,0.0,1.0,0.0,0.06793753640642021,0.07559169044769047,0.7900479798753749,0.06642279327051447
,felicidad,0.4532055965509435,0.1933108532977909,0.1483074622809375,0.2051760878703298,0.9888011582493014,0.0034422607579418,0.001255056922687,0.0065015240700697,1.0,0.0,0.0,0.0,0.5424151267293772,0.15802010607261646,0.13669301582001964,0.1628717513779867
,tristeza,0.1507362150849782,0.13181237372355,0.3296241996861947,0.3878272115052771,0.0025528463107416,0.004077836690332,0.0808033153902977,0.9125660016086284,0.0,0.0,0.0,1.0,0.12659399195689797,0.11419445521679668,0.23297433125675904,0.5262372215695463
,ira,0.1712022099669381,0.3044724654677851,0.3323157527592594,0.1920095718060161,0.0132601488339708,0.7538213712433453,0.1979211182180855,0.0349973617045981,0.0,1.0,0.0,0.0,0.13995480235113045,0.37172708527220366,0.34243901466830484,0.14587909770836097
,felicidad,0.9894495833721356,0.0033925193788988,0.0037638987773849,0.0033939984715805,0.9988033885028388,0.0002801088284007,0.0001174105801986,0.0007990920885615,1.0,0.0,0.0,0.0,0.947772997190587,0.01733638788067903,0.01777880047906372,0.017111814449670183
,felicidad,0.326893838524117,0.2449890940166366,0.2644433470518211,0.1636737204074239,0.6758151962859436,0.2392307501693755,0.0683601819012329,0.0165938716434474,1.0,0.0,0.0,0.0,0.41047696088919694,0.22553246966601959,0.24114680161583688,0.12284376782894656
,miedo,0.1377121318153888,0.1330609039310842,0.599314668460378,0.1299122957931499,0.00354135126025,0.0043468460143931,0.9885406566015734,0.0035711461237832,0.0,0.0,1.0,0.0,0.09381056034908558,0.0996739371575631,0.744724182083056,0.06179132041029536
,ira,0.1960772500235973,0.2759279588055152,0.2520965991914489,0.2758981919794383,0.0615652021531336,0.6551838357170992,0.1190981276626038,0.1641528344671631,0.0,1.0,0.0,0.0,0.1767437522037776,0.3230319886968653,0.26296109752130237,0.23726316157805477
,felicidad,0.2353622255324861,0.2444483002145417,0.1854394723028938,0.3347500019500795,0.2783167238997499,0.3151157988147641,0.0421777558427688,0.3643897214427173,1.0,0.0,0.0,0.0,0.24415878042260747,0.2967678997738093,0.18567660494179164,0.2733967148617915
,felicidad,0.2898333037963669,0.2629634784007673,0.2228991697841701,0.2243040480186939,0.5698505128004722,0.2701593633905042,0.0359711765649564,0.1240189472440674,1.0,0.0,0.0,0.0,0.31111217562461474,0.26927109569949587,0.20049715993815415,0.21911956873773525
,miedo,0.2175517085933034,0.2373347940160936,0.401188198621561,0.143925298769042,0.0378389711611961,0.5744715554329805,0.3642442400825453,0.0234452333232782,1.0,0.0,0.0,0.0,0.19329995531505217,0.3250269700126618,0.37728045422229595,0.10439262044999002
,ira,0.2381101273258151,0.3311914134766779,0.2149671413940682,0.215731317803439,0.0963363086196154,0.7292480967302066,0.0839433701164338,0.0904722245337441,0.0,1.0,0.0,0.0,0.20548184910314207,0.3586644428236025,0.24493652144578476,0.19091718662747076
,miedo,0.1592733542359072,0.082994307478642,0.3822747605488167,0.3754575777366324,0.0108423262115643,0.0027303137856424,0.1267922734303737,0.8596350865724195,0.0,0.0,0.0,1.0,0.1252658770470118,0.07106205480947204,0.29683908110913354,0.5068329870343826
,miedo,0.2758449327340146,0.2051543625427996,0.3100838725094746,0.208916832213711,0.3233713397167433,0.2185880002214306,0.3196397759330116,0.1384008841288143,1.0,0.0,0.0,0.0,0.2625311032270913,0.22659230866906938,0.30850420747155005,0.2023723806322892
,tristeza,0.2428984563840119,0.2426068702250621,0.1814597019877817,0.3330349714031453,0.1766982284240237,0.3075333323317045,0.0587848919534319,0.4569835472908398,0.0,0.0,0.0,1.0,0.1978957227938048,0.24597874276659618,0.18445915592327805,0.37166637851632095
,tristeza,0.1436960312047293,0.221185378459598,0.3624437236311242,0.2726748667045474,0.011025085002827,0.0729914576342363,0.7804857448440357,0.1354977125189009,0.0,0.0,0.0,1.0,0.1283837552948981,0.21979234727768465,0.4060348425703581,0.24578905485705912
,miedo,0.0569349113707678,0.0693535965560891,0.8144569708316929,0.0592545212414513,0.0008164580271693,0.0011130360999566,0.995984444819508,0.0020860610533659,0.0,0.0,1.0,0.0,0.05680921259853009,0.07107582986952747,0.8146290463860156,0.05748591114592668
,tristeza,0.1387025791020543,0.1453527622104992,0.1978498542768248,0.518094804410621,0.0013095750521335,0.0031754395406453,0.0043052730774783,0.9912097123297428,0.0,0.0,0.0,1.0,0.09042343377567597,0.09887696951502674,0.13122582348290246,0.6794737732263949
,tristeza,0.2231685889169773,0.2463771549048281,0.2272391185084072,0.3032151376697868,0.1910064311785515,0.3309222390120965,0.0963491529509077,0.3817221768584443,0.0,0.0,0.0,1.0,0.21367888383997238,0.26265100634934624,0.22496702321672338,0.29870308659395794
,ira,0.187862140999264,0.3187475347196837,0.1768292124924412,0.3165611117886096,0.0721865193233486,0.7407839571048447,0.0157642469504938,0.1712652766213132,0.0,0.0,1.0,0.0,0.17164513641532023,0.40368637356218184,0.14414872994969896,0.280519760072799
,felicidad,0.986772400648228,0.0042533758352897,0.0047189932667096,0.0042552302497728,0.998750324658153,0.0002939270529114,0.0001234514134939,0.0008322968754415,1.0,0.0,0.0,0.0,0.9457682229116074,0.01800174853809487,0.018466797906353027,0.017763230643944722
,tristeza,0.2887125281340966,0.1603455722245188,0.1660482171841186,0.3848936824572675,0.2856824828682913,0.0396981734679116,0.0160609851760774,0.6585583584877197,1.0,0.0,0.0,0.0,0.2916890604790808,0.1759617477740898,0.12512391176321966,0.40722527998360986
,miedo,0.1797028887285029,0.1544798327567265,0.4436338516733151,0.2221834268414551,0.0139166901056637,0.0151675937562085,0.9274975461160488,0.043418170022079,0.0,0.0,1.0,0.0,0.14170290203084876,0.15183835666763812,0.5145788075969729,0.19187993370454026
,tristeza,0.2241722924210497,0.1860780593501589,0.247490982510569,0.3422586657182213,0.0538376670811423,0.0216903397430781,0.0756977180640541,0.8487742751117255,0.0,0.0,0.0,1.0,0.1749740222495993,0.14904113252012538,0.22457350807989934,0.45141133715037585
,tristeza,0.1742669654414723,0.2062814849453877,0.2372871862668324,0.3821643633463063,0.07976969580642,0.0878705344380867,0.0780805544738707,0.7542792152816225,0.0,0.0,0.0,1.0,0.16829460454475606,0.2064610364830452,0.21489655604210472,0.41034780293009404
,tristeza,0.2446406471654298,0.1154118341087952,0.1932608794137188,0.4466866393120552,0.0934946346709298,0.0076369655846297,0.020883170494011,0.8779852292504293,0.0,0.0,0.0,1.0,0.26635620129537424,0.09654348024813883,0.15281752994076064,0.4842827885157262
,felicidad,0.4098988426284347,0.1818318187990105,0.1944423521729943,0.2138269863995596,0.6423995359288349,0.0962355745377054,0.1096353862224315,0.1517295033110285,1.0,0.0,0.0,0.0,0.38618100343481554,0.1989845830603742,0.21559896897320696,0.19923544453160327
,miedo,0.1984645275585265,0.2409175432999797,0.3949659445229931,0.1656519846184995,0.0951780968457271,0.1992454188894091,0.6477043104574861,0.0578721738073774,0.0,0.0,1.0,0.0,0.19972403487816298,0.26452936393014476,0.37483639307023936,0.160910208121453
,felicidad,0.23319412324234,0.1680301428925718,0.2208527827310402,0.3779229511340474,0.0642931499831725,0.047850594290817,0.0589389405520839,0.8289173151739264,0.0,0.0,0.0,1.0,0.20068143862202187,0.16187102712311568,0.20566132257086348,0.43178621168399905
,ira,0.2721968609479611,0.1585525800681867,0.1974291985044001,0.3718213604794527,0.2924377748739162,0.0507091571918133,0.01549994399796,0.6413531239363104,0.0,1.0,0.0,0.0,0.28900827075238045,0.18860068378253203,0.14483191857279432,0.3775591268922931
,tristeza,0.2128970008523237,0.1666262485052105,0.2158486823292511,0.4046280683132179,0.1310071978069926,0.0686213517407076,0.0966353536771148,0.7037360967751848,0.0,0.0,0.0,1.0,0.20680232252074804,0.15088795030575916,0.19670985279556877,0.4455998743779241
,miedo,0.1888908907247172,0.1897638794058739,0.3670852378622725,0.254259992007136,0.0491032658638019,0.0601181931905032,0.7057450739844945,0.1850334669612004,0.0,0.0,1.0,0.0,0.16323999978527434,0.16987582255401368,0.44781115615742134,0.21907302150329075
,tristeza,0.1073308861178343,0.1730932937037407,0.2352860103292319,0.4842898098491935,0.0061259043595087,0.0535106873796584,0.0316998119274975,0.9086635963333352,0.0,0.0,0.0,1.0,0.09475292042037346,0.1934557423705655,0.18954778774717979,0.5222435494618812
,ira,0.141572150349269,0.49624102890743,0.1954704411739928,0.1667163795693067,0.0078354067286337,0.9656394348472052,0.0104092450471329,0.016115913377028,0.0,1.0,0.0,0.0,0.09347315966141559,0.6341995471747232,0.15852065425871933,0.11380663890514192
,ira,0.252335073992998,0.3133225636798641,0.246969844438102,0.1873725178890343,0.0763848892563993,0.8360461952823056,0.0543961900493649,0.0331727254119302,0.0,1.0,0.0,0.0,0.22133420259726208,0.375776485347722,0.24170098894022246,0.16118832311479345
,miedo,0.3902974366007942,0.128116971522601,0.1590687297942312,0.322516862082373,0.8435494216615952,0.0042003987137318,0.0042271505584002,0.1480230290662727,1.0,0.0,0.0,0.0,0.46907414078787985,0.10363427959558201,0.12108028969777597,0.3062112899187623
,miedo,0.1402469600592968,0.2546983718297755,0.4469620800327729,0.1580925880781545,0.0066363722378759,0.089264235552252,0.8861980920125736,0.0179013001972986,0.0,0.0,1.0,0.0,0.12717953723398068,0.21494978425080172,0.5222271961113087,0.13564348240390905
,miedo,0.0704578903089108,0.0867755911846313,0.7445470730493136,0.0982194454571434,1.2780401718703706e-06,1.5475534011039073e-06,0.9992485378658305,0.0007486365405966,0.0,0.0,1.0,0.0,0.03971622507855393,0.04757235645135115,0.8737679858316126,0.038943432638482475
,tristeza,0.223888261297439,0.2102967752271941,0.3280638115064742,0.2377511519688922,0.083376444205043,0.0830818770926013,0.6960293516230057,0.1375123270793501,0.0,0.0,1.0,0.0,0.194436372236491,0.21408758311998086,0.37687780072584,0.21459824391768817
,felicidad,0.4412586535792464,0.1311694737589041,0.2565627511270331,0.1710091215348154,0.9661782302641068,0.0035252453020263,0.023489136205633,0.0068073882282339,1.0,0.0,0.0,0.0,0.5093958797214484,0.11924519706494777,0.2397420775753764,0.13161684563822726
,tristeza,0.0528905682411309,0.1273406133623274,0.3414267070367937,0.4783421113597468,0.0006468849798274,0.0055660728015535,0.0328628627338317,0.9609241794847876,0.0,0.0,0.0,1.0,0.04241293101231956,0.11015549735990948,0.2141494587944652,0.6332821128333057
,ira,0.110085950433241,0.5111191496159685,0.2379262527223968,0.1408686472283919,9.438950106209396e-06,0.9962293105732722,0.0020274882191264,0.0017337622574951,0.0,1.0,0.0,0.0,0.09221965554376628,0.6403601568554325,0.16290773427001148,0.10451245333078969
,miedo,0.1626529986019229,0.1373943817826188,0.5391273097088081,0.1608253099066493,0.0029993816700843,0.0028233570544926,0.9857278567564948,0.0084494045189282,0.0,0.0,1.0,0.0,0.15937682889052956,0.15244546120414476,0.5300938689024993,0.1580838410028263
,miedo,0.1886762681730697,0.199780728006942,0.2807738284786838,0.3307691753413053,0.1082149994073029,0.158302086006029,0.4724750504998212,0.2610078640868467,0.0,0.0,1.0,0.0,0.182708957235355,0.18332578876493175,0.33125511450508605,0.30271013949462716
,tristeza,0.1498120645484247,0.2317293806112033,0.3306103167362497,0.2878482381041214,0.0386989148969146,0.0822224700437613,0.3639697428270582,0.5151088722322658,0.0,0.0,0.0,1.0,0.13353241741518385,0.20405988298662053,0.29896096904422115,0.3634467305539746
,miedo,0.1071399709044223,0.1707589589779702,0.4509832231839074,0.2711178469336992,0.0130530773465215,0.0993932355189391,0.7799994186802455,0.1075542684542933,0.0,0.0,1.0,0.0,0.10848507649256217,0.20842020942178033,0.4153502253084734,0.26774448877718415
,tristeza,0.2432275633869181,0.2212173688458205,0.2713608766433028,0.2641941911239618,0.1073523925750033,0.2955195598332724,0.2044823891161434,0.3926456584755806,0.0,0.0,0.0,1.0,0.20843963428637313,0.248003838211736,0.27049615975066194,0.2730603677512289
,ira,0.1636810728870737,0.4338231633016035,0.2590321742377642,0.1434635895735595,0.0193801436432433,0.9098055255209572,0.0324165646054483,0.038397766230351,0.0,0.0,1.0,0.0,0.1479472503665054,0.40423166959543644,0.27727320004712463,0.1705478799909334
,tristeza,0.1714150617963664,0.2046613903955151,0.2503432458011563,0.373580302006959,0.0227602854859908,0.0627461975943296,0.0960973301332215,0.8183961867864578,0.0,0.0,0.0,1.0,0.13431690139649446,0.193497545510253,0.24692141969590573,0.42526413339734687
,tristeza,0.2148920986389301,0.1756780825191763,0.2845573114391946,0.3248725074027018,0.1242840206265999,0.0627431766442056,0.2634269271992849,0.5495458755299092,0.0,0.0,0.0,1.0,0.18318490462602724,0.17147515323917153,0.2853622942487039,0.3599776478860973
,ira,0.1009060428550339,0.6298162070434022,0.1646606749240663,0.1046170751774991,3.440220102411315e-07,0.999643072511618,6.2581698617890005e-06,0.0003503252965101,0.0,1.0,0.0,0.0,0.03798462432408204,0.8761345427915255,0.04723747683105112,0.03864335605334126
,miedo,0.1550824406773421,0.1792904289848239,0.4929310482303805,0.1726960821074538,0.0084966873436456,0.0120640330934016,0.9595258947840188,0.0199133847789338,0.0,0.0,1.0,0.0,0.12440460574752135,0.16192899685838363,0.5897505206783901,0.12391587671570499
,tristeza,0.1317748820897711,0.1839529860595089,0.2719088149594079,0.4123633168913121,0.0082535350521122,0.0630818028402762,0.0434987786682448,0.8851658834393666,0.0,0.0,0.0,1.0,0.10935946561232592,0.2120853390707734,0.2363670473919214,0.44218814792497924
,tristeza,0.252913121971795,0.169851218192409,0.2105875503339656,0.3666481095018289,0.071979519863081,0.0786848803822581,0.0777996517188624,0.7715359480357983,0.0,0.0,1.0,0.0,0.25285681277751454,0.19566471777380448,0.23195632211791706,0.31952214733076395
,miedo,0.1526411533674505,0.2155903987629439,0.4328454034514296,0.1989230444181745,0.0752593160168618,0.1188749636677668,0.749360051833399,0.0565056684819724,0.0,0.0,1.0,0.0,0.14112728803799013,0.24533474101754307,0.4550526488880027,0.15848532205646398
,ira,0.1210212819607494,0.594755038402916,0.1502914309828742,0.1339322486534601,5.081565239036543e-06,0.9985640301215004,9.441006229069554e-05,0.0013364782509698,0.0,1.0,0.0,0.0,0.07967938151783648,0.7206157762074246,0.1090214087557137,0.09068343351902536
,felicidad,0.5497660322321014,0.0903984455859415,0.1861703187144568,0.1736652034675002,0.9975502272727294,0.0004506586292287,0.0003042628389412,0.0016948512591008,1.0,0.0,0.0,0.0,0.6511078672202673,0.08674634778731728,0.14118356783083705,0.12096221716157823
,miedo,0.1157448814360112,0.2136855582029994,0.4789991063372692,0.1915704540237209,0.0034945495830535,0.0204179321660078,0.9463136480177404,0.029773870233198,0.0,0.0,1.0,0.0,0.09278316776158999,0.18187248681932566,0.5720151035763514,0.15332924184273275
,ira,0.1724035086364618,0.2657016440662375,0.2520682743434503,0.3098265729538488,0.0349067391706842,0.7185676707442984,0.0557034127511705,0.1908221773338469,0.0,1.0,0.0,0.0,0.14874138116618862,0.34776924882441845,0.2346853756774685,0.2688039943319245
,tristeza,0.1778038221703647,0.1298229219938272,0.2713263458889185,0.4210469099468893,0.0224450167211981,0.0201130436041043,0.1402557734442122,0.8171861662304855,0.0,0.0,0.0,1.0,0.13266049194763593,0.12295328266356287,0.23034698109373075,0.5140392442950704
,miedo,0.1188600554956547,0.2147994291776855,0.4182235072691619,0.248117008057496,0.0198181757856969,0.0649222073054105,0.7333117145434536,0.1819479023654387,0.0,0.0,1.0,0.0,0.11279470279385564,0.18384805085969003,0.5098276944470539,0.19352955189940052
,ira,0.1939140653302204,0.4417005908785292,0.1493005501449715,0.2150847936462797,0.0649517177608557,0.706620499941755,0.0887684300501314,0.1396593522472576,0.0,0.0,1.0,0.0,0.18893788089293048,0.3920197080397414,0.20394178960695505,0.215100621460373
,tristeza,0.1524858918265627,0.2071830808396754,0.2785161754318005,0.3618148519019616,0.0088663707322911,0.0335835572245308,0.0629504869754672,0.8945995850677109,0.0,0.0,0.0,1.0,0.12408022680519916,0.18039978387042724,0.22857596226766888,0.4669440270567047
,felicidad,0.2283797722406241,0.2061231364389615,0.3106564147828535,0.2548406765375612,0.1268925034179633,0.087368578219015,0.5640125955544069,0.2217263228086148,0.0,0.0,1.0,0.0,0.2156287187692771,0.20334098903057574,0.35803180708845317,0.2229984851116941
,felicidad,0.3836240070261977,0.1795882537514661,0.3120777460518482,0.1247099931704884,0.9163672287501328,0.0374156820759942,0.0411779157064401,0.0050391734674329,1.0,0.0,0.0,0.0,0.4677678983490103,0.18920151088580592,0.24830991963642793,0.09472067112875586
,tristeza,0.1939371915717052,0.1849597714009803,0.2364876666797275,0.3846153703475868,0.0856095124497433,0.1037080987047331,0.1043584810051202,0.7063239078404033,0.0,0.0,0.0,1.0,0.16122377087299627,0.1964282202294369,0.20179788145476954,0.44055012744279726
,felicidad,0.3194625895334143,0.2494312448471138,0.2136542452051569,0.2174519204143137,0.7535813226689809,0.1474738544641614,0.0438303945368916,0.055114428329966,1.0,0.0,0.0,0.0,0.35738929902955585,0.2540309793296496,0.20928180828890758,0.1792979133518869
,miedo,0.1016562211564365,0.152186170101608,0.4464302570741595,0.2997273516677984,0.0041626222815703,0.0244730377971163,0.7734979512210608,0.1978663887002527,0.0,0.0,1.0,0.0,0.09140678014627233,0.1372984852017268,0.5516447435467953,0.21964999110520564
,felicidad,0.9704242014075204,0.0095079690362623,0.0105471218573882,0.0095207076988286,0.9621183502794298,0.0140659965811579,0.0093986832888572,0.0144169698505552,1.0,0.0,0.0,0.0,0.8496749349787975,0.04989238718140568,0.05255196467757978,0.04788071316221692
,miedo,0.1341037712742454,0.1802437086680603,0.5162106628431377,0.1694418572145576,0.0067175355967234,0.0166477515167923,0.9534530512093554,0.0231816616771288,0.0,0.0,1.0,0.0,0.10683694822037255,0.13868687177493544,0.6301350779426748,0.12434110206201725
,ira,0.1913864060512188,0.4167809703715244,0.2197647748844567,0.1720678486927997,0.0064301343200704,0.9816318290448756,0.004153708334704,0.0077843283003499,0.0,1.0,0.0,0.0,0.1561947443822743,0.5167090184131717,0.18809322487170763,0.1390030123328463
,ira,0.1367944499880032,0.4391149284994531,0.203434219106265,0.2206564024062787,0.0033297392515745,0.9774091473329278,0.0075016263679332,0.0117594870475645,0.0,1.0,0.0,0.0,0.0998002409721941,0.607145885600651,0.1486804393819014,0.1443734340452536
,ira,0.2103462004036376,0.2683607102925678,0.1828446753852084,0.3384484139185863,0.1043368640009962,0.4230205146708915,0.0688045610285799,0.403838060299532,0.0,0.0,1.0,0.0,0.1961084297410966,0.2846236089868613,0.20780330567028005,0.3114646556017621
