tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
A la UCV no le hace falta que el Estado meta aún más sus narices en ella. Al contrario.,"['ucv', 'hace', 'falta', 'meta', 'aún', 'narices', 'contrario']",The UCV does not need the State to stick its nose in it even more. Unlike.,"['ucv', 'need', 'state', 'stick', 'nose', 'even', 'unlike']"
"@clfigueredo @hhlleipzig Éxitos amigo. Estoy seguro de que así será, porque me consta tu calidad como alumno y profesional. Gran abrazo y cuando esté por Deutschland seguramente te veré. Machen Sie's gut, Junge.","['clfigueredo', 'hhlleipzig', 'éxitos', 'amigo', 'seguro', 'así', 'consta', 'calidad', 'alumno', 'profesional', 'gran', 'abrazo', 'deutschland', 'seguramente', 'veré', 'machen', 'sie', 'gut', 'junge']","@clfigueredo @hhlleipzig Successes friend. I am sure that this will be the case, because I know your quality as a student and professional. Big hug and when I am in Deutschland I will surely see you. Machen Sie's gut, Junge.","['clfigueredo', 'hhlleipzig', 'successes', 'friend', 'sure', 'case', 'know', 'quality', 'student', 'professional', 'big', 'hug', 'deutschland', 'surely', 'see', 'machen', 'sie', 'gut', 'junge']"
@Chrisjmoreno Porque el señor que cuidaba la caseta donde estaban los gaticos le dijo que ya habían pasado  unos santeros a llevarse los otros gatos para sus rituales.,"['chrisjmoreno', 'señor', 'cuidaba', 'caseta', 'gaticos', 'dijo', 'pasado', 'santeros', 'llevarse', 'gatos', 'rituales']",@Chrisjmoreno Because the man who looked after the booth where the kittens were told him that some santeros had already passed by to take the other cats for their rituals.,"['chrisjmoreno', 'man', 'looked', 'booth', 'kittens', 'told', 'santeros', 'already', 'passed', 'take', 'cats', 'rituals']"
Mi novia adoptó a un gatico de la calle que iba a ser utilizado para santería. Al recogerlo le salvó la vida. Una pequeña contribución a la civilización.,"['novia', 'adoptó', 'gatico', 'calle', 'iba', 'ser', 'utilizado', 'santería', 'recogerlo', 'salvó', 'vida', 'pequeña', 'contribución', 'civilización']","My girlfriend adopted a kitten from the street who was going to be used for Santeria. By picking it up, she saved his life. A small contribution to civilization.","['girlfriend', 'adopted', 'kitten', 'street', 'going', 'used', 'santeria', 'picking', 'saved', 'life', 'small', 'contribution', 'civilization']"
"""Las empresas de verdadero volumen, las fábricas y explotaciones impresionantes, hállanse, en cambio, siempre, directa o indirectamente, al servicio de las masas"". Ludwig von Mises","['empresas', 'verdadero', 'volumen', 'fábricas', 'explotaciones', 'impresionantes', 'hállanse', 'cambio', 'siempre', 'directa', 'indirectamente', 'servicio', 'masas', 'ludwig', 'von', 'mises']","""The companies of real volume, the impressive factories and farms, find themselves, instead, always, directly or indirectly, at the service of the masses."" Ludwig von Mises","['companies', 'real', 'volume', 'impressive', 'factories', 'farms', 'find', 'instead', 'always', 'directly', 'indirectly', 'service', 'masses', 'ludwig', 'von', 'mises']"
"Por cierto, la periodista @nelapalaciosr preparó este excelente reportaje sobre la @Bolsacaracas y el mercado de valores venezolano para @CaracasChron. Recomiendo su lectura.","['cierto', 'periodista', 'nelapalaciosr', 'preparó', 'excelente', 'reportaje', 'bolsacaracas', 'mercado', 'valores', 'venezolano', 'caracaschron', 'recomiendo', 'lectura']","By the way, the journalist @nelapalaciosr prepared this excellent report on @Bolsacaracas and the Venezuelan stock market for @CaracasChron. I recommend reading it.","['way', 'journalist', 'nelapalaciosr', 'prepared', 'excellent', 'report', 'bolsacaracas', 'venezuelan', 'stock', 'market', 'caracaschron', 'recommend', 'reading']"
"Linkedin puede llegar a ser muy útil (lo certifico). Pero también se puede llegar a convertir en una plaza de egos profesionales. Un 'my horse is bigger than yours' de maestrías, doctorados y cargos en compañías. ¿Para qué? Recuerdo eso de que un abismo llama a otro abismo.","['linkedin', 'puede', 'llegar', 'ser', 'útil', 'certifico', 'puede', 'llegar', 'convertir', 'plaza', 'egos', 'profesionales', 'my', 'horse', 'is', 'bigger', 'than', 'yours', 'maestrías', 'doctorados', 'cargos', 'compañías', '¿para', 'recuerdo', 'abismo', 'llama', 'abismo']","Linkedin can be very useful (I certify it). But it can also become a place for professional egos. A 'my horse is bigger than yours' of master's degrees, doctorates and positions in companies. So that? I remember that one abyss calls another abyss.","['linkedin', 'useful', 'certify', 'also', 'become', 'place', 'professional', 'egos', 'horse', 'bigger', 'master', 'degrees', 'doctorates', 'positions', 'companies', 'remember', 'one', 'abyss', 'calls', 'another', 'abyss']"
"En su libro ""El Último Marqués"" Inés Quintero @inesquinterom señala que la adquisición de un título de marquesado en la colonia podía llegar a costar 1.5 millones de $ del año 2002. En contexto: el sueldo más alto era el de capitán general, 215 mil $ anuales. 7 veces menos.","['libro', 'último', 'marqués', 'inés', 'quintero', 'inesquinterom', 'señala', 'adquisición', 'título', 'marquesado', 'colonia', 'podía', 'llegar', 'costar', 'millones', 'año', 'contexto', 'sueldo', 'alto', 'capitán', 'general', 'mil', 'anuales', 'veces', 'menos']","In her book ""El Último Marqués"" Inés Quintero @inesquinterom points out that acquiring a marquisate title in the colony could cost $ 1.5 million in 2002. In context: the highest salary was that of captain general, 215 thousand $ annually. 7 times less.","['book', 'el', 'último', 'marqués', 'inés', 'quintero', 'inesquinterom', 'points', 'acquiring', 'marquisate', 'title', 'colony', 'could', 'cost', 'million', 'context', 'highest', 'salary', 'captain', 'general', 'thousand', 'annually', 'times', 'less']"
"#Microsoft y #Google ponen fin a la ""tregua legal"" que habían establecido en 2015. Ambas compañías habían acordado no demandarse ni interponer acciones legales entre sí. Se espera que el fin de la tregua estimule más procesos de competencia e innovación.","['microsoft', 'google', 'ponen', 'fin', 'tregua', 'legal', 'establecido', 'ambas', 'compañías', 'acordado', 'demandarse', 'interponer', 'acciones', 'legales', 'espera', 'fin', 'tregua', 'estimule', 'procesos', 'competencia', 'innovación']","#Microsoft and #Google put an end to the ""legal truce"" they had established in 2015. Both companies had agreed not to sue or bring legal action against each other. The end of the truce is expected to stimulate more competition and innovation processes.","['microsoft', 'google', 'put', 'end', 'legal', 'truce', 'established', 'companies', 'agreed', 'sue', 'bring', 'legal', 'action', 'end', 'truce', 'expected', 'stimulate', 'competition', 'innovation', 'processes']"
"Finra multó a #Robinhood por 70 millones de dólares, la penalidad más elevada hasta ahora en la historia del regulador. #Finra señala que Robinhood incumplió  parámetros de información a sus clientes y permitió operaciones con riesgo distinto al que correspondía a los usuarios.","['finra', 'multó', 'robinhood', 'millones', 'dólares', 'penalidad', 'elevada', 'ahora', 'historia', 'regulador', 'finra', 'señala', 'robinhood', 'incumplió', 'parámetros', 'información', 'clientes', 'permitió', 'operaciones', 'riesgo', 'distinto', 'correspondía', 'usuarios']","Finra fined #Robinhood $ 70 million, the highest penalty so far in the regulator's history. #Finra points out that Robinhood breached information parameters for its clients and allowed operations with a risk different from that corresponding to users.","['finra', 'fined', 'robinhood', 'million', 'highest', 'penalty', 'far', 'regulator', 'history', 'finra', 'points', 'robinhood', 'breached', 'information', 'parameters', 'clients', 'allowed', 'operations', 'risk', 'different', 'corresponding', 'users']"
"Hoy el gobierno chino conmemora los 100 años de la fundación del partido comunista en el país asiático. Paradójicamente, producto de la celebración, las empresas privadas han generado un mercado negro de ""souvenirs"" relativos al partido y su historia. #China🇨🇳","['hoy', 'gobierno', 'chino', 'conmemora', 'años', 'fundación', 'partido', 'comunista', 'país', 'asiático', 'paradójicamente', 'producto', 'celebración', 'empresas', 'privadas', 'generado', 'mercado', 'negro', 'souvenirs', 'relativos', 'partido', 'historia', 'china🇨🇳']","Today the Chinese government commemorates the 100th anniversary of the founding of the communist party in the Asian country. Paradoxically, as a result of the celebration, private companies have generated a black market for ""souvenirs"" related to the party and its history. #China🇨🇳","['today', 'chinese', 'government', 'commemorates', 'th', 'anniversary', 'founding', 'communist', 'party', 'asian', 'country', 'paradoxically', 'result', 'celebration', 'private', 'companies', 'generated', 'black', 'market', 'souvenirs', 'related', 'party', 'history', 'china🇨🇳']"
@johnpphelps Al igual que William Phelps. Saludos.,"['johnpphelps', 'igual', 'william', 'phelps', 'saludos']",@johnpphelps Like William Phelps. Greetings.,"['johnpphelps', 'like', 'william', 'phelps', 'greetings']"
"Pienso que Venezuela tiene un acervo histórico de figuras ilustres lo suficientemente robusto para impulsarnos a ser mejores. Sigamos el ejemplo de las mentes creadoras, de aquellos que en nuestra historia sentaron bases constructivas. Debemos conocer a quienes nos hacen crecer.","['pienso', 'venezuela', 'acervo', 'histórico', 'figuras', 'ilustres', 'suficientemente', 'robusto', 'impulsarnos', 'ser', 'mejores', 'sigamos', 'ejemplo', 'mentes', 'creadoras', 'aquellos', 'historia', 'sentaron', 'bases', 'constructivas', 'debemos', 'conocer', 'hacen', 'crecer']","I think that Venezuela has a historical heritage of illustrious figures robust enough to drive us to be better. Let us follow the example of creative minds, of those who in our history laid constructive foundations. We must know those who make us grow.","['think', 'venezuela', 'historical', 'heritage', 'illustrious', 'figures', 'robust', 'enough', 'drive', 'us', 'better', 'let', 'us', 'follow', 'example', 'creative', 'minds', 'history', 'laid', 'constructive', 'foundations', 'must', 'know', 'make', 'us', 'grow']"
"@rafaelarraiz Agradecido por el comentario, profesor. He tenido oportunidad de leer el libro de Caballero, y me gustó bastante. Tengo pendiente leer el de Polanco Alcántara. Un saludo cordial.","['rafaelarraiz', 'agradecido', 'comentario', 'profesor', 'oportunidad', 'leer', 'libro', 'caballero', 'gustó', 'bastante', 'pendiente', 'leer', 'polanco', 'alcántara', 'saludo', 'cordial']","@rafaelarraiz Thankful for the comment, teacher. I have had the opportunity to read Caballero's book, and I really liked it. I have yet to read that of Polanco Alcántara. Sincerely.","['rafaelarraiz', 'thankful', 'comment', 'teacher', 'opportunity', 'read', 'caballero', 'book', 'really', 'liked', 'yet', 'read', 'polanco', 'alcántara', 'sincerely']"
@nicolasrv Muy agradecido Nicolás!,"['nicolasrv', 'agradecido', 'nicolás']",@nicolasrv Very grateful Nicolás!,"['nicolasrv', 'grateful', 'nicolás']"
@luisdavidbenav Confieso que lo compré hace algún tiempo en la librería Tecniciencia del Centro San  Ignacio. Probablemente lo consigas. Saludos!,"['luisdavidbenav', 'confieso', 'compré', 'hace', 'algún', 'tiempo', 'librería', 'tecniciencia', 'centro', 'san', 'ignacio', 'probablemente', 'consigas', 'saludos']",@luisdavidbenav I confess that I bought it some time ago at the Tecniciencia bookstore at Centro San Ignacio. You will probably get it. Greetings!,"['luisdavidbenav', 'confess', 'bought', 'time', 'ago', 'tecniciencia', 'bookstore', 'centro', 'san', 'ignacio', 'probably', 'get', 'greetings']"
@ejubim Qué genial haber tenido esa oportunidad!,"['ejubim', 'genial', 'haber', 'oportunidad']",@ejubim How great to have had that opportunity!,"['ejubim', 'great', 'opportunity']"
"Algunos probablemente ya lo sabrán: a propósito de Ramón J. Velásquez, les comento que la @Unimet tiene su biblioteca, calculada en unos 20 mil libros, con sala de lectura incluida. Trabajo conjunto entre familiares, la universidad y el apoyo financiero de Bancaribe.","['probablemente', 'sabrán', 'propósito', 'ramón', 'velásquez', 'comento', 'unimet', 'biblioteca', 'calculada', 'mil', 'libros', 'sala', 'lectura', 'incluida', 'trabajo', 'conjunto', 'familiares', 'universidad', 'apoyo', 'financiero', 'bancaribe']","Some probably already know: about Ramón J. Velásquez, I will tell you that @Unimet has its library, estimated at about 20,000 books, including a reading room. Joint work between family members, the university and the financial support of Bancaribe.","['probably', 'already', 'know', 'ramón', 'velásquez', 'tell', 'unimet', 'library', 'estimated', 'books', 'including', 'reading', 'room', 'joint', 'work', 'family', 'members', 'university', 'financial', 'support', 'bancaribe']"
"Ayer terminé de leer las Confidencias imaginarias de Juan Vicente Gómez. Un libro que disfruté mucho. Primero, porque lo escribió alguien a quien le tengo profundo respeto, Ramón J. Velásquez. Segundo, porque la figura de J.V. Gómez y su tiempo me despierta una enorme curiosidad.  https://t.co/ArgBjGiBVH","['ayer', 'terminé', 'leer', 'confidencias', 'imaginarias', 'juan', 'vicente', 'gómez', 'libro', 'disfruté', 'primero', 'escribió', 'alguien', 'profundo', 'respeto', 'ramón', 'velásquez', 'segundo', 'figura', 'gómez', 'tiempo', 'despierta', 'enorme', 'curiosidad']","Yesterday I finished reading the imaginary Confidences of Juan Vicente Gómez. A book that I really enjoyed. First, because it was written by someone for whom I have deep respect, Ramón J. Velásquez. Second, because the figure of J.V. Gómez and his time arouses great curiosity in me. https://t.co/ArgBjGiBVH","['yesterday', 'finished', 'reading', 'imaginary', 'confidences', 'juan', 'vicente', 'gómez', 'book', 'really', 'enjoyed', 'first', 'written', 'someone', 'deep', 'respect', 'ramón', 'velásquez', 'second', 'figure', 'gómez', 'time', 'arouses', 'great', 'curiosity']"
#Samsung es cuestionada por grupos ambientalistas por haber incrementado en 5% sus emisiones de gases en 2020 y emplear combustibles fósiles para producir el 80% de su electricidad en la actualidad.,"['samsung', 'cuestionada', 'grupos', 'ambientalistas', 'haber', 'incrementado', 'emisiones', 'gases', 'emplear', 'combustibles', 'fósiles', 'producir', 'electricidad', 'actualidad']",#Samsung is questioned by environmental groups for having increased its gas emissions by 5% in 2020 and using fossil fuels to produce 80% of its electricity today.,"['samsung', 'questioned', 'environmental', 'groups', 'increased', 'gas', 'emissions', 'using', 'fossil', 'fuels', 'produce', 'electricity', 'today']"
#Microsoft se convirtió en la segunda compañía estadounidense en alcanzar una capitalización de mercado de 2 trillones de dólares. La primera compañía americana en lograrlo fue #Apple hace algunos años atrás.,"['microsoft', 'convirtió', 'segunda', 'compañía', 'estadounidense', 'alcanzar', 'capitalización', 'mercado', 'trillones', 'dólares', 'primera', 'compañía', 'americana', 'lograrlo', 'apple', 'hace', 'años', 'atrás']",#Microsoft became the second US company to reach a market capitalization of $ 2 trillion. The first American company to do so was #Apple a few years ago.,"['microsoft', 'became', 'second', 'us', 'company', 'reach', 'market', 'capitalization', 'trillion', 'first', 'american', 'company', 'apple', 'years', 'ago']"
"""La verdadera identidad nacional no nace de estudios, sino de vivencias, de un sentir bastante caótico, pero existencial. Cada quien lleva su identificación telúrica y emocional"". Juan Liscano","['verdadera', 'identidad', 'nacional', 'nace', 'estudios', 'sino', 'vivencias', 'sentir', 'bastante', 'caótico', 'existencial', 'cada', 'lleva', 'identificación', 'telúrica', 'emocional', 'juan', 'liscano']","""The true national identity is not born from studies, but from experiences, from a rather chaotic but existential feeling. Each one carries his telluric and emotional identification."" Juan Liscano","['true', 'national', 'identity', 'born', 'studies', 'experiences', 'rather', 'chaotic', 'existential', 'feeling', 'one', 'carries', 'telluric', 'emotional', 'identification', 'juan', 'liscano']"
¿Recuerdan que hace algunos meses se disparó la acción de Gamestop y otras compañías por Wallstreetbets? En mi videocolumna de hoy en @eldiario explico qué están haciendo algunos Hedge Funds para minimizar este riesgo en el mercado.,"['¿recuerdan', 'hace', 'meses', 'disparó', 'acción', 'gamestop', 'compañías', 'wallstreetbets', 'videocolumna', 'hoy', 'eldiario', 'explico', 'haciendo', 'hedge', 'funds', 'minimizar', 'riesgo', 'mercado']",Do you remember that a few months ago the action of Gamestop and other companies was skyrocketed by Wallstreetbets? In my video column today in @eldiario I explain what some Hedge Funds are doing to minimize this risk in the market.,"['remember', 'months', 'ago', 'action', 'gamestop', 'companies', 'skyrocketed', 'wallstreetbets', 'video', 'column', 'today', 'eldiario', 'explain', 'hedge', 'funds', 'minimize', 'risk', 'market']"
"A quienes me preguntan por el vídeo de #Pippen, se los dejo por acá.","['preguntan', 'vídeo', 'pippen', 'dejo', 'acá']","To those who ask me about the #Pippen video, I'll leave them here.","['ask', 'pippen', 'video', 'leave']"
@josraf Te soy honesto. No sé hasta qué punto en medio de disfuncionalidad macro de Venezuela el EMBI sigue siendo el marcador que tomarías en cuenta para invertir. Pero sin duda refleja cómo nos percibe el mundo de forma muy cruda.,"['josraf', 'honesto', 'sé', 'punto', 'medio', 'disfuncionalidad', 'macro', 'venezuela', 'embi', 'sigue', 'siendo', 'marcador', 'tomarías', 'cuenta', 'invertir', 'duda', 'refleja', 'cómo', 'percibe', 'mundo', 'forma', 'cruda']","@josraf I'm honest with you. I don't know to what extent in the midst of Venezuela's macro dysfunction, the EMBI continues to be the marker that you would take into account to invest. But it certainly reflects how the world perceives us very crudely.","['josraf', 'honest', 'know', 'extent', 'midst', 'venezuela', 'macro', 'dysfunction', 'embi', 'continues', 'marker', 'would', 'take', 'account', 'invest', 'certainly', 'reflects', 'world', 'perceives', 'us', 'crudely']"
"@ali937 Los montos a levantar en el mercado venezolano no son grandes. Presumo que recursos podrán ser empleados internamente, mejorar sistemas, equipos y tecnología. Pero para apalancar clientes no creo, además que es delicado por la naturaleza del negocio (riesgo financiero).","['ali', 'montos', 'levantar', 'mercado', 'venezolano', 'grandes', 'presumo', 'recursos', 'podrán', 'ser', 'empleados', 'internamente', 'mejorar', 'sistemas', 'equipos', 'tecnología', 'apalancar', 'clientes', 'creo', 'además', 'delicado', 'naturaleza', 'negocio', 'riesgo', 'financiero']","@ ali937 The amounts to be raised in the Venezuelan market are not large. I presume that resources can be used internally, improve systems, equipment and technology. But to leverage clients I do not believe, besides that it is delicate due to the nature of the business (financial risk).","['ali', 'amounts', 'raised', 'venezuelan', 'market', 'large', 'presume', 'resources', 'used', 'internally', 'improve', 'systems', 'equipment', 'technology', 'leverage', 'clients', 'believe', 'besides', 'delicate', 'due', 'nature', 'business', 'financial', 'risk']"
"En una entrevista reciente, Scottie Pippen acusó de racista a Phil Jackson, porque prefirió darle un tiro final al croata Tony Kukoc, en la época en la que Michael Jordan se había retirado temporalmente de los Chicago Bulls🏀.","['entrevista', 'reciente', 'scottie', 'pippen', 'acusó', 'racista', 'phil', 'jackson', 'prefirió', 'darle', 'tiro', 'final', 'croata', 'tony', 'kukoc', 'época', 'michael', 'jordan', 'retirado', 'temporalmente', 'chicago', 'bulls🏀']","In a recent interview, Scottie Pippen accused Phil Jackson of being a racist, preferring to give Croatian Tony Kukoc a final shot, around the time Michael Jordan had temporarily retired from the Chicago Bulls.","['recent', 'interview', 'scottie', 'pippen', 'accused', 'phil', 'jackson', 'racist', 'preferring', 'give', 'croatian', 'tony', 'kukoc', 'final', 'shot', 'around', 'time', 'michael', 'jordan', 'temporarily', 'retired', 'chicago', 'bulls']"
"Mi hermana se graduó de una pequeña (pero muy buena universidad). Es Administradora. A menudo su trabajo es tan bueno que le preguntan si es Economista de ""X"" universidad. Y ella con orgullo dice de dónde viene. La lección es sencilla: hagan bien las cosas, prescindan de clichés.","['hermana', 'graduó', 'pequeña', 'buena', 'universidad', 'administradora', 'menudo', 'trabajo', 'tan', 'bueno', 'preguntan', 'si', 'economista', 'universidad', 'orgullo', 'dice', 'dónde', 'viene', 'lección', 'sencilla', 'hagan', 'bien', 'cosas', 'prescindan', 'clichés']","My sister graduated from a small (but very good university). She is administrator. Often her work is so good that they ask her if she is an Economist from ""X"" university. And she proudly says where she comes from. The lesson is simple: do things right, dispense with clichés.","['sister', 'graduated', 'small', 'good', 'university', 'administrator', 'often', 'work', 'good', 'ask', 'economist', 'university', 'proudly', 'says', 'comes', 'lesson', 'simple', 'things', 'right', 'dispense', 'clichés']"
"@josraf implica la llegada de más emisores al mercado, lo cual estimo positivo. Estructuralmente, sin embargo, no es un cambio de profundidad. Por lo que queda mucho todavía por hacer.","['josraf', 'implica', 'llegada', 'emisores', 'mercado', 'estimo', 'positivo', 'estructuralmente', 'embargo', 'cambio', 'profundidad', 'queda', 'todavía', 'hacer']","@josraf implies the arrival of more issuers to the market, which I consider positive. Structurally, however, it is not a change in depth. So there is still much to do.","['josraf', 'implies', 'arrival', 'issuers', 'market', 'consider', 'positive', 'structurally', 'however', 'change', 'depth', 'still', 'much']"
Bolsa de Caracas anunció la emisión de papeles comerciales por parte de de la casa de bolsa Caja Caracas. El tema es interesante porque implica que los propios operadores del mercado (casas de bolsa en concreto) usarán el mercado para financiamiento. Sé que vienen más en camino.,"['bolsa', 'caracas', 'anunció', 'emisión', 'papeles', 'comerciales', 'parte', 'casa', 'bolsa', 'caja', 'caracas', 'tema', 'interesante', 'implica', 'propios', 'operadores', 'mercado', 'casas', 'bolsa', 'concreto', 'usarán', 'mercado', 'financiamiento', 'sé', 'vienen', 'camino']",Bolsa de Caracas announced the issuance of commercial papers by the brokerage firm Caja Caracas. The topic is interesting because it implies that the market operators themselves (brokerage houses in particular) will use the market for financing. I know more are on the way.,"['bolsa', 'de', 'caracas', 'announced', 'issuance', 'commercial', 'papers', 'brokerage', 'firm', 'caja', 'caracas', 'topic', 'interesting', 'implies', 'market', 'operators', 'brokerage', 'houses', 'particular', 'use', 'market', 'financing', 'know', 'way']"
"Invito a leer esta nota preparada por la periodista Marianela Palacios, en la que se incluyen algunos de mis comentarios sobre el comportamiento del mercado bursátil venezolano.","['invito', 'leer', 'nota', 'preparada', 'periodista', 'marianela', 'palacios', 'incluyen', 'comentarios', 'comportamiento', 'mercado', 'bursátil', 'venezolano']","I invite you to read this note prepared by the journalist Marianela Palacios, which includes some of my comments on the behavior of the Venezuelan stock market.","['invite', 'read', 'note', 'prepared', 'journalist', 'marianela', 'palacios', 'includes', 'comments', 'behavior', 'venezuelan', 'stock', 'market']"
"Cultiven a sus clientes. Agreguen valor. Un simple saludo, un mensaje de seguimiento o felicitación puede marcar la diferencia en sus relaciones de negocios y personales.","['cultiven', 'clientes', 'agreguen', 'valor', 'simple', 'saludo', 'mensaje', 'seguimiento', 'felicitación', 'puede', 'marcar', 'diferencia', 'relaciones', 'negocios', 'personales']","Cultivate your customers. Add value. A simple greeting, a follow-up message or congratulations can make all the difference in your business and personal relationships.","['cultivate', 'customers', 'add', 'value', 'simple', 'greeting', 'follow', 'message', 'congratulations', 'make', 'difference', 'business', 'personal', 'relationships']"
Dunning-Kruger trap.  https://t.co/kWlvaMFbRs,"['dunning', 'kruger', 'trap']",Dunning-Kruger trap.  https://t.co/kWlvaMFbRs,"['dunning', 'kruger', 'trap']"
"Mi saludo y felicitación a todos mis colegas periodistas. Que el día de hoy nos permita reflexionar sobre el valor de la prensa, y sobre cómo hacer periodismo de calidad en un ambiente peligroso e ingrato, y también a menudo cargado de mediocridad y tentación por lo banal.","['saludo', 'felicitación', 'colegas', 'periodistas', 'día', 'hoy', 'permita', 'reflexionar', 'valor', 'prensa', 'cómo', 'hacer', 'periodismo', 'calidad', 'ambiente', 'peligroso', 'ingrato', 'menudo', 'cargado', 'mediocridad', 'tentación', 'banal']","My greetings and congratulations to all my fellow journalists. May today allow us to reflect on the value of the press, and on how to do quality journalism in a dangerous and ungrateful environment, and also often fraught with mediocrity and temptation for the banal.","['greetings', 'congratulations', 'fellow', 'journalists', 'may', 'today', 'allow', 'us', 'reflect', 'value', 'press', 'quality', 'journalism', 'dangerous', 'ungrateful', 'environment', 'also', 'often', 'fraught', 'mediocrity', 'temptation', 'banal']"
Gobierno de China🇨🇳 anunció que enviará misión con tripulación humana a Marte para el año 2033.,"['gobierno', 'china🇨🇳', 'anunció', 'enviará', 'misión', 'tripulación', 'humana', 'marte', 'año']",The Government of China announced that it will send a mission with a human crew to Mars by the year 2033.,"['government', 'china', 'announced', 'send', 'mission', 'human', 'crew', 'mars', 'year']"
"Sin ánimos de parecer odioso, pero, por ejemplo, en la tradición católica Coromoto significa ""detén la tormenta"". Y si mi memoria no me falla tengo una vaga idea, solo vaga, de que es la patrona de Venezuela. And I am not here to lecture people.","['ánimos', 'parecer', 'odioso', 'ejemplo', 'tradición', 'católica', 'coromoto', 'significa', 'detén', 'tormenta', 'si', 'memoria', 'falla', 'vaga', 'idea', 'solo', 'vaga', 'patrona', 'venezuela', 'and', 'am', 'not', 'here', 'to', 'lecture', 'people']","Not in the mood to sound hateful, but, for example, in the Catholic tradition Coromoto means ""stop the storm."" And if my memory serves, I have a vague idea, only vague, that she is the patron saint of Venezuela. And I am not here to lecture people.","['mood', 'sound', 'hateful', 'example', 'catholic', 'tradition', 'coromoto', 'means', 'stop', 'storm', 'memory', 'serves', 'vague', 'idea', 'vague', 'patron', 'saint', 'venezuela', 'lecture', 'people']"
"Rudy Giuliani sufrió suspensión de su licencia para ejercer el Derecho en Nueva York, luego de que una corte sentenciara que dio falsos testimonios durante el proceso de intento de reelección de Donald #Trump.","['rudy', 'giuliani', 'sufrió', 'suspensión', 'licencia', 'ejercer', 'derecho', 'nueva', 'york', 'luego', 'corte', 'sentenciara', 'dio', 'falsos', 'testimonios', 'proceso', 'intento', 'reelección', 'donald', 'trump']",Rudy Giuliani suffered suspension of his license to practice law in New York after a court ruled that he gave false testimony during the Donald #Trump re-election bid process.,"['rudy', 'giuliani', 'suffered', 'suspension', 'license', 'practice', 'law', 'new', 'york', 'court', 'ruled', 'gave', 'false', 'testimony', 'donald', 'trump', 'election', 'bid', 'process']"
@douesco Precisamente lo preguntaba por eso. Me llama la atención lo que he escuchado sobre el significado de la lluvia en nuestra cultura. En fin...,"['douesco', 'precisamente', 'preguntaba', 'llama', 'atención', 'escuchado', 'significado', 'lluvia', 'cultura', 'fin']",@douesco I was asking precisely about that. I am struck by what I have heard about the meaning of rain in our culture. Anyway...,"['douesco', 'asking', 'precisely', 'struck', 'heard', 'meaning', 'rain', 'culture', 'anyway']"
"Si bien la lluvia es un fenómeno natural, en nuestra sociedad su presencia también tiene un significado místico e incluso simbólico. Máximo en la conmemoración de fechas patrias.","['si', 'bien', 'lluvia', 'fenómeno', 'natural', 'sociedad', 'presencia', 'significado', 'místico', 'incluso', 'simbólico', 'máximo', 'conmemoración', 'fechas', 'patrias']","Although rain is a natural phenomenon, in our society its presence also has a mystical and even symbolic meaning. Maximum in the commemoration of national dates.","['although', 'rain', 'natural', 'phenomenon', 'society', 'presence', 'also', 'mystical', 'even', 'symbolic', 'meaning', 'maximum', 'commemoration', 'national', 'dates']"
"Tras la pandemia, la banca enfrenta varios desafíos. Presencialidad, solvencia financiera y mantener a raya el fantasma inflacionario. En este contexto, ¿qué prioridad tiene mejorar prácticas anti competencia en el marco internacional?  https://t.co/4jobofhQuq via @ElNacionalWeb","['tras', 'pandemia', 'banca', 'enfrenta', 'varios', 'desafíos', 'presencialidad', 'solvencia', 'financiera', 'mantener', 'raya', 'fantasma', 'inflacionario', 'contexto', '¿qué', 'prioridad', 'mejorar', 'prácticas', 'anti', 'competencia', 'marco', 'internacional', 'via', 'elnacionalweb']","In the aftermath of the pandemic, banking faces several challenges. Presence, financial solvency and keeping the inflationary ghost at bay. In this context, what priority does it have to improve anti-competition practices in the international framework? https://t.co/4jobofhQuq via @ElNacionalWeb","['aftermath', 'pandemic', 'banking', 'faces', 'several', 'challenges', 'presence', 'financial', 'solvency', 'keeping', 'inflationary', 'ghost', 'bay', 'context', 'priority', 'improve', 'anti', 'competition', 'practices', 'international', 'framework', 'via', 'elnacionalweb']"
Pensaba ir a Sabas Nieves para conmemorar los 200 años de la Batalla de Carabobo. El gobierno cerró el paso por un acto. Así que decidimos ir al Parque del Este a recobrar fuerzas y recordar que una vida llena de propósitos no puede ser quebrantada por ninguna autoridad.  https://t.co/ojjuZIipcy,"['pensaba', 'ir', 'sabas', 'nieves', 'conmemorar', 'años', 'batalla', 'carabobo', 'gobierno', 'cerró', 'paso', 'acto', 'así', 'decidimos', 'ir', 'parque', 'recobrar', 'fuerzas', 'recordar', 'vida', 'llena', 'propósitos', 'puede', 'ser', 'quebrantada', 'ninguna', 'autoridad']",He planned to go to Sabas Nieves to commemorate the 200 years of the Battle of Carabobo. The government closed the passage for an act. So we decided to go to Parque del Este to regain strength and remember that a life full of purpose cannot be broken by any authority. https://t.co/ojjuZIipcy,"['planned', 'go', 'sabas', 'nieves', 'commemorate', 'years', 'battle', 'carabobo', 'government', 'closed', 'passage', 'act', 'decided', 'go', 'parque', 'del', 'este', 'regain', 'strength', 'remember', 'life', 'full', 'purpose', 'cannot', 'broken', 'authority']"
