tweet_translated_tokenized,sentiment,NB_Negativo,NB_Positivo,SVM_Negativo,SVM_Positivo,DF_Negativo,DF_Positivo,MaxEnt_Negativo,MaxEnt_Positivo
"['cuc', 'eliminated', 'cuba', 'would', 'single', 'currency', 'cuban', 'peso', 'cup', 'population', 'expectant', 'measure', 'may', 'involve', 'strengthening', 'money', 'forced', 'impoverishing', 'course', 'monetary', 'reform', 'signs', 'openness']",Positivo,0.4980482924434099,0.501951707556587,0.7995168940800514,0.20048310591994847,1.0,0.0,0.4787631537016368,0.5212368462983632
"['went', 'table', 'last', 'week', 'cuba', 'announced', 'elimination', 'convertible', 'peso', 'cuc', 'make', 'way', 'monetary', 'unification', '🇨🇺', 'cuc', 'adopted', 'years', 'ago']",Negativo,0.34763576187676304,0.6523642381232384,0.5233861234716122,0.4766138765283878,1.0,0.0,0.4078504300213158,0.5921495699786842
"['odisseolaertiad', 'sovedem', 'complete', 'long']",Negativo,0.4798231031443818,0.5201768968556187,0.8263036668688272,0.17369633313117291,1.0,0.0,0.4786997459000877,0.5213002540999123
"['rick', 'oscarvallesc', 'attempt', 'made', 'friend', 'interested', 'creating', 'fostering', 'culture', 'freedom', 'without', 'fanaticism', 'automatic', 'solidarity', 'critical', 'capacity']",Positivo,0.3347457379108222,0.6652542620891754,0.4853975586745514,0.5146024413254486,0.0,1.0,0.3707899503898682,0.6292100496101318
"['gusrojasmatute', 'pedrobenitezf', 'concerned', 'openly', 'sectarian', 'fanatical', 'character', 'many', 'ironic', 'consider', 'person', 'rather', 'close', 'ideas', 'classical', 'liberalism', 'maybe', 'read', 'rangel', 'federalist', 'papers', 'long', 'etc']",Negativo,0.2974493311452337,0.7025506688547682,0.2998938700501279,0.7001061299498723,0.0,1.0,0.3667963219358642,0.6332036780641358
"['pedrobenitezf', 'gusrojasmatute', 'great', 'book', 'great', 'message']",Positivo,0.1216863654787279,0.8783136345212721,0.0384161997955057,0.9615838002044942,0.0,1.0,0.20620090131191582,0.7937990986880842
"['alejand', 'thanks', 'reading', 'patience']",Positivo,0.3102968820291701,0.6897031179708286,0.33743052479655955,0.6625694752034406,0.0,1.0,0.3561122411438711,0.6438877588561289
"['part', 'article', 'consider', 'interest']",Positivo,0.24197611051159865,0.7580238894884032,0.19961413573602432,0.8003858642639756,1.0,0.0,0.3491644442691846,0.6508355557308154
"['worm', 'well', 'bloomberg', 'says', 'sorry']",Positivo,0.26708533187871003,0.732914668121289,0.17286263363376567,0.8271373663662345,0.0,1.0,0.34418275696266765,0.6558172430373324
"['would', 'stop', 'ironic', 'biden', 'stops', 'recognizing', 'guaidó', 'interestingly', 'dream', 'question', 'revere', 'trump', 'issue', 'instead', 'speak', 'directly', 'owners', 'circus', 'real', 'power', 'country', 'chavismo']",Negativo,0.3422111765352373,0.6577888234647616,0.3548441493487415,0.6451558506512585,0.0,1.0,0.40181490995216085,0.5981850900478392
"['bloomberg', 'note', 'venezuela', 'biden', 'administration', 'points', 'important', 'things', 'possibility', 'biden', 'stop', 'recognizing', 'guaidó', 'rethinking', 'issue', 'sanctions', 'direct', 'approach', 'maduro', 'facilitate', 'transition']",Negativo,0.4077079437496168,0.5922920562503838,0.7438438196681635,0.2561561803318365,1.0,0.0,0.4240926093848144,0.5759073906151856
"['happy', 'share', 'recent', 'academic', 'article', 'published', 'magazine', 'mercantile', 'law', 'published', 'sovedem', 'topic', 'stock', 'market', 'alternative', 'growth', 'development', 'check']",Positivo,0.1156502719370609,0.8843497280629381,0.02712429035463405,0.9728757096453656,0.0,1.0,0.22268411304385372,0.7773158869561463
"['interested', 'current', 'information', 'caracas', 'stock', 'exchange', 'venezuelan', 'market', 'new', 'edition', 'magazine', 'pulso', 'bursátil', 'available', 'month', 'december', 'link']",Positivo,0.2725533024285332,0.7274466975714673,0.4170652427453902,0.5829347572546096,0.0,1.0,0.3644165148316869,0.6355834851683131
"['adolfodlima', '👏🏻👏🏻👏🏻']",Negativo,0.4071086477137527,0.5928913522862476,0.560095718986672,0.4399042810133279,1.0,0.0,0.42063638272288795,0.579363617277112
"['something', 'clear', 'weeks', 'ways', 'means', 'promote', 'spread', 'ideas', 'right', 'real', 'changes', 'hardly', 'going', 'happen', 'spokesmen', 'perceived', 'crazy', 'clowns', 'preach', 'playing', 'closed', 'box']",Positivo,0.3014457310456638,0.6985542689543358,0.3599579059328848,0.6400420940671152,1.0,0.0,0.3921132364416662,0.6078867635583338
"['fabianrijkaard', 'yes', 'well', 'topic', 'analyze', 'business', 'history', 'large', 'part', 'large', 'corporations', 'especially', 'international', 'stock', 'market', 'accused', 'precisely', 'thing', 'mix', 'state', 'seems', 'puppet', 'head']",Positivo,0.2532932670068843,0.746706732993114,0.1547464053338406,0.8452535946661593,0.0,1.0,0.3313676509963073,0.6686323490036927
"['want', 'see', 'venezuelan', 'companies', 'international', 'markets', 'something', 'celebrate', 'way', 'helps', 'us', 'reaffirm', 'country', 'citizens', 'especially', 'used', 'seeing', 'bad', 'things', 'venezuela']",Positivo,0.15594523845277647,0.8440547615472207,0.0844935654519716,0.9155064345480284,0.0,1.0,0.28841814872620786,0.7115818512737921
"['one', 'would', 'surprised', 'number', 'leaders', 'activists', 'super', 'radical', 'pure', 'cohabiters', 'collaborators', 'record', 'circumstances', 'tried', 'negotiate', 'venezuelan', 'government']",Positivo,0.4104679954603933,0.5895320045396064,0.6228231361792883,0.3771768638207119,1.0,0.0,0.4363729121864869,0.5636270878135131
"['ten', 'years', 'arab', 'spring', 'democracy', 'failed', 'middle', 'east']",Negativo,0.3926371774504085,0.6073628225495911,0.5217803594849219,0.4782196405150782,1.0,0.0,0.4163922109533702,0.5836077890466298
['jhormanteran'],Negativo,0.4071086477137527,0.5928913522862476,0.560095718986672,0.4399042810133279,1.0,0.0,0.42063638272288795,0.579363617277112
"['gabo', 'vzla', 'time', 'important', 'example', 'matters', 'oil', 'gas', 'cerro', 'negro', 'project', 'exxonmobil', 'made', 'vehicle', 'registered', 'jurisdiction', 'investment', 'protection', 'treaty', 'netherlands', 'relevant', 'well', 'many', 'took', 'refuge']",Positivo,0.2960795891523928,0.7039204108476041,0.26163749314027024,0.7383625068597299,1.0,0.0,0.35557974062829945,0.6444202593717006
"['yesterday', 'officials', 'venezuelan', 'foreign', 'ministry', 'met', 'charge', 'affaires', 'kingdom', 'netherlands🇳🇱', 'caracas', 'robert', 'shuddeboom', 'reactivation', 'trade', 'relations', 'two', 'countries', 'evaluated']",Negativo,0.3323727093080318,0.6676272906919662,0.4271898202675339,0.5728101797324661,1.0,0.0,0.3838771947147207,0.6161228052852793
"['dbetancourt', 'agree', 'friend']",Positivo,0.0917127066786227,0.908287293321377,0.013138964371488862,0.9868610356285112,0.0,1.0,0.18532707597671305,0.814672924023287
"['fact', 'already', 'happening', 'internet', 'offer', 'expanding', 'coincidentally', 'several', 'users', 'different', 'regions', 'country', 'told', 'experiences', 'several', 'new', 'providers', 'underlying', 'issue', 'price', 'fast', 'internet', 'cheap']",Negativo,0.4088944031435213,0.5911055968564807,0.6477948052787494,0.35220519472125056,0.0,1.0,0.4440040260871465,0.5559959739128535
"['abiudhdz', 'hulu']",Negativo,0.4190867395767771,0.5809132604232223,0.560095718986672,0.4399042810133279,1.0,0.0,0.42063638272288795,0.579363617277112
"['guillerm', 'lean', 'criterion', 'well']",Positivo,0.3126850189792384,0.6873149810207629,0.19220305798721785,0.8077969420127822,0.0,1.0,0.35705249136201456,0.6429475086379854
"['jsodreman', 'agree']",Positivo,0.1877621464289876,0.8122378535710121,0.05180292982317433,0.9481970701768258,0.0,1.0,0.2878200117964237,0.7121799882035763
"['henkelgarcia', 'yes', 'essential', 'internet', 'dear']",Positivo,0.2946985484916214,0.7053014515083791,0.2501889741960194,0.7498110258039806,1.0,0.0,0.40783838450410714,0.5921616154958929
"['believe', 'benefits', 'market', 'evaluated', 'hiring', 'simpletv', 'several', 'streaming', 'services', 'went', 'latter', 'suited', 'needs', 'freedom', 'choose']",Positivo,0.3964331257313711,0.6035668742686258,0.6027389014333573,0.39726109856664266,1.0,0.0,0.4170647407402307,0.5829352592597693
['monopoly'],Negativo,0.4071086477137527,0.5928913522862476,0.560095718986672,0.4399042810133279,1.0,0.0,0.42063638272288795,0.579363617277112
"['seen', 'context', 'according', 'world', 'bank', 'figures', 'chinese', 'gdp', 'lower', 'world', 'average', 'years', 'start', 'reforms', 'also', 'note', 'decrease', 'lived', 'less', 'day', 'poverty']",Negativo,0.3847076955804871,0.6152923044195108,0.6984209050077111,0.30157909499228897,1.0,0.0,0.4489678092132182,0.5510321907867818
"['case', 'venezuela', 'issue', 'based', 'wages', 'also', 'issue', 'political', 'civil', 'liberties', 'human', 'rights', 'small', 'thing']",Positivo,0.1734408992250319,0.8265591007749669,0.05611495021358343,0.9438850497864164,1.0,0.0,0.30661893153962816,0.6933810684603718
"['venezuelan', 'case', 'long', 'caribbean', 'one', 'country', 'two', 'systems', 'stage', 'think', 'year', 'reached', 'chinese', 'model', 'strictly', 'followed', 'difficult', 'impossible', 'real', 'appreciation', 'wages', 'could', 'expected', 'time']",Positivo,0.2999980589245886,0.700001941075412,0.32786364981310995,0.6721363501868901,1.0,0.0,0.4138458116227316,0.5861541883772684
"['many', 'ask', 'salaries', 'income', 'change', 'price', 'change', 'venezuelan', 'economy', 'palpable', 'short', 'answer', 'income', 'real', 'terms', 'decreed', 'paper', 'want', 'income', 'productive']",Positivo,0.3807926726231093,0.6192073273768912,0.5643159019276371,0.4356840980723629,0.0,1.0,0.41966060722956133,0.5803393927704387
"['read', 'joy', 'return', 'market', 'ronco', 'pasta', 'venezuela', 'accompanied', 'interesting', 'investment', 'advertising', 'company', 'long', 'history', 'country', 'continues', 'generate', 'value', 'venezuelans']",Positivo,0.16387259845079008,0.8361274015492114,0.10883816044392576,0.8911618395560744,0.0,1.0,0.2728732170834779,0.7271267829165221
"['gabo', 'vzla', 'tweeters']",Negativo,0.5031314436338417,0.4968685563661591,0.8017601313725891,0.1982398686274109,1.0,0.0,0.49216835909112144,0.5078316409088786
"['attend', 'second', 'day', 'commercial', 'law', 'conference', 'yesterday', 'success', 'take', 'advantage', 'today', 'friends', 'lawyers', 'lawyers', 'law', 'students']",Positivo,0.2582760104173186,0.7417239895826797,0.262079872231989,0.7379201277680112,1.0,0.0,0.3678560580166701,0.6321439419833299
"['coincidentally', 'wrote', 'yesterday']",Negativo,0.3214843094642056,0.6785156905357945,0.4735234673822789,0.526476532617721,1.0,0.0,0.3888602191820518,0.6111397808179482
"['believe', 'media', 'question', 'complex', 'take', 'venezuelan', 'experience', 'media', 'silenced', 'closed', 'subjected', 'censorship', 'airing', 'news', 'criticism', 'government', 'believe', 'free', 'press', 'even', 'contrary', 'ideas']",Positivo,0.2406360238707524,0.7593639761292479,0.2925998311299036,0.7074001688700963,1.0,0.0,0.3628233532098871,0.6371766467901129
"['confess', 'one', 'things', 'liked', 'indians', 'pet', 'child', 'classic', 'cap', 'smiling', 'indian', 'came', 'omar', 'vizquel', 'admiration', 'grew', 'see', 'negative', 'connotation']",Positivo,0.3234608745930189,0.6765391254069832,0.36287790657544056,0.6371220934245595,1.0,0.0,0.36354934433387276,0.6364506556661272
"['adjustments', 'come', 'price', 'services', 'already', 'given', 'gasoline', 'internet', 'mobile', 'phone', 'public', 'services', 'privatized', 'water', 'electricity', 'toilet', 'gas', 'venezuela', 'changed', 'gentlemen']",Negativo,0.3617471603115061,0.6382528396884904,0.4513031905866687,0.5486968094133313,1.0,0.0,0.41506052855491227,0.5849394714450877
"['dbetancourt', 'right']",Negativo,0.3582418895613033,0.6417581104386959,0.5528659489683933,0.4471340510316068,1.0,0.0,0.46382729015632684,0.5361727098436732
"['poor', 'population', 'paying', 'anything', 'good', 'service', 'misconduct', 'underlying', 'question', 'generating', 'wealth', 'today', 'led', 'us', 'situation', 'importantly', 'reverse', 'make', 'venezuelans', 'prosperous']",Positivo,0.2836639694851623,0.7163360305148361,0.28187022738631545,0.7181297726136846,0.0,1.0,0.3438210041435573,0.6561789958564427
"['regarding', 'simpletv', 'plans', 'say', 'experiencing', 'consequence', 'several', 'evils', 'decades', 'price', 'controls', 'made', 'us', 'live', 'false', 'illusion', 'cheap', 'prices', 'free', 'services', 'ii', 'destruction', 'purchasing', 'power', 'venezuelan', 'today', 'impoverished']",Negativo,0.31134157342991525,0.6886584265700882,0.3486461492225678,0.6513538507774322,0.0,1.0,0.38803703345141827,0.6119629665485817
"['henkelgarcia', 'libretojunior', 'release', 'payment', 'obligation', 'would', 'continue', 'bolivars', 'understand']",Negativo,0.4514141726575717,0.5485858273424274,0.8319743470223717,0.16802565297762834,1.0,0.0,0.5197120284509471,0.48028797154905295
"['happy', 'able', 'act', 'moderator', 'table', 'commercial', 'law', 'conferences', 'held', 'today', 'sovedem', 'shown', 'country', 'plenty', 'talent', 'things', 'well', 'quality', '🇻🇪']",Positivo,0.22218868654200505,0.7778113134579937,0.1278368883488709,0.8721631116511293,0.0,1.0,0.31605245370530477,0.6839475462946952
"['course', 'difficult', 'think', 'quarters', 'stacks', 'small', 'bills', 'would', 'arrive', 'country', 'overnight']",Negativo,0.31562914343679405,0.6843708565632048,0.3437970495398354,0.6562029504601646,1.0,0.0,0.38416300396796854,0.6158369960320315
"['lack', 'simple', 'foreign', 'currency', 'one', 'great', 'challenges', 'facing', 'venezuelan', 'given', 'circumstances', 'efforts', 'joined', 'find', 'solution', 'possible']",Positivo,0.2700052828467139,0.7299947171532878,0.27870788370397537,0.7212921162960247,0.0,1.0,0.3650829965527793,0.6349170034472207
"['much', 'cash', 'enters', 'venezuela', 'land', 'borders', 'difficult', 'pin', 'think', 'liquidity', 'dollars', 'increase', 'expected', 'mainly', 'due', 'pandemic', 'difficulties', 'transfer', 'cash', 'country', 'considerably', 'isolated']",Negativo,0.333392660942368,0.6666073390576294,0.28818397110431165,0.7118160288956885,1.0,0.0,0.37961594458711856,0.6203840554128814
"['perhaps', 'many', 'know', 'others', 'discover', 'expression', 'mole', 'mole', 'introduced', 'john', 'le', 'carré', 'novel', 'tinker', 'tailor', 'soldier', 'spy', 'since', 'use', 'expression', 'become', 'popular', 'world', 'espionage', 'intelligence', 'agencies']",Positivo,0.33265261278401537,0.6673473872159871,0.2696671380181065,0.7303328619818934,1.0,0.0,0.3583384215901563,0.6416615784098437
"['bloomberg', 'notes', 'iran', 'stepped', 'fuel', 'shipments', 'venezuela', 'practice', 'signs', 'reveal', 'least', 'energetic', 'opening', 'open', 'defiance', 'sanctioning', 'obstacles', 'venezuela']",Negativo,0.4027004403774884,0.5972995596225145,0.4567324051121048,0.5432675948878953,1.0,0.0,0.4169431583452733,0.5830568416547267
"['argued', 'unsanctioned', 'chavismo', 'first', 'interested', 'promoting', 'transfer', 'power', 'toxic', 'assets', 'sanctioned', 'outlaws', 'internationally', 'persecuted', 'hinder', 'handling', 'power']",Positivo,0.4216710419715498,0.5783289580284517,0.42487796839961983,0.5751220316003803,0.0,1.0,0.4186166520054715,0.5813833479945285
"['today', 'news', 'international', 'criminal', 'court', 'various', 'venezuelan', 'security', 'forces', 'important', 'evaluate', 'fracture', 'coalition', 'power']",Positivo,0.291709594804526,0.7082904051954741,0.2830685342916556,0.7169314657083442,1.0,0.0,0.3761100742501806,0.6238899257498194
"['tomorrow', 'friends', 'invited', 'excellent', 'opportunity', 'see', 'topics', 'interest', 'current', 'affairs', 'commercial', 'law', 'high', 'caliber', 'speakers', 'sovedem']",Positivo,0.2680468228188772,0.7319531771811206,0.21752480269907287,0.7824751973009271,0.0,1.0,0.35033532000788814,0.6496646799921119
"['john', 'le', 'carré', 'one', 'favorite', 'authors', 'today', 'literary', 'genre', 'spy', 'novels', 'mourning', 'saddened', 'physical', 'departure', 'le', 'carré', 'finally', 'came', 'cold', 'side', 'wall']",Negativo,0.4362810407875701,0.5637189592124324,0.5475628440727278,0.4524371559272722,1.0,0.0,0.4222488105085226,0.5777511894914774
"['another', 'issue', 'highlight', 'indifference', 'world', 'views', 'guiria', 'theme', 'ground', 'wire', 'role', 'international', 'community', 'responsibility', 'protect', 'relevance', 'venezuela', '🇻🇪', 'world', 'order']",Positivo,0.2964311347630591,0.703568865236944,0.2465312912494267,0.7534687087505731,1.0,0.0,0.3571077904964223,0.6428922095035777
"['legitimate', 'government', 'vocation', 'respect', 'human', 'rights', 'would', 'long', 'taken', 'action', 'trinidad', 'amp', 'tobago', '🇹🇹', 'everything', 'reduced', 'gas', 'oil', 'commercial', 'exchanges']",Positivo,0.3090373968545886,0.6909626031454095,0.4067026337492922,0.5932973662507078,0.0,1.0,0.41637005635834,0.58362994364166
"['tragedy', 'government', 'crisis', 'legitimacy', 'directly', 'affects', 'foreign', 'policy', 'issues', 'refugees', 'displaced', 'persons', 'perish', 'sea', 'remain', 'headless', 'worse', 'still', 'erased', 'denied', 'censored']",Negativo,0.5201754303102053,0.4798245696897948,0.7878035395117835,0.21219646048821647,0.0,1.0,0.47381766623160915,0.5261823337683909
"['objective', 'traffic', 'hope', 'could', 'also', 'apply', 'propose', 'options', 'never', 'materialize', 'justify', 'failure', 'usual', 'excuses', 'collaborationism', 'example', 'materialized', 'capitalize', 'rhetoric', 'far']",Positivo,0.4651835994199578,0.5348164005800425,0.7635362644551617,0.2364637355448383,1.0,0.0,0.4478818082568117,0.5521181917431883
"['greatest', 'political', 'adversary', 'defeat', 'venezuela', 'hopelessness']",Negativo,0.3596130206427334,0.6403869793572681,0.40918289785076456,0.5908171021492354,0.0,1.0,0.40070740453772447,0.5992925954622755
"['omarjlinaresh', 'agree']",Positivo,0.2454341672249803,0.7545658327750194,0.1150834462175752,0.8849165537824248,0.0,1.0,0.3134555049935802,0.6865444950064198
"['rlozinski', 'know', 'underlying', 'reason', 'departure', 'curiously', 'recent', 'years', 'many', 'pet', 'stores', 'opened', 'least', 'caracas', 'must', 'added', 'still', 'lifes', 'informal', 'social', 'networks', 'sell', 'animal', 'food', 'usually', 'fewer', 'obstacles']",Negativo,0.4189295280665595,0.5810704719334377,0.6097697225706225,0.3902302774293775,1.0,0.0,0.4217106515505997,0.5782893484494003
"['transactional', 'dollarization', 'fosters', 'poverty', 'exclusion', 'undoubtedly', 'today', 'greatest', 'challenge', 'face', 'phenomenon', 'financial', 'inclusion', 'account', 'foreign', 'exchange', 'especially', 'abroad', 'facilities']",Negativo,0.29294295436466644,0.7070570456353327,0.2143495607544905,0.7856504392455095,0.0,1.0,0.3902626682027345,0.6097373317972655
"['anecdote', 'remember', 'parking', 'lot', 'tower', 'worked', 'parking', 'lot', 'cable', 'tv', 'booth', 'always', 'put', 'venevisión', 'told', 'liked', 'watched', 'news', 'guy', 'baseball']",Positivo,0.26246689317682864,0.7375331068231711,0.27191327596428994,0.72808672403571,0.0,1.0,0.33753374608685227,0.6624662539131477
"['country', 'profound', 'deficiencies', 'access', 'services', 'technologies', 'sometimes', 'good', 'remember', 'everyone', 'access', 'streaming', 'smartphone', 'even', 'internet', 'challenge', 'immense', 'venezuela', 'must', 'put', 'grain', 'sand']",Positivo,0.32300224373031744,0.6769977562696807,0.29858076361323777,0.7014192363867623,0.0,1.0,0.3570242786842406,0.6429757213157594
"['fashion', 'anecdote', 'remember', 'parking', 'lot', 'tower', 'worked', 'parking', 'lot', 'cable', 'tv', 'booth', 'always', 'put', 'venevisión', 'told', 'liked', 'watched', 'news', 'guy', 'baseball']",Positivo,0.2708111816043601,0.7291888183956414,0.2786680983968083,0.7213319016031917,0.0,1.0,0.33972252819968973,0.6602774718003103
"['certain', 'circles', 'tendency', 'look', 'national', 'broadcast', 'television', 'yes', 'many', 'ways', 'deeply', 'decadent', 'however', 'continues', 'medium', 'millions', 'venezuelans', 'see', 'one', 'windows', 'receive', 'information', 'communication']",Positivo,0.3294459634894616,0.6705540365105349,0.3610413017269403,0.6389586982730597,0.0,1.0,0.38644856330491995,0.61355143669508
"['navas', 'jesus', 'unfortunately', 'combination', 'pandemic', 'high', 'cost', 'fast', 'food', 'makes', 'type', 'business', 'viable', 'audience', 'university', 'students']",Negativo,0.3740971583516864,0.6259028416483169,0.5651461513571552,0.4348538486428448,1.0,0.0,0.42350502779474086,0.5764949722052591
"['weeks', 'ago', 'wrote', 'mistake', 'consider', 'biden', 'modern', 'cicero', 'good', 'reason', 'premise', 'could', 'also', 'extrapolated', 'trump', 'given', 'seen', 'especially', 'elections', 'healthy', 'believe', 'republic', 'depends', 'single', 'man']",Positivo,0.2985545155806761,0.7014454844193232,0.3479500157334399,0.6520499842665602,0.0,1.0,0.37153315220330985,0.6284668477966902
"['happy', 'day', 'lady', 'guadalupe', '🙂🙏🏻']",Positivo,0.23589495875188266,0.7641050412481187,0.14994570725422515,0.8500542927457749,0.0,1.0,0.31641056947448054,0.6835894305255195
"['analysis', 'electoral', 'demands', 'usa', 'remind', 'traders', 'trade', 'without', 'stop', 'loss', 'see', 'price', 'continues', 'go', 'position', 'moves', 'away', 'close', 'operation', 'still', 'stubborn', 'end', 'losing', 'everything']",Negativo,0.3031106311319258,0.6968893688680725,0.4089375413484628,0.5910624586515373,0.0,1.0,0.38745344535531745,0.6125465546446826
"['henkelgarcia', 'nelsonjarama', 'also', 'see', 'difficult', 'total', 'disappearance', 'bolivar', 'within', 'context']",Negativo,0.5389685204535799,0.4610314795464202,0.9218108882850121,0.07818911171498792,1.0,0.0,0.5646477257804439,0.43535227421955613
"['henkelgarcia', 'nelsonjarama', 'see', 'viable', 'even', 'taxation', 'foreign', 'currency', 'municipal', 'level']",Negativo,0.4780565365567828,0.5219434634432165,0.7335233609884105,0.2664766390115893,1.0,0.0,0.5113070670585893,0.48869293294141064
"['henkelgarcia', 'right', 'transactions', 'thing', 'far', 'rhetorical', 'anything', 'else']",Negativo,0.4763671791196706,0.5236328208803287,0.8210982708142974,0.17890172918570274,1.0,0.0,0.5424440543218495,0.4575559456781505
"['time', 'certainly', 'bastion', 'reference', 'conservative', 'thinking', 'fairness', 'reagan', 'bushes', 'father', 'son', 'trump', 'people', 'year', 'magazine', 'go', 'back', 'churchill', 'elected', 'man', 'year', 'time']",Positivo,0.391059989977552,0.608940010022451,0.7872185967054249,0.21278140329457496,1.0,0.0,0.4601550605222462,0.5398449394777538
"['henkelgarcia', 'even', 'monetizing', 'instruments', 'free', 'convertibility', 'watch', 'guess']",Positivo,0.4535006550297286,0.5464993449702698,0.7182569098074711,0.2817430901925286,1.0,0.0,0.4797117200093347,0.5202882799906653
"['rauljoseotero', 'regulatory', 'harmonize', 'pasture', 'siex']",Positivo,0.4419185727287803,0.5580814272712188,0.5584810763195807,0.4415189236804196,1.0,0.0,0.43302902006047206,0.5669709799395279
"['nebarrios', 'yes', 'course', 'possible', 'especially', 'technical', 'issues', 'would', 'put', 'within', 'point']",Positivo,0.3719347827073099,0.6280652172926909,0.7104801996104569,0.2895198003895429,0.0,1.0,0.4572225816684815,0.5427774183315185
"['trends', 'believe', 'mark', 'venezuela', 'economically', 'deepening', 'transactional', 'dollarization', 'delivery', 'public', 'services', 'state', 'companies', 'private', 'allies', 'govt', 'foreign', 'investment', 'reform', 'plus', 'taxes', 'oil', 'reform']",Negativo,0.3864080518136085,0.6135919481863917,0.4858499362740138,0.5141500637259862,0.0,1.0,0.4272726211403721,0.5727273788596279
"['eacpimentel', 'good', 'question']",Positivo,0.26621628443058204,0.7337837155694186,0.16991732408758245,0.8300826759124176,0.0,1.0,0.2735671322983365,0.7264328677016635
"['venezuela', 'ministry', 'people', 'power', 'national', 'commerce', 'announces', 'delivery', 'companies', 'able', 'register', 'smes', 'mercantile', 'registries', 'cost', 'idea', 'would', 'promote', 'formalization', 'seeing', 'believing']",Positivo,0.2987573141305207,0.7012426858694787,0.264773072789021,0.7352269272109792,0.0,1.0,0.3818513242923045,0.6181486757076955
"['eduardomassieu', 'definitely', 'friend']",Positivo,0.1963140190280417,0.8036859809719581,0.2780795243479449,0.7219204756520551,0.0,1.0,0.2995254618490927,0.7004745381509073
"['separation', 'political', 'country', 'business', 'country', 'increasingly', 'palpable']",Negativo,0.3410057616120546,0.6589942383879468,0.3986583451460757,0.6013416548539241,1.0,0.0,0.38262724862090125,0.6173727513790987
"['confess', 'difficult', 'say', 'large', 'figures', 'letters', 'discovered', 'page', 'translates', 'numbers', 'letters', 'share', 'useful', 'hyperinflationary', 'times']",Positivo,0.22439859364435347,0.7756014063556469,0.11722872093940985,0.8827712790605903,0.0,1.0,0.3111837494137698,0.6888162505862302
"['many', 'valuable', 'venezuelans', 'pass', 'table', 'must', 'rescued', 'oblivion', 'ignorance', 'imperative', 'want', 'reaffirm', 'good', 'things', 'people']",Positivo,0.1579338027546664,0.8420661972453346,0.0558534628959474,0.9441465371040524,0.0,1.0,0.24345417174227957,0.7565458282577204
"['today', 'ucab', 'creating', 'pedro', 'nikken', 'foundation', 'chair', 'human', 'rights', 'political', 'negotiation', 'peace', 'honor', 'late', 'jurist']",Positivo,0.4174365511993028,0.5825634488007004,0.5124605180625472,0.4875394819374529,0.0,1.0,0.42393068306221526,0.5760693169377847
"['according', 'topdata', 'cookie', 'consumption', 'us', 'increased', 'since', 'start', 'pandemic', 'americans', 'eat', 'cookies', 'day']",Positivo,0.2668968266607996,0.7331031733392007,0.1688290476942226,0.8311709523057772,0.0,1.0,0.33421041231399284,0.6657895876860072
"['know', 'inclusive', 'transition', 'charter', 'successful', 'believe', 'wrong', 'antagonize', 'main', 'international', 'allies', 'us', 'eu', 'much', 'latam', 'share', 'premises', 'without', 'alternative', 'real', 'viable', 'plan']",Negativo,0.2882753121446347,0.7117246878553647,0.29306706560542045,0.7069329343945797,0.0,1.0,0.3365107342049326,0.6634892657950674
"['results', 'direct', 'confrontation', 'sanctions', 'international', 'community', 'seems', 'turning', 'towards', 'conciliatory', 'tone', 'chavista', 'coalition', 'card', 'inclusive', 'transition', 'current', 'power', 'factors', 'played', 'given']",Positivo,0.4859966525314355,0.5140033474685629,0.630977360618626,0.369022639381374,0.0,1.0,0.45462637809382633,0.5453736219061737
"['share', 'column', 'week', 'el', 'nacional', 'new', 'assembly', 'economy', 'via', 'elnacionalweb', 'thank', 'dissemination', 'comments']",Positivo,0.16511148682162988,0.8348885131783691,0.10575364175610484,0.8942463582438953,0.0,1.0,0.2905780258549341,0.7094219741450659
"['bbc', 'points', 'yesterday', 'us', 'people', 'died', 'coronavirus', 'attacks', 'september', 'people', 'died']",Negativo,0.29173690633892796,0.7082630936610707,0.2357353792960081,0.7642646207039921,0.0,1.0,0.3471727450169484,0.6528272549830516
"['hand', 'government', 'international', 'allies', 'wasting', 'time', 'open', 'embassies', 'establish', 'companies', 'sign', 'cooperation', 'agreements', 'provide', 'advice', 'export', 'products', 'country', 'short', 'take', 'ground', 'left', 'others']",Positivo,0.26457464212698906,0.7354253578730137,0.1313844649025392,0.8686155350974609,0.0,1.0,0.3415007338460814,0.6584992661539186
"['time', 'united', 'states', 'good', 'part', 'europe', 'america', 'indicate', 'commitment', 'venezuelans', 'internally', 'ones', 'solve', 'situation', 'well', 'known', 'mantra', 'really', 'cares', 'venezuela', 'outside', 'country', 'venezuelans']",Positivo,0.23991299543311306,0.7600870045668862,0.2241799861153312,0.7758200138846688,0.0,1.0,0.32899720582687497,0.671002794173125
"['remember', 'sodexo', 'time', 'formal', 'employment', 'benefits', 'relevance', 'today', 'entrepreneur', 'must', 'reinvent', 'retain', 'human', 'talent', 'midst', 'much', 'informality', 'environment', 'plagued', 'obstacles', 'disincentives']",Positivo,0.3733236419764627,0.6266763580235339,0.6267851437911575,0.3732148562088425,1.0,0.0,0.42015309279712343,0.5798469072028766
