tweet,tweet_tokenized
@thecherrybonbon yo diciendo que amo mi carrera 🥰✨,"['thecherrybonbon', 'diciendo', 'amo', 'carrera', '🥰✨']"
Te amo Seijas  https://t.co/64usbeOUYO,"['amo', 'seijas']"
jaja pinche madre quien me mandó a no prestarle atención a las clases y andar estudiando todo 4 días antes,"['jaja', 'pinche', 'madre', 'mandó', 'prestarle', 'atención', 'clases', 'andar', 'estudiando', 'días']"
Tú @tinaotravez,['tinaotravez']
"Not oomf diciendo eso,,,","['not', 'oomf', 'diciendo']"
@abrilavr tú,['abrilavr']
@mverobas  https://t.co/6Rno9pU9D1,['mverobas']
Taste,['taste']
La versión acústica de State of Grace me dejó en el piso,"['versión', 'acústica', 'state', 'of', 'grace', 'dejó', 'piso']"
@mverobas Omg tenemos el mismo ascendente y Venus también,"['mverobas', 'omg', 'mismo', 'ascendente', 'venus']"
A  https://t.co/9SIk2zWu4Y,[]
@its_jxsus Simplemente afortunado con mis contactos 😻🙌🏻,"['its', 'jxsus', 'simplemente', 'afortunado', 'contactos', '😻🙌🏻']"
@laujisa_ Te amooo🥺🥺,"['laujisa', 'amooo🥺🥺']"
Claro cual más🤷‍♀️  https://t.co/atLovtisF3,"['claro', 'más🤷\u200d♀️']"
quiero seguir durmiendo 😭😭,"['quiero', 'seguir', 'durmiendo', '😭😭']"
@gabysininternet GABY 💀💀,"['gabysininternet', 'gaby', '💀💀']"
@iDanielDD 😳😳😳😳,"['idanieldd', '😳😳😳😳']"
@barretoexe jaja holaaaaa!!,"['barretoexe', 'jaja', 'holaaaaa']"
@iDanielDD yo pero tengo como a 10 personas encima jaja,"['idanieldd', 'personas', 'encima', 'jaja']"
Mucha semana ya quiero un sábado,"['mucha', 'semana', 'quiero', 'sábado']"
@tinaotravez sisoy,"['tinaotravez', 'sisoy']"
@soystef_x noooo Siso donde te sentaste?????,"['soystef', 'noooo', 'siso', 'sentaste']"
And I watched a part of myself die,"['and', 'watched', 'part', 'of', 'myself', 'die']"
@patymenoni El Poeta - Humbe,"['patymenoni', 'poeta', 'humbe']"
Cause I honestly believed in you,"['cause', 'honestly', 'believed', 'in', 'you']"
@ahmanzo Confirmo,"['ahmanzo', 'confirmo']"
@chivirika @varickotis dile,"['chivirika', 'varickotis', 'dile']"
Tell me that we’ll be just fine,"['tell', 'that', 'we’ll', 'be', 'just', 'fine']"
@varickotis  https://t.co/oYfzQqoztb,['varickotis']
@varickotis q hablas si las tres son buenísimas,"['varickotis', 'hablas', 'si', 'tres', 'buenísimas']"
Soon you’ll get better me recuerda a mi abuelo😔,"['soon', 'you’ll', 'get', 'better', 'recuerda', 'abuelo😔']"
@LuiisPuerta Persephone,"['luiispuerta', 'persephone']"
numerosos puntos fueron hechos   https://t.co/BK4BwIlBJA,"['numerosos', 'puntos', 'hechos']"
@carlossssluis si por,"['carlossssluis', 'si']"
@DissonanceKing @tupapivic aber besenme,"['dissonanceking', 'tupapivic', 'aber', 'besenme']"
@mverobas Tú no &gt;:(,"['mverobas', 'gt']"
@ahmanzo a ti jamás por,"['ahmanzo', 'jamás']"
Servicio  https://t.co/oJqhSCTJBg,['servicio']
muteando a oomf,"['muteando', 'oomf']"
@ahmanzo Que tiren en la piedra? Ojito,"['ahmanzo', 'tiren', 'piedra', 'ojito']"
Machape 🦝,['machape']
@__Cesareo__ gra,"['cesareo', 'gra']"
maybe DW en Dolby Atmos hizo algunos puntos,"['maybe', 'dw', 'dolby', 'atmos', 'hizo', 'puntos']"
@its_jxsus gracias gordo😙😙,"['its', 'jxsus', 'gracias', 'gordo😙😙']"
Felicítenme no ven que el semestre me tiene un hijo montado😠😠,"['felicítenme', 'ven', 'semestre', 'hijo', 'montado😠😠']"
@boliguann Tas bien?,"['boliguann', 'tas', 'bien']"
 https://t.co/ZWgPSedp6p,[]
bueno otra vez me dejaron plantado debería acostumbrarme 🤠👍🏼,"['bueno', 'vez', 'dejaron', 'plantado', 'debería', 'acostumbrarme', '🤠👍🏼']"
@dianaroa_ @ahmanzo @camilaarrieta07 @untalsiso @ungarrido_ @soystef_x Yo tampoco ves,"['dianaroa', 'ahmanzo', 'camilaarrieta', 'untalsiso', 'ungarrido', 'soystef', 'tampoco', 'ves']"
@ahmanzo @dianaroa_ @camilaarrieta07 @untalsiso @ungarrido_ @soystef_x Ah es que tienen otro grupo,"['ahmanzo', 'dianaroa', 'camilaarrieta', 'untalsiso', 'ungarrido', 'soystef', 'ah', 'grupo']"
@dianaroa_ @untalsiso @camilaarrieta07 @ahmanzo @soystef_x  https://t.co/yDEIPjyuhX,"['dianaroa', 'untalsiso', 'camilaarrieta', 'ahmanzo', 'soystef']"
@boliguann @urfancycowboyx Es gracioso porque se come uno real tambn,"['boliguann', 'urfancycowboyx', 'gracioso', 'come', 'real', 'tambn']"
@soyunbetx betancum,"['soyunbetx', 'betancum']"
@elianavap14 Como q no,['elianavap']
aquí pensando cuando salga The Moment I Knew (TV) me voy a lanzar por la ventana 🥰,"['aquí', 'pensando', 'salga', 'the', 'moment', 'knew', 'tv', 'voy', 'lanzar', 'ventana']"
@notjhonagain una cosa a la vez 😠😠,"['notjhonagain', 'cosa', 'vez', '😠😠']"
@notjhonagain jaja aber como terminamos el semestre,"['notjhonagain', 'jaja', 'aber', 'terminamos', 'semestre']"
solo tengo ganas de que termine el semestre  https://t.co/GKjgeB7Bak,"['solo', 'ganas', 'termine', 'semestre']"
de verdad q no tengo ganas de hacer nada 🥰😍✌🏼,"['verdad', 'ganas', 'hacer', '🥰😍✌🏼']"
@LuisMac_ @Omarenrique_mp Si Omar así dice primero no le creas NADA,"['luismac', 'omarenrique', 'mp', 'si', 'omar', 'así', 'dice', 'primero', 'creas']"
oomf va a cobrar $5 será,"['oomf', 'va', 'cobrar']"
@xnackyguy No que era fácil?,"['xnackyguy', 'fácil']"
decidiendo bloquear a oomf 😙,"['decidiendo', 'bloquear', 'oomf']"
@abrahamafk @AriiRdz17 @camilakofler JSHDKSJSH,"['abrahamafk', 'ariirdz', 'camilakofler', 'jshdksjsh']"
@dianaroa_ Sabe ricooo,"['dianaroa', 'sabe', 'ricooo']"
@untalsiso @abrahamafk @soystef_x Ah eres homofóbico,"['untalsiso', 'abrahamafk', 'soystef', 'ah', 'homofóbico']"
@boliguann MedAs?,"['boliguann', 'medas']"
@LarezElliot Yo ni fuerza mental tengo csm,"['larezelliot', 'fuerza', 'mental', 'csm']"
@holareserve 💸 anthxnyb,"['holareserve', 'anthxnyb']"
@dianaroa_ Jaja buenas tardes lo puedes dejar en el DM,"['dianaroa', 'jaja', 'buenas', 'tardes', 'puedes', 'dejar', 'dm']"
"Busco persona que me rompa el corazón, tiene 5 meses","['busco', 'persona', 'rompa', 'corazón', 'meses']"
@Acxx1000 @boliguann 👁👄👁,"['acxx', 'boliguann', '👁👄👁']"
wow i felt that,"['wow', 'felt', 'that']"
@edgarelfachero @a1bert0_ 👁👄👁,"['edgarelfachero', 'bert', '👁👄👁']"
@xnackyguy Berenjenas rebozadas por,"['xnackyguy', 'berenjenas', 'rebozadas']"
sendo sueño ya,"['sendo', 'sueño']"
@edgarelfachero @a1bert0_ made some points,"['edgarelfachero', 'bert', 'made', 'some', 'points']"
Ustedes no desayunan eso????,"['ustedes', 'desayunan']"
De verdad que cocinar con baladitas en español es otro nivel,"['verdad', 'cocinar', 'baladitas', 'español', 'nivel']"
Yo me paro de malhumor hasta que desayuno 😎👌🏼,"['paro', 'malhumor', 'desayuno', '😎👌🏼']"
Era una hora ya colapsé,"['hora', 'colapsé']"
Debian no me quiere funcionar media hora antes del examen 😃👍🏼,"['debian', 'quiere', 'funcionar', 'media', 'hora', 'examen', '😃👍🏼']"
marico toy feliz quiero una botella de ron para celebrar,"['marico', 'toy', 'feliz', 'quiero', 'botella', 'ron', 'celebrar']"
@tinaotravez @Camilagon  https://t.co/ibYfpz44Yu,"['tinaotravez', 'camilagon']"
@Camilagon @tinaotravez Hay café feo?,"['camilagon', 'tinaotravez', 'café', 'feo']"
@picahieloz ESTABA BUSCANDO ESTO HACE TIEMPO GRACIAS,"['picahieloz', 'buscando', 'hace', 'tiempo', 'gracias']"
@DissonanceKing @tupapivic Un pop socket,"['dissonanceking', 'tupapivic', 'pop', 'socket']"
@tupapivic no te drogues😠,"['tupapivic', 'drogues😠']"
"@Camilagon Felicidades, Jefecita😍  https://t.co/qG40ecYZMh","['camilagon', 'felicidades', 'jefecita😍']"
@LuisMac_ @abrilavr No,"['luismac', 'abrilavr']"
"@abrilavr @LuisMac_ si Aber jaja dile,,,","['abrilavr', 'luismac', 'si', 'aber', 'jaja', 'dile']"
@abrilavr one of my followers,"['abrilavr', 'one', 'of', 'my', 'followers']"
@LuisMac_  https://t.co/sByLdVm3Iv,['luismac']
De verdad que oomf hizo la peor comparación de su vida,"['verdad', 'oomf', 'hizo', 'peor', 'comparación', 'vida']"
Las canciones de Humbe me ponen contentico✨,"['canciones', 'humbe', 'ponen', 'contentico✨']"
@foreverfriki_ Ángeles 😠😠😠,"['foreverfriki', 'ángeles', '😠😠😠']"
@marianalrh Como q no sabes que es bakugan mariana,"['marianalrh', 'sabes', 'bakugan', 'mariana']"
@juanfq_ no sabía que había quedado homeless,"['juanfq', 'sabía', 'quedado', 'homeless']"
"Conocerte sin parar, ver tu sonrisa al bailar.","['conocerte', 'parar', 'ver', 'sonrisa', 'bailar']"
@patymenoni  https://t.co/1P7t4OnjgG,['patymenoni']
@LuisMac_ Te patearé el culo donde te vea,"['luismac', 'patearé', 'culo', 'vea']"
@Sofaia_  https://t.co/nNrtTuXAYX,['sofaia']
EL PRÓXIMO OOMF QUE ME DIGA QUE ES CON ÉL LO ENTRO A COÑAZO,"['próximo', 'oomf', 'diga', 'entro', 'coñazo']"
@iDanielDD Te voy a entrar a coñazo a ti también quien dijo que era contigo yo feliz de siempre ayudarte Daniel 😠😠😠😠😠😠,"['idanieldd', 'voy', 'entrar', 'coñazo', 'dijo', 'contigo', 'feliz', 'siempre', 'ayudarte', 'daniel', '😠😠😠😠😠😠']"
@ahmanzo jaja tú no tontita,"['ahmanzo', 'jaja', 'tontita']"
also que ni saben pedir las vainas mrc estoy dispuesto a repartir coñazos,"['also', 'saben', 'pedir', 'vainas', 'mrc', 'dispuesto', 'repartir', 'coñazos']"
"de verdad, que inmamable la gente que viene solo por favores","['verdad', 'inmamable', 'gente', 'viene', 'solo', 'favores']"
@idinarosetti Dina Targaryen,"['idinarosetti', 'dina', 'targaryen']"
@juanfq_ @saschagayness ves q la marica nos odia,"['juanfq', 'saschagayness', 'ves', 'marica', 'odia']"
Mi profesora me pasó que existía el día de San Antonio y hoy ni me felicitó. Tristeza 😔👌🏼,"['profesora', 'pasó', 'existía', 'día', 'san', 'antonio', 'hoy', 'felicitó', 'tristeza', '😔👌🏼']"
@soyandyv favorite crime,"['soyandyv', 'favorite', 'crime']"
@notjhonagain ✨𝑐ℎ𝑜𝑖𝑐𝑒𝑠✨,"['notjhonagain', '✨𝑐ℎ𝑜𝑖𝑐𝑒𝑠✨']"
@notjhonagain Choices,"['notjhonagain', 'choices']"
@LuisMac_ Q haces Luis Pepino,"['luismac', 'haces', 'luis', 'pepino']"
@Acxx1000 si por,"['acxx', 'si']"
@xnackyguy Si ven,"['xnackyguy', 'si', 'ven']"
estado:  haciéndome una fritas papas,"['haciéndome', 'fritas', 'papas']"
Pa mi que el doctor estaba bebiendo el día que yo nací,"['pa', 'doctor', 'bebiendo', 'día', 'nací']"
Recordando como Tusa estaba en las rumbas precovid 😭😭😭,"['recordando', 'tusa', 'rumbas', 'precovid', '😭😭😭']"
taco lubutin,"['taco', 'lubutin']"
@rodriguezdan_ 💀,['rodriguezdan']
@abrilavr hola yo más tomando cafecito y tú,"['abrilavr', 'hola', 'tomando', 'cafecito']"
@dianaroa_ jaja pero si abi cumple en diciembre no en octubre,"['dianaroa', 'jaja', 'si', 'abi', 'cumple', 'diciembre', 'octubre']"
tú cumples en octubre pero yo te quiero abril,"['cumples', 'octubre', 'quiero', 'abril']"
@carlossssluis diles oomf,"['carlossssluis', 'diles', 'oomf']"
me moché la ceja otra vez  https://t.co/QiYEsySFvg,"['moché', 'ceja', 'vez']"
@soystef_x @untalsiso NO ESTO,"['soystef', 'untalsiso']"
Para mi cumpleaños quiero,"['cumpleaños', 'quiero']"
esto es un acto de homofobia,"['acto', 'homofobia']"
LOS ODIO COMO PUDIERON DEJAR ESO ASÍ @LoveVictorHulu,"['odio', 'pudieron', 'dejar', 'así', 'lovevictorhulu']"
La manía de mocharme la ceja,"['manía', 'mocharme', 'ceja']"
@Sunndeyy @untalsiso @soystef_x Cuidado con sus casas que se las expropian,"['sunndeyy', 'untalsiso', 'soystef', 'cuidado', 'casas', 'expropian']"
@albertowillixms te estoy juzgando,"['albertowillixms', 'juzgando']"
me acaban de decir q me parezco a Brent Rivera,"['acaban', 'decir', 'parezco', 'brent', 'rivera']"
estoy: cansadito  quiero: mimos,"['cansadito', 'quiero', 'mimos']"
@holareserve 💸anthxnyb,"['holareserve', '💸anthxnyb']"
bored session  https://t.co/QuNapTx2qV,"['bored', 'session']"
@soyunbetx aber besame,"['soyunbetx', 'aber', 'besame']"
@alvaroaasg  https://t.co/UWZyCUsVZe,['alvaroaasg']
extraño todo lo que fue tenerte,"['extraño', 'tenerte']"
@tinaotravez  https://t.co/oPBy5twqg7,['tinaotravez']
"@juanfq_ jamás, yo les di mis invitaciones a mis amigos sin problema","['juanfq', 'jamás', 'di', 'invitaciones', 'amigos', 'problema']"
@tinaotravez si pero esta vez porque se olvidaron de mi,"['tinaotravez', 'si', 'vez', 'olvidaron']"
@vaquitabruull el buen gusto ganando de nuevo,"['vaquitabruull', 'buen', 'gusto', 'ganando', 'nuevo']"
A  https://t.co/C9F9MqUp2i,[]
"Y aunque un amor así no llegara otra vez, como un idiota sigo buscando","['aunque', 'amor', 'así', 'llegara', 'vez', 'idiota', 'sigo', 'buscando']"
obviamente hoy se escucha Solar Power todo el día para que haya sol porque si me cae una gota cuando salga me muero 🤠,"['obviamente', 'hoy', 'escucha', 'solar', 'power', 'día', 'sol', 'si', 'cae', 'gota', 'salga', 'muero']"
@LuisMac_ Te vi perreando con un perro,"['luismac', 'vi', 'perreando', 'perro']"
Mi hermano mayor frío,"['hermano', 'mayor', 'frío']"
bua les juro que yo  https://t.co/aWxad4NOGc,"['bua', 'juro']"
primer episodio y ya estoy llorando bye,"['primer', 'episodio', 'llorando', 'bye']"
@varickotis Shi,"['varickotis', 'shi']"
bye  https://t.co/iBSPBUifeD,['bye']
@xnackyguy Tienes Hulu??,"['xnackyguy', 'hulu']"
@Camilagon  https://t.co/al1sjaPPSy,['camilagon']
Camila si lees esto es mentira mañana si me despierto temprano 🥲,"['camila', 'si', 'lees', 'mentira', 'mañana', 'si', 'despierto', 'temprano']"
"ay no sabía que iban a sacar toda la temporada completa de Love, Victor. Familia hoy no se duerme","['ay', 'sabía', 'iban', 'sacar', 'toda', 'temporada', 'completa', 'love', 'victor', 'familia', 'hoy', 'duerme']"
por un momento olvidé derivar I’m dumb,"['momento', 'olvidé', 'derivar', 'i’m', 'dumb']"
saquen esa mierda lo que es,"['saquen', 'mierda']"
@tupapivic Perdón,"['tupapivic', 'perdón']"
@xnackyguy @safaero Yo tengo pero llegue tarde 🥲. Será que en Hulu ya está?,"['xnackyguy', 'safaero', 'llegue', 'tarde', 'hulu']"
@xnackyguy @safaero Están haciendo un streaming especial por tw pero creo que solo para unos países,"['xnackyguy', 'safaero', 'haciendo', 'streaming', 'especial', 'tw', 'creo', 'solo', 'países']"
@xnackyguy te amo por,"['xnackyguy', 'amo']"
The drought was the very worst…  https://t.co/gL6nS3eCw6,"['the', 'drought', 'was', 'the', 'very', 'worst…']"
Aprovechando que hoy ha sido un día lluvioso   https://t.co/70vEPBi3W0,"['aprovechando', 'hoy', 'sido', 'día', 'lluvioso']"
@MiOsunaesconS 👁👄👁,"['miosunaescons', '👁👄👁']"
Cuando estabilice el trabajo con los estudios procedo con la vida fitness claro que si,"['estabilice', 'trabajo', 'estudios', 'procedo', 'vida', 'fitness', 'claro', 'si']"
@carlosantoniohq @urfancycowboyx @its_jxsus @moisses_o 💀,"['carlosantoniohq', 'urfancycowboyx', 'its', 'jxsus', 'moisses']"
@fabriziohno FABRIZIO JSHDKSKS,"['fabriziohno', 'fabrizio', 'jshdksks']"
@carlosantoniohq @urfancycowboyx @its_jxsus @moisses_o dile oomf,"['carlosantoniohq', 'urfancycowboyx', 'its', 'jxsus', 'moisses', 'dile', 'oomf']"
Nos llevó la chingada (más),"['llevó', 'chingada']"
she said “We are castaways ahoy then”,"['she', 'said', 'we', 'are', 'castaways', 'ahoy', 'then”']"
Blink three times when you feel it kicking in,"['blink', 'three', 'times', 'when', 'you', 'feel', 'it', 'kicking', 'in']"
@fabriziohno No lo había visto de es manera i-,"['fabriziohno', 'visto', 'manera']"
leyendas juntas omg,"['leyendas', 'juntas', 'omg']"
@tupapivic perdón,"['tupapivic', 'perdón']"
@abrilavr ABI JSHDKSJSB,"['abrilavr', 'abi', 'jshdksjsb']"
sunflora said solar power  https://t.co/PtLk9jsPT2,"['sunflora', 'said', 'solar', 'power']"
@ahmanzo solo si Miguel me da la clase,"['ahmanzo', 'solo', 'si', 'miguel', 'da', 'clase']"
@ grupitodeapoyoacademico,['grupitodeapoyoacademico']
"@volsito bello, bésame","['volsito', 'bello', 'bésame']"
@ahmanzo para bailar dream girl siiii,"['ahmanzo', 'bailar', 'dream', 'girl', 'siiii']"
Apple Music saca canciones antes de tiempo pero media hora después cuando son releases anunciados 🤠,"['apple', 'music', 'saca', 'canciones', 'tiempo', 'media', 'hora', 'después', 'releases', 'anunciados']"
@tupapivic @boliguann no esto,"['tupapivic', 'boliguann']"
@its_jxsus  https://t.co/iJoGTdFHTX,"['its', 'jxsus']"
amooooo,['amooooo']
"@LuisMac_ @iDanielDD lo siento esta es una fiesta de Cáncer, siga caminando","['luismac', 'idanieldd', 'siento', 'fiesta', 'cáncer', 'siga', 'caminando']"
@iDanielDD MIREY tú también. No recordaba porque estás a un paso de ser L*o,"['idanieldd', 'mirey', 'recordaba', 'paso', 'ser']"
yo: tiene tiempo suficiente para dormir y descansar also yo: uhmmm y si vemos una peliculita ahorita?,"['tiempo', 'suficiente', 'dormir', 'descansar', 'also', 'uhmmm', 'si', 'vemos', 'peliculita', 'ahorita']"
UN sueño @foreverfriki_ @soyandyv @alejandro_ah,"['sueño', 'foreverfriki', 'soyandyv', 'alejandro', 'ah']"
"@sqttvs es hermosa y dolorosa, besto recommendations, confirma @marianolololo","['sqttvs', 'hermosa', 'dolorosa', 'besto', 'recommendations', 'confirma', 'marianolololo']"
Tenía tiempo que no me acostaba a esta hora ya para descansar🥲,"['tiempo', 'acostaba', 'hora', 'descansar🥲']"
@vaquitabruull Está bien unu,"['vaquitabruull', 'bien', 'unu']"
@Yarita_27_ @Paulsan0 lléguense 😳,"['yarita', 'paulsan', 'lléguense']"
@barretoexe si por pero incluyen unos besos 😳😳,"['barretoexe', 'si', 'incluyen', 'besos', '😳😳']"
@angel16012 si 😳👌🏼,"['angel', 'si', '😳👌🏼']"
Soy feliz vergacion   Los amo @GuayanaBBQ  https://t.co/na4T9fT49y,"['feliz', 'vergacion', 'amo', 'guayanabbq']"
@idinarosetti Culantro,"['idinarosetti', 'culantro']"
@theerikiu mente de tiburón,"['theerikiu', 'mente', 'tiburón']"
@ahmanzo Mira pero tres puntos salvan ok 🥲,"['ahmanzo', 'mira', 'tres', 'puntos', 'salvan', 'ok']"
@ahmanzo yo una monetaria q tal,"['ahmanzo', 'monetaria', 'tal']"
Uno se equivoca pues nadie nace aprendido. La diferencia está en saber reconocer el error.,"['equivoca', 'pues', 'nadie', 'nace', 'aprendido', 'diferencia', 'saber', 'reconocer', 'error']"
verga como el episodio de Loki se volvió crudo en los últimos 15min quiero llorar,"['verga', 'episodio', 'loki', 'volvió', 'crudo', 'últimos', 'min', 'quiero', 'llorar']"
@angeliccubus @LagosMusica los amo por,"['angeliccubus', 'lagosmusica', 'amo']"
@soystef_x Lqm,"['soystef', 'lqm']"
@patymenoni como que 10 minutos 👁👁,"['patymenoni', 'minutos', '👁👁']"
@ahmanzo Dilo!!!!,"['ahmanzo', 'dilo']"
DILESSS,['dilesss']
@patymenoni Qué tal estuvooo?,"['patymenoni', 'tal', 'estuvooo']"
@vaquitabruull y a todo el album omg,"['vaquitabruull', 'album', 'omg']"
bueno ya presenté mi examen hoy merezco mi anvorguesa para celebrar o consolarme,"['bueno', 'presenté', 'examen', 'hoy', 'merezco', 'anvorguesa', 'celebrar', 'consolarme']"
@patymenoni Patricia 😠😠 repasa,"['patymenoni', 'patricia', '😠😠', 'repasa']"
Hoy drive amaneció y escogió: violencia✨,"['hoy', 'drive', 'amaneció', 'escogió', 'violencia✨']"
familia hoy NO se duerme,"['familia', 'hoy', 'duerme']"
@ahmanzo ya basta de pzo pr*mium,"['ahmanzo', 'basta', 'pzo', 'pr', 'mium']"
@Yarita_27_ no por,['yarita']
@abrilavr @Omarenrique_mp excepto a [redacted],"['abrilavr', 'omarenrique', 'mp', 'excepto', 'redacted']"
@marianolololo @laujisa_ ustedes son talentosos y preciosos 🤨🤨😠😠😠😠 no acepto q digan menos,"['marianolololo', 'laujisa', 'ustedes', 'talentosos', 'preciosos', '🤨🤨😠😠😠😠', 'acepto', 'digan', 'menos']"
Lo vi de lejos y pensé que eran transistores omg,"['vi', 'lejos', 'pensé', 'transistores', 'omg']"
@iDanielDD gracias principe toy caga0,"['idanieldd', 'gracias', 'principe', 'toy', 'caga']"
Ya me vi el martes✨,"['vi', 'martes✨']"
"@m4nsm0ntx a los 14 creo ª, yet nunca me he emborrachado","['nsm', 'ntx', 'creo', 'yet', 'nunca', 'emborrachado']"
@DissonanceKing perdón,"['dissonanceking', 'perdón']"
@LuiisPuerta Te amo Puerta,"['luiispuerta', 'amo', 'puerta']"
@paulinaeb_ Vamos que siiii,"['paulinaeb', 'vamos', 'siiii']"
@barretoexe amigo parpadea dos veces si estás secuestrado,"['barretoexe', 'amigo', 'parpadea', 'dos', 'veces', 'si', 'secuestrado']"
@LuisMac_ hola no sólo incluiremos I’m falling in love 👍🏼 buenas noches,"['luismac', 'hola', 'sólo', 'incluiremos', 'i’m', 'falling', 'in', 'love', '👍🏼', 'buenas', 'noches']"
"You assume I'm fine, but what would you do if I break free and leave us in ruins  https://t.co/e5yBGZ7QeU","['you', 'assume', 'fine', 'but', 'what', 'would', 'you', 'do', 'if', 'break', 'free', 'and', 'leave', 'us', 'in', 'ruins']"
"I know my love should be celebrated, but you tolerate it","['know', 'my', 'love', 'should', 'be', 'celebrated', 'but', 'you', 'tolerate', 'it']"
@xnackyguy pero no es martes,"['xnackyguy', 'martes']"
estoy harto de WhatsApp por eso desaparezco✨,"['harto', 'whatsapp', 'desaparezco✨']"
El martes me merezco una hamburguesita🥲🥲🥲,"['martes', 'merezco', 'hamburguesita🥲🥲🥲']"
@dianaroa_ Si me la gano te voy a pedir que le pongas tu autógrafo,"['dianaroa', 'si', 'gano', 'voy', 'pedir', 'pongas', 'autógrafo']"
"@GuayanaBBQ @dianaroa_ Obviamente “Mente Cerda, Manos Limpias”","['guayanabbq', 'dianaroa', 'obviamente', 'mente', 'cerda', 'manos', 'limpias”']"
@barretoexe 🤠,['barretoexe']
se cerró a medianoche  https://t.co/O1Gs6opT0X,"['cerró', 'medianoche']"
traumas🤩🤩,['traumas🤩🤩']
"imaginen no haber escuchado Afrodisiaco, a nightmare","['imaginen', 'haber', 'escuchado', 'afrodisiaco', 'nightmare']"
el foro de Seijas noooo,"['foro', 'seijas', 'noooo']"
@soyandyv perdón,"['soyandyv', 'perdón']"
Dios mío ya perdón este fue mi descanso seguiré estudiando,"['dios', 'perdón', 'descanso', 'seguiré', 'estudiando']"
yo solo quiero ir a una disco y cantar a todo pulmón mi niña bonita 🤩,"['solo', 'quiero', 'ir', 'disco', 'cantar', 'pulmón', 'niña', 'bonita']"
quien pa  https://t.co/xn9JxH3gRW,['pa']
@Paulsan0 Perro Seco VOTA 😍✨👌🏼,"['paulsan', 'perro', 'seco', 'vota', '😍✨👌🏼']"
@soyandyv @c4rlici0us toy llorando,"['soyandyv', 'rlici', 'us', 'toy', 'llorando']"
Richi peña,"['richi', 'peña']"
@LioskaPerez @barretoexe suerte la necesitan otros 😎👍🏼🔥,"['lioskaperez', 'barretoexe', 'suerte', 'necesitan', '😎👍🏼🔥']"
my pretty little girl my sweet princess I feel in the clouds when you kiss me and I feel like I fly higher than the sky if I have around the smell of your hair,"['my', 'pretty', 'little', 'girl', 'my', 'sweet', 'princess', 'feel', 'in', 'the', 'clouds', 'when', 'you', 'kiss', 'and', 'feel', 'like', 'fly', 'higher', 'than', 'the', 'sky', 'if', 'have', 'around', 'the', 'smell', 'of', 'your', 'hair']"
"Me acuerdo q el viernes en la oficina pasé de Chino y Nacho a los Backyardigans. Gabriela me quería meter un coñazo, i know it","['acuerdo', 'viernes', 'oficina', 'pasé', 'chino', 'nacho', 'backyardigans', 'gabriela', 'quería', 'meter', 'coñazo', 'know', 'it']"
@barretoexe voy a pelear mi puesto,"['barretoexe', 'voy', 'pelear', 'puesto']"
@Paulsan0 omg ganamos niñitas,"['paulsan', 'omg', 'ganamos', 'niñitas']"
@abrahamafk t amo,"['abrahamafk', 'amo']"
Coco @tinagonca,"['coco', 'tinagonca']"
@angekid_ Ok pero la descripción jshsksk dragón chino,"['angekid', 'ok', 'descripción', 'jshsksk', 'dragón', 'chino']"
ESTE TWEET ME DA LA ENERGÍA DE ANGELICA,"['tweet', 'da', 'energía', 'angelica']"
@angeliccubus pegué un grito tbh,"['angeliccubus', 'pegué', 'grito', 'tbh']"
Eran más bajas que altas.,"['bajas', 'altas']"
@DissonanceKing @angel16012 aber cojan,"['dissonanceking', 'angel', 'aber', 'cojan']"
@abrilavr escucha la canción q te dije,"['abrilavr', 'escucha', 'canción', 'dije']"
banda hoy se hace intensivo de circuitos ánimo ánimo ánimo,"['banda', 'hoy', 'hace', 'intensivo', 'circuitos', 'ánimo', 'ánimo', 'ánimo']"
@abrilavr tas bien?,"['abrilavr', 'tas', 'bien']"
And that was the moment I knew,"['and', 'that', 'was', 'the', 'moment', 'knew']"
@Michellejpv prometo q no te quiero quitar a abril ok,"['michellejpv', 'prometo', 'quiero', 'quitar', 'abril', 'ok']"
@abrilavr YO MÁS POR,['abrilavr']
✨ Top Friends  🥇 abrilavr 🥈 ahmanzo 🥉 DissonanceKing 🏅 vaquitabruull 🏅 angel16012 🏅 LuisMac_ 🏅 juanfq_  ➡️  https://t.co/jb646UcMFr  https://t.co/dsZARxj4pG,"['top', 'friends', 'abrilavr', 'ahmanzo', 'dissonanceking', 'vaquitabruull', 'angel', 'luismac', 'juanfq', '➡️']"
@abrilavr @jcxrlosbg aok,"['abrilavr', 'jcxrlosbg', 'aok']"
@kadebencomo taste,"['kadebencomo', 'taste']"
🥳 si,['si']
@ahmanzo Bueno manceps dios me la bendiga,"['ahmanzo', 'bueno', 'manceps', 'dios', 'bendiga']"
@ahmanzo Si se te olvida puede ser un delivery sorpresa,"['ahmanzo', 'si', 'olvida', 'puede', 'ser', 'delivery', 'sorpresa']"
@edgarelfachero @ahmanzo JSHDKSBS NOOO,"['edgarelfachero', 'ahmanzo', 'jshdksbs', 'nooo']"
De verdad q no tiro la computadora por la ventana porque no tengo otra ✨,"['verdad', 'tiro', 'computadora', 'ventana']"
Ana cuando le llegue su helado con PedidosYa😍✨  https://t.co/VUHWUItBdK,"['ana', 'llegue', 'helado', 'pedidosya😍✨']"
me quiero m-word,"['quiero', 'word']"
@MiOsunaesconS Nuevo miedo desbloqueado,"['miosunaescons', 'nuevo', 'miedo', 'desbloqueado']"
