tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
El tipo de cambio refleja el precio al que se está dispuesto a pagar para comprar $ que garanticen patrimonio y capacidad de compra. Si no hay confianza en el Bs y la inflación es imparable (casi Vzla) no hay forma de que la devaluación se detenga ni en día laboral ni feriado.,"['tipo', 'cambio', 'refleja', 'precio', 'dispuesto', 'pagar', 'comprar', 'garanticen', 'patrimonio', 'capacidad', 'compra', 'si', 'confianza', 'bs', 'inflación', 'imparable', 'casi', 'vzla', 'forma', 'devaluación', 'detenga', 'día', 'laboral', 'feriado']",The exchange rate reflects the price at which you are willing to pay to buy $ that guarantees equity and purchasing power. If there is no confidence in the Bs and inflation is unstoppable (almost Vzla) there is no way that the devaluation will stop on a business day or a holiday.,"['exchange', 'rate', 'reflects', 'price', 'willing', 'pay', 'buy', 'guarantees', 'equity', 'purchasing', 'power', 'confidence', 'bs', 'inflation', 'unstoppable', 'almost', 'vzla', 'way', 'devaluation', 'stop', 'business', 'day', 'holiday']"
"Tenemos unos minutos para nuestra sesión de preguntas y respuestas, comenzando de inmediato.","['minutos', 'sesión', 'preguntas', 'respuestas', 'comenzando', 'inmediato']","We have a few minutes for our question and answer session, starting immediately.","['minutes', 'question', 'answer', 'session', 'starting', 'immediately']"
"Felices Pascuas y que el próximo año tengamos podamos celebrarlas en familia ampliada, en nuestras misas cálidas y multitudinarias, en la calle, en la montaña, en la playa o en el llano aprovechando nuestra tierra y nuestra historia. Todo pasa...pero hay que ayudarlo a pasar.","['felices', 'pascuas', 'próximo', 'año', 'podamos', 'celebrarlas', 'familia', 'ampliada', 'misas', 'cálidas', 'multitudinarias', 'calle', 'montaña', 'playa', 'llano', 'aprovechando', 'tierra', 'historia', 'pasa', 'ayudarlo', 'pasar']","Happy Easter and may we celebrate next year as an extended family, in our warm and massive masses, in the street, in the mountains, on the beach or in the plain, taking advantage of our land and our history. Everything passes ... but you have to help it pass.","['happy', 'easter', 'may', 'celebrate', 'next', 'year', 'extended', 'family', 'warm', 'massive', 'masses', 'street', 'mountains', 'beach', 'plain', 'taking', 'advantage', 'land', 'history', 'everything', 'passes', 'help', 'pass']"
"Quiero enviar toda solidaridad y cariño a nuestra amiga Andreina Niño en este momento tan doloroso y difícil que representa el fallecimiento de su mamá, Olga de Niño y su hermano Humberto José Niño, víctimas de la pandemia, que recrudece de manera exponencial en nuestro país.","['quiero', 'enviar', 'toda', 'solidaridad', 'cariño', 'amiga', 'andreina', 'niño', 'momento', 'tan', 'doloroso', 'difícil', 'representa', 'fallecimiento', 'mamá', 'olga', 'niño', 'hermano', 'humberto', 'josé', 'niño', 'víctimas', 'pandemia', 'recrudece', 'manera', 'exponencial', 'país']","I want to send all solidarity and affection to our friend Andreina Niño in this painful and difficult time that represents the death of her mother, Olga de Niño and her brother Humberto José Niño, victims of the pandemic, which is worsening exponentially in our country.","['want', 'send', 'solidarity', 'affection', 'friend', 'andreina', 'niño', 'painful', 'difficult', 'time', 'represents', 'death', 'mother', 'olga', 'de', 'niño', 'brother', 'humberto', 'josé', 'niño', 'victims', 'pandemic', 'worsening', 'exponentially', 'country']"
"Quiero enviar a nuestro compañero, colega, alumno y amigo Francisco Allen y a toda su familia nuestras más sentidas palabras de condolencias por el fallecimiento de su padre Francisco Allen. Que Dios les ayude a superar la tristeza de este momento tan difícil e injusto.","['quiero', 'enviar', 'compañero', 'colega', 'alumno', 'amigo', 'francisco', 'allen', 'toda', 'familia', 'palabras', 'condolencias', 'fallecimiento', 'padre', 'francisco', 'allen', 'dios', 'ayude', 'superar', 'tristeza', 'momento', 'tan', 'difícil', 'injusto']","I want to send our colleague, colleague, student and friend Francisco Allen and his entire family our most heartfelt words of condolences on the death of his father Francisco Allen. May God help you to overcome the sadness of this difficult and unjust moment.","['want', 'send', 'colleague', 'colleague', 'student', 'friend', 'francisco', 'allen', 'entire', 'family', 'heartfelt', 'words', 'condolences', 'death', 'father', 'francisco', 'allen', 'may', 'god', 'help', 'overcome', 'sadness', 'difficult', 'unjust', 'moment']"
@petare67 Pregúntale a los manipuladores que te hicieron creer que dimos esos datos absurdos.,"['petare', 'pregúntale', 'manipuladores', 'hicieron', 'creer', 'dimos', 'datos', 'absurdos']",@ petare67 Ask the manipulators who made you believe that we gave that absurd data.,"['petare', 'ask', 'manipulators', 'made', 'believe', 'gave', 'absurd', 'data']"
@MonickRed Ese dato es falso. Ni se acerca a nuestra información nacional. Pero los manipuladores lo ponen precisamente para generar confusión es un clásico de fake news,"['monickred', 'dato', 'falso', 'acerca', 'información', 'nacional', 'manipuladores', 'ponen', 'precisamente', 'generar', 'confusión', 'clásico', 'fake', 'news']","@MonickRed That data is false. Nor does it come close to our national information. But the manipulators put it precisely to generate confusion, it is a classic of fake news","['monickred', 'data', 'false', 'come', 'close', 'national', 'information', 'manipulators', 'put', 'precisely', 'generate', 'confusion', 'classic', 'fake', 'news']"
"@krlozgalindz Empieza por averiguar dónde dimos nosotros semejante dato. Y cuando no encuentres ninguna fuente y te des cuenta que te engañaron, me vuelves a escribir.","['krlozgalindz', 'empieza', 'averiguar', 'dónde', 'dimos', 'semejante', 'dato', 'encuentres', 'ninguna', 'fuente', 'des', 'cuenta', 'engañaron', 'vuelves', 'escribir']","@krlozgalindz Start by finding out where we gave such data. And when you can't find any source and you realize you've been misled, write to me again.","['krlozgalindz', 'start', 'finding', 'gave', 'data', 'find', 'source', 'realize', 'misled', 'write']"
@CicernCatilina2 Ese dato es falso. Nunca hemos dado esa información nonse parece a nuestros cálculos. Otra muestra de fake news y como la gente es manipulada por los “hatersl profesionales que solo quieren crear confusión y rabia.,"['cicerncatilina', 'dato', 'falso', 'nunca', 'dado', 'información', 'nonse', 'parece', 'cálculos', 'muestra', 'fake', 'news', 'gente', 'manipulada', 'hatersl', 'profesionales', 'solo', 'quieren', 'crear', 'confusión', 'rabia']",@ CicernCatilina2 That information is false. We have never given that information nonsense to our calculations. Another sample of fake news and how people are manipulated by “professional hatersl who just want to create confusion and anger.,"['cicerncatilina', 'information', 'false', 'never', 'given', 'information', 'nonsense', 'calculations', 'another', 'sample', 'fake', 'news', 'people', 'manipulated', 'professional', 'hatersl', 'want', 'create', 'confusion', 'anger']"
"@JuanUzc78381693 Si te gustan las estadísticas te diría que en la mayoría de los casos , no se producen cambios en total pero cuando se producen son muchos más negociados que por salidas radicales.","['juanuzc', 'si', 'gustan', 'estadísticas', 'diría', 'mayoría', 'casos', 'producen', 'cambios', 'total', 'producen', 'negociados', 'salidas', 'radicales']","@ JuanUzc78381693 If you like statistics, I would tell you that in most cases, there are no changes in total but when they do occur they are much more negotiated than by radical exits.","['juanuzc', 'like', 'statistics', 'would', 'tell', 'cases', 'changes', 'total', 'occur', 'much', 'negotiated', 'radical', 'exits']"
@abel_mp Poco a poco cambiando,"['abel', 'mp', 'cambiando']",@abel_mp Little by little changing,"['abel', 'mp', 'little', 'little', 'changing']"
"@robertomonagas Es así, pero nuestro trabajo es evitarlo a toda costa.","['robertomonagas', 'así', 'trabajo', 'evitarlo', 'toda', 'costa']","@robertomonagas It's like that, but our job is to avoid it at all costs.","['robertomonagas', 'like', 'job', 'avoid', 'costs']"
@bellofer Claro. Se entiende. Es lo único que pueden ver en la realidad compleja los linealpensantes.,"['bellofer', 'claro', 'entiende', 'único', 'pueden', 'ver', 'realidad', 'compleja', 'linealpensantes']",@bellofer Claro. It is understood. It is the only thing linear thinkers can see in complex reality.,"['bellofer', 'claro', 'understood', 'thing', 'linear', 'thinkers', 'see', 'complex', 'reality']"
"En la lucha por el cambio es clave entender que esto no significa buscar la perfección, pues esa perspectiva, como decía Adelman, ha tenido consecuencias terribles y ha sido la causa de grandes guerras, revoluciones y golpes qué supusieron carnicerías humanas.","['lucha', 'cambio', 'clave', 'entender', 'significa', 'buscar', 'perfección', 'pues', 'perspectiva', 'decía', 'adelman', 'consecuencias', 'terribles', 'sido', 'causa', 'grandes', 'guerras', 'revoluciones', 'golpes', 'supusieron', 'carnicerías', 'humanas']","In the fight for change, it is essential to understand that this does not mean seeking perfection, because that perspective, as Adelman said, has had terrible consequences and has been the cause of great wars, revolutions and coups that involved human carnage.","['fight', 'change', 'essential', 'understand', 'mean', 'seeking', 'perfection', 'perspective', 'adelman', 'said', 'terrible', 'consequences', 'cause', 'great', 'wars', 'revolutions', 'coups', 'involved', 'human', 'carnage']"
"¿Pueden producirse cambios en Vzla? Claro que si. Pero no se trata de discursos delirantes, amenazas increíbles o absurdas llamadas al suicidio colectivo, sino decisiones inteligentes para articular la lucha política interna, que no tiene sustituto en ninguna otra parte del mundo","['¿pueden', 'producirse', 'cambios', 'vzla', 'claro', 'si', 'trata', 'discursos', 'delirantes', 'amenazas', 'increíbles', 'absurdas', 'llamadas', 'suicidio', 'colectivo', 'sino', 'decisiones', 'inteligentes', 'articular', 'lucha', 'política', 'interna', 'sustituto', 'ninguna', 'parte', 'mundo']","Can there be changes to Vzla? Yes of course. But it is not about delusional speeches, incredible or absurd threats calls for collective suicide, but rather intelligent decisions to articulate the internal political struggle, which has no substitute in any other part of the world.","['changes', 'vzla', 'yes', 'course', 'delusional', 'speeches', 'incredible', 'absurd', 'threats', 'calls', 'collective', 'suicide', 'rather', 'intelligent', 'decisions', 'articulate', 'internal', 'political', 'struggle', 'substitute', 'part', 'world']"
"No importa que los extremistas griten duro y activen mercenarios, hoy convertidos en policías políticos bárbaros o “haters” de internet. No hay posibilidad de éxito sin construir condiciones que obliguen a las partes a lograr acuerdos políticos. Y eso se llama presión.","['importa', 'extremistas', 'griten', 'duro', 'activen', 'mercenarios', 'hoy', 'convertidos', 'policías', 'políticos', 'bárbaros', 'haters”', 'internet', 'posibilidad', 'éxito', 'construir', 'condiciones', 'obliguen', 'partes', 'lograr', 'acuerdos', 'políticos', 'llama', 'presión']","It does not matter that the extremists shout out loud and activate mercenaries, now turned into barbarian political policemen or internet “haters”. There is no possibility of success without constructing conditions that force the parties to reach political agreements. And that is called pressure.","['matter', 'extremists', 'shout', 'loud', 'activate', 'mercenaries', 'turned', 'barbarian', 'political', 'policemen', 'internet', 'haters”', 'possibility', 'success', 'without', 'constructing', 'conditions', 'force', 'parties', 'reach', 'political', 'agreements', 'called', 'pressure']"
"Nuestro análisis del entorno país no tiene que buscar desesperadamente ser simpático, ni condescendiente, ni artificialmente  esperanzador o desmotivante. Lo único que tiene que ser es cierto y certero.","['análisis', 'entorno', 'país', 'buscar', 'desesperadamente', 'ser', 'simpático', 'condescendiente', 'artificialmente', 'esperanzador', 'desmotivante', 'único', 'ser', 'cierto', 'certero']","Our analysis of the country environment does not have to desperately seek to be sympathetic, condescending, or artificially hopeful or demotivating. The only thing that has to be is true and certain.","['analysis', 'country', 'environment', 'desperately', 'seek', 'sympathetic', 'condescending', 'artificially', 'hopeful', 'demotivating', 'thing', 'true', 'certain']"
Recordé una reflexion de Albert Hirshman que uso en clases de análisis de entorno y que ellos me han oído estos 30 años: “quienes privilegian argumentos de todo o nada dejan a la sociedades o delirantes de expectativas imposibles o desesperanzadas con sus seguras derrotas”.,"['recordé', 'reflexion', 'albert', 'hirshman', 'uso', 'clases', 'análisis', 'entorno', 'oído', 'años', 'privilegian', 'argumentos', 'dejan', 'sociedades', 'delirantes', 'expectativas', 'imposibles', 'desesperanzadas', 'seguras', 'derrotas”']","I remembered a reflection by Albert Hirshman that I use in environmental analysis classes and that they have heard me these 30 years: ""those who privilege all or nothing arguments leave societies either delirious with impossible expectations or hopeless with their sure defeats"".","['remembered', 'reflection', 'albert', 'hirshman', 'use', 'environmental', 'analysis', 'classes', 'heard', 'years', 'privilege', 'nothing', 'arguments', 'leave', 'societies', 'either', 'delirious', 'impossible', 'expectations', 'hopeless', 'sure', 'defeats']"
"Mi conversación con los “alumni” giró alrededor de algo que marca mi actividad: “en el análisis de entorno, no funciona la máxima de “complacer” al cliente desde la perspectiva de decir lo popular, lo deseado, lo gratificante, lo esperado...a menos que esa sea la verdad”.","['conversación', 'alumni”', 'giró', 'alrededor', 'marca', 'actividad', 'análisis', 'entorno', 'funciona', 'máxima', 'complacer”', 'cliente', 'perspectiva', 'decir', 'popular', 'deseado', 'gratificante', 'esperado', 'menos', 'verdad”']","My conversation with the ""alumni"" revolved around something that marks my activity: ""in the analysis of the environment, the maxim of"" pleasing ""the client does not work from the perspective of saying what is popular, what is desired, what is gratifying, what is expected. ... unless that's the truth ”.","['conversation', 'alumni', 'revolved', 'around', 'something', 'marks', 'activity', 'analysis', 'environment', 'maxim', 'pleasing', 'client', 'work', 'perspective', 'saying', 'popular', 'desired', 'gratifying', 'expected', 'unless', 'truth']"
"Aunque hoy todos somos colegas y ellos con carreras académicas espectaculares en las mejores universidades del mundo, no fue posible romper nuestra relación alumno-profesor y su interés se centraba más en experiencias y aprendizajes de éxitos y fracasos que en ver fotos actuales.","['aunque', 'hoy', 'colegas', 'carreras', 'académicas', 'espectaculares', 'mejores', 'universidades', 'mundo', 'posible', 'romper', 'relación', 'alumno', 'profesor', 'interés', 'centraba', 'experiencias', 'aprendizajes', 'éxitos', 'fracasos', 'ver', 'fotos', 'actuales']","Although today we are all colleagues and they with spectacular academic careers in the best universities in the world, it was not possible to break our student-professor relationship and their interest was focused more on experiences and learnings from successes and failures than in seeing current photos.","['although', 'today', 'colleagues', 'spectacular', 'academic', 'careers', 'best', 'universities', 'world', 'possible', 'break', 'student', 'professor', 'relationship', 'interest', 'focused', 'experiences', 'learnings', 'successes', 'failures', 'seeing', 'current', 'photos']"
"El primer reto de conversar con ex alumnos es evitar lo coyuntural, las críticas y lamentos sobre lo que no ha funcionado para rescatar equilibrios y bienestar en el país y concentrarnos en analizar alternativas de futuro que abandonen las pasiones a cambio de lo racional.","['primer', 'reto', 'conversar', 'ex', 'alumnos', 'evitar', 'coyuntural', 'críticas', 'lamentos', 'funcionado', 'rescatar', 'equilibrios', 'bienestar', 'país', 'concentrarnos', 'analizar', 'alternativas', 'futuro', 'abandonen', 'pasiones', 'cambio', 'racional']","The first challenge of talking with former students is to avoid the conjunctural, the criticisms and laments about what has not worked to rescue balance and well-being in the country and focus on analyzing future alternatives that abandon passions in exchange for the rational.","['first', 'challenge', 'talking', 'former', 'students', 'avoid', 'conjunctural', 'criticisms', 'laments', 'worked', 'rescue', 'balance', 'well', 'country', 'focus', 'analyzing', 'future', 'alternatives', 'abandon', 'passions', 'exchange', 'rational']"
"Quiero agradecer al grupo de Alumni  (algunos de mis ex alumnos en universidades de Venezuela, España y México) por su invitación a pensar en Venezuela y los enormes retos que tenemos frente. Como siempre lo más rico fueron sus comentarios e ideas, siempre frescas e inteligentes.","['quiero', 'agradecer', 'grupo', 'alumni', 'ex', 'alumnos', 'universidades', 'venezuela', 'españa', 'méxico', 'invitación', 'pensar', 'venezuela', 'enormes', 'retos', 'frente', 'siempre', 'rico', 'comentarios', 'ideas', 'siempre', 'frescas', 'inteligentes']","I want to thank the group of Alumni (some of my former students at universities in Venezuela, Spain and Mexico) for their invitation to think about Venezuela and the enormous challenges we face. As always the richest thing were his comments and ideas, always fresh and intelligent.","['want', 'thank', 'group', 'alumni', 'former', 'students', 'universities', 'venezuela', 'spain', 'mexico', 'invitation', 'think', 'venezuela', 'enormous', 'challenges', 'face', 'always', 'richest', 'thing', 'comments', 'ideas', 'always', 'fresh', 'intelligent']"
Un lujo compartir de nuevo con ⁦@laureanomar⁩ para analizar el país desde dos perspectivas. No te lo puedes perder. ⁦@datanalisis⁩ ⁦@wtcvalencia⁩ ⁦@foropeps2015⁩  https://t.co/o5pzYKYt8I,"['lujo', 'compartir', 'nuevo', 'laureanomar\u2069', 'analizar', 'país', 'dos', 'perspectivas', 'puedes', 'perder', 'datanalisis\u2069', 'wtcvalencia\u2069', 'foropeps']",A luxury to share again with @laureanomar to analyze the country from two perspectives. You can not lose this. @datanalisis @wtcvalencia @ foropeps2015 https://t.co/o5pzYKYt8I,"['luxury', 'share', 'laureanomar', 'analyze', 'country', 'two', 'perspectives', 'lose', 'datanalisis', 'wtcvalencia', 'foropeps']"
"Lejos de la visión miope que plantea que los acuerdos políticos para garantizar la vida y evitar destrucción es una cesión al enemigo, esta acción coloca a la oposición al lado de la gente y a la cabeza de la búsqueda de soluciones concretas,  sin ceder en su lucha por el cambio.","['lejos', 'visión', 'miope', 'plantea', 'acuerdos', 'políticos', 'garantizar', 'vida', 'evitar', 'destrucción', 'cesión', 'enemigo', 'acción', 'coloca', 'oposición', 'lado', 'gente', 'cabeza', 'búsqueda', 'soluciones', 'concretas', 'ceder', 'lucha', 'cambio']","Far from the myopic vision that states that political agreements to guarantee life and avoid destruction is an assignment to the enemy, this action places the opposition on the side of the people and at the head of the search for concrete solutions, without giving up in their struggle for the change.","['far', 'myopic', 'vision', 'states', 'political', 'agreements', 'guarantee', 'life', 'avoid', 'destruction', 'assignment', 'enemy', 'action', 'places', 'opposition', 'side', 'people', 'head', 'search', 'concrete', 'solutions', 'without', 'giving', 'struggle', 'change']"
"La oposición dio un paso gigante al solicitar la liberación de recursos congelados para la compra de vacunas, a pesar de que la implementación local exigía acuerdos con Maduro. Esto no significa que reconocen su legitimidad sino el derecho a la vida de todos los venezolanos.","['oposición', 'dio', 'paso', 'gigante', 'solicitar', 'liberación', 'recursos', 'congelados', 'compra', 'vacunas', 'pesar', 'implementación', 'local', 'exigía', 'acuerdos', 'maduro', 'significa', 'reconocen', 'legitimidad', 'sino', 'derecho', 'vida', 'venezolanos']","The opposition took a giant step by requesting the release of frozen resources for the purchase of vaccines, despite the fact that local implementation required agreements with Maduro. This does not mean that they recognize their legitimacy but rather the right to life of all Venezuelans.","['opposition', 'took', 'giant', 'step', 'requesting', 'release', 'frozen', 'resources', 'purchase', 'vaccines', 'despite', 'fact', 'local', 'implementation', 'required', 'agreements', 'maduro', 'mean', 'recognize', 'legitimacy', 'rather', 'right', 'life', 'venezuelans']"
"Es una gran noticia el acuerdo que permite la compra de vacunas para Venezuela y que busca atender de fondo la crisis en momentos que hace pico y estragos en la población . Es una demostración de madurez política, que pone la vida de la gente en primer lugar...como debe ser.","['gran', 'noticia', 'acuerdo', 'permite', 'compra', 'vacunas', 'venezuela', 'busca', 'atender', 'fondo', 'crisis', 'momentos', 'hace', 'pico', 'estragos', 'población', 'demostración', 'madurez', 'política', 'pone', 'vida', 'gente', 'primer', 'lugar', 'debe', 'ser']","The agreement that allows the purchase of vaccines for Venezuela is great news and that seeks to address the crisis in depth at a time when it rages and ravages the population. It is a demonstration of political maturity, putting people's lives first ... as it should be.","['agreement', 'allows', 'purchase', 'vaccines', 'venezuela', 'great', 'news', 'seeks', 'address', 'crisis', 'depth', 'time', 'rages', 'ravages', 'population', 'demonstration', 'political', 'maturity', 'putting', 'people', 'lives', 'first']"
"Regresar a la estrategia de control de precios y restricción cambiaría es tan contraproducente que no vale la pena ni un hilo de explicación sobre el tema, pues incluso quien lo intenta sabe qué no servirá ni para construir una cortina de humo. No es un absurdo, sino lo siguiente","['regresar', 'estrategia', 'control', 'precios', 'restricción', 'cambiaría', 'tan', 'contraproducente', 'vale', 'pena', 'hilo', 'explicación', 'tema', 'pues', 'incluso', 'intenta', 'sabe', 'servirá', 'construir', 'cortina', 'humo', 'absurdo', 'sino', 'siguiente']","Returning to the strategy of price control and exchange restriction is so counterproductive that it is not worth a thread of explanation on the subject, because even those who try it know that it will not even serve to build a smokescreen. It is not an absurdity, but the following","['returning', 'strategy', 'price', 'control', 'exchange', 'restriction', 'counterproductive', 'worth', 'thread', 'explanation', 'subject', 'even', 'try', 'know', 'even', 'serve', 'build', 'smokescreen', 'absurdity', 'following']"
En minutos estaremos conversando sobre las oportunidades y retos del sector empresarial en pandemia en un Live de Instagram: ⁦@luisvleon⁩ patrocinado por LM Logística.  Nos vemos ahí.  https://t.co/FOpifzwn4L,"['minutos', 'conversando', 'oportunidades', 'retos', 'sector', 'empresarial', 'pandemia', 'live', 'instagram', 'luisvleon\u2069', 'patrocinado', 'lm', 'logística', 'vemos', 'ahí']",In minutes we will be talking about the opportunities and challenges of the business sector in a pandemic in an Instagram Live: @luisvleon sponsored by LM Logística. See you there. https://t.co/FOpifzwn4L,"['minutes', 'talking', 'opportunities', 'challenges', 'business', 'sector', 'pandemic', 'instagram', 'live', 'luisvleon', 'sponsored', 'lm', 'logística', 'see']"
"Más allá del debate de responsabilidades y culpas, importante para el ambiente político y la historia, en este momento es más relevante explicar a la población cómo se puede masificar lo único que resolverá el tema: la vacunación. Y no es posible sin acuerdos nacionales urgentes.","['allá', 'debate', 'responsabilidades', 'culpas', 'importante', 'ambiente', 'político', 'historia', 'momento', 'relevante', 'explicar', 'población', 'cómo', 'puede', 'masificar', 'único', 'resolverá', 'tema', 'vacunación', 'posible', 'acuerdos', 'nacionales', 'urgentes']","Beyond the debate of responsibilities and guilt, important for the political environment and history, at this moment it is more relevant to explain to the population how the only thing that will solve the issue can be overcrowded: vaccination. And it is not possible without urgent national agreements.","['beyond', 'debate', 'responsibilities', 'guilt', 'important', 'political', 'environment', 'history', 'moment', 'relevant', 'explain', 'population', 'thing', 'solve', 'issue', 'overcrowded', 'vaccination', 'possible', 'without', 'urgent', 'national', 'agreements']"
"Luego de un año de la enfermedad y con variantes más contaminantes en el país, el COVID  hace pico y las ocupaciones visibles de camas y terapias intensivas en hospitales y clínicas muestra mucho más que cualquier estadística imperfecta. Estamos en peligro severo y debemos actuar","['luego', 'año', 'enfermedad', 'variantes', 'contaminantes', 'país', 'covid', 'hace', 'pico', 'ocupaciones', 'visibles', 'camas', 'terapias', 'intensivas', 'hospitales', 'clínicas', 'muestra', 'cualquier', 'estadística', 'imperfecta', 'peligro', 'severo', 'debemos', 'actuar']","After a year of the disease and with more polluting variants in the country, COVID peaks and the visible occupations of beds and intensive therapies in hospitals and clinics show much more than any imperfect statistics. We are in severe danger and we must act","['year', 'disease', 'polluting', 'variants', 'country', 'covid', 'peaks', 'visible', 'occupations', 'beds', 'intensive', 'therapies', 'hospitals', 'clinics', 'show', 'much', 'imperfect', 'statistics', 'severe', 'danger', 'must', 'act']"
"Debido al aislamiento natural de Vzla, la penetración del COVID fue menor que la del resto de vecinos y por debajo de Europa-USA. Eso se vendió como un éxito de gestión, cuando en realidad era un efecto secundario (quizás el único bueno) de la crisis. Pero esa situación se acabó.","['debido', 'aislamiento', 'natural', 'vzla', 'penetración', 'covid', 'menor', 'resto', 'vecinos', 'debajo', 'europa', 'usa', 'vendió', 'éxito', 'gestión', 'realidad', 'efecto', 'secundario', 'quizás', 'único', 'bueno', 'crisis', 'situación', 'acabó']","Due to the natural isolation of Vzla, the penetration of COVID was lower than that of the rest of the neighbors and below Europe-USA. That was sold as a management success, when in reality it was a side effect (perhaps the only good one) of the crisis. But that situation is over.","['due', 'natural', 'isolation', 'vzla', 'penetration', 'covid', 'lower', 'rest', 'neighbors', 'europe', 'usa', 'sold', 'management', 'success', 'reality', 'side', 'effect', 'perhaps', 'good', 'one', 'crisis', 'situation']"
@sevecost Estimado. Y aquí le pide ese efectivo el comerciante? En Venesuela no se producen dólares. Se traen desordenadamente y sin acuerdos con su emisor por lo que es imposible planificarlo.,"['sevecost', 'estimado', 'aquí', 'pide', 'efectivo', 'comerciante', 'venesuela', 'producen', 'dólares', 'traen', 'desordenadamente', 'acuerdos', 'emisor', 'imposible', 'planificarlo']",@sevecost Dear. And here the merchant asks for that cash? Dollars are not produced in Venesuela. They are brought haphazardly and without agreements with their issuer so it is impossible to plan.,"['sevecost', 'dear', 'merchant', 'asks', 'cash', 'dollars', 'produced', 'venesuela', 'brought', 'haphazardly', 'without', 'agreements', 'issuer', 'impossible', 'plan']"
"La banca está reaccionando para ofrecer soporte tecnológico con productos que permitan llenar el vacío de $ y Bs en efectivo para vuelto. Los pagos virtuales de doble vía, las custodia, los débitos Bs respaldados en custodias de @Banplusonline son un ejemplo de esos desarrollos.","['banca', 'reaccionando', 'ofrecer', 'soporte', 'tecnológico', 'productos', 'permitan', 'llenar', 'vacío', 'bs', 'efectivo', 'vuelto', 'pagos', 'virtuales', 'doble', 'vía', 'custodia', 'débitos', 'bs', 'respaldados', 'custodias', 'banplusonline', 'ejemplo', 'desarrollos']","The bank is reacting to offer technological support with products that allow filling the gap of $ and Bs in cash for change. Virtual two-way payments, custody, custodial-backed Bs debits from @Banplusonline are an example of those developments.","['bank', 'reacting', 'offer', 'technological', 'support', 'products', 'allow', 'filling', 'gap', 'bs', 'cash', 'change', 'virtual', 'two', 'way', 'payments', 'custody', 'custodial', 'backed', 'bs', 'debits', 'banplusonline', 'example', 'developments']"
"El comercio hace esfuerzos claves para adaptarse a una situación de dolarización desordenada que, lejos de ser criticable, ha sido un mecanismo de apoyo a la actividad econ y al abastecimiento de la población, pero claro que enfrenta barreras que aún se están tratando de resolver","['comercio', 'hace', 'esfuerzos', 'claves', 'adaptarse', 'situación', 'dolarización', 'desordenada', 'lejos', 'ser', 'criticable', 'sido', 'mecanismo', 'apoyo', 'actividad', 'econ', 'abastecimiento', 'población', 'claro', 'enfrenta', 'barreras', 'aún', 'tratando', 'resolver']","Trade is making key efforts to adapt to a disorderly dollarization situation that, far from being criticized, has been a mechanism to support economic activity and the supply of the population, but of course it faces barriers that are still being resolved.","['trade', 'making', 'key', 'efforts', 'adapt', 'disorderly', 'dollarization', 'situation', 'far', 'criticized', 'mechanism', 'support', 'economic', 'activity', 'supply', 'population', 'course', 'faces', 'barriers', 'still', 'resolved']"
"Y este billete de un millón de Bs (que aún no circula masivamente) hoy vale 50 cts de $ pero en dos meses valdrá menos de 25 y en 4 será una monedita de 10. La solución del vuelto, sin estabilizar el Bs ni tener dolarización formal, tendrá que ser tecnológica a través de la banca","['billete', 'millón', 'bs', 'aún', 'circula', 'masivamente', 'hoy', 'vale', 'cts', 'dos', 'meses', 'valdrá', 'menos', 'monedita', 'solución', 'vuelto', 'estabilizar', 'bs', 'tener', 'dolarización', 'formal', 'ser', 'tecnológica', 'través', 'banca']","And this bill of one million Bs (which still does not circulate massively) today is worth 50 cents of $ but in two months it will be worth less than 25 and in 4 it will be a small coin of 10. The solution of the change, without stabilizing the Bs or having dollarization formal, it will have to be technological through banking","['bill', 'one', 'million', 'bs', 'still', 'circulate', 'massively', 'today', 'worth', 'cents', 'two', 'months', 'worth', 'less', 'small', 'coin', 'solution', 'change', 'without', 'stabilizing', 'bs', 'dollarization', 'formal', 'technological', 'banking']"
"La opción de dar vuelto en Bs en efectivo aunque la compra sea en dólares no es viable mientras nuestro cono monetario sea restringido en volumen de billetes y valor real de los mismos. Incluso ahora, un billete de 1 millón de Bs, equivale apenas a una moneda de 50 centavos de &amp;.","['opción', 'dar', 'vuelto', 'bs', 'efectivo', 'aunque', 'compra', 'dólares', 'viable', 'mientras', 'cono', 'monetario', 'restringido', 'volumen', 'billetes', 'valor', 'real', 'mismos', 'incluso', 'ahora', 'billete', 'millón', 'bs', 'equivale', 'apenas', 'moneda', 'centavos', 'amp']","The option of giving cash back in Bs, even if the purchase is in dollars, is not viable as long as our monetary cone is restricted in the volume of bills and their real value. Even now, a 1 million Bs bill is barely equivalent to a 50 cent & amp; coin.","['option', 'giving', 'cash', 'back', 'bs', 'even', 'purchase', 'dollars', 'viable', 'long', 'monetary', 'cone', 'restricted', 'volume', 'bills', 'real', 'value', 'even', 'million', 'bs', 'bill', 'barely', 'equivalent', 'cent', 'amp', 'coin']"
