tweet,tweet_tokenized
"@marielozadab Ese día fue horrible. ¿19 de abril, no?","['marielozadab', 'día', 'horrible', 'abril']"
"Mis favoritos, los ORIGINALES  Cc: @MarcosDavidV @oscarfmurillo","['favoritos', 'originales', 'cc', 'marcosdavidv', 'oscarfmurillo']"
"@oscarmedina1 Caramba, Caramba","['oscarmedina', 'caramba', 'caramba']"
"@oscarfmurillo Donde no hay crítica, ni elecciones libres.","['oscarfmurillo', 'crítica', 'elecciones', 'libres']"
Ala sindical oficialista de #Sidor pide a Maduro que investigue y retome diálogo con trabajadores  https://t.co/Uamr11aH6O a través de @CorreoDelCaroni,"['ala', 'sindical', 'oficialista', 'sidor', 'pide', 'maduro', 'investigue', 'retome', 'diálogo', 'trabajadores', 'través', 'correodelcaroni']"
@lourdesjm @ChiguireBipolar Y obligatorio almuerzo en cada aeropuerto en bodegones Saab,"['lourdesjm', 'chiguirebipolar', 'obligatorio', 'almuerzo', 'cada', 'aeropuerto', 'bodegones', 'saab']"
@victoramaya @CorreodelCaroni Ains 🤩,"['victoramaya', 'correodelcaroni', 'ains']"
¿De quién será el laboratorio?,"['¿de', 'quién', 'laboratorio']"
"@i_Rho Una concha allí, pues","['rho', 'concha', 'allí', 'pues']"
"@oscarfmurillo @yosoypelusa @GuayanaBBQ ¿No habrá nunca consenso en esto, verdad?","['oscarfmurillo', 'yosoypelusa', 'guayanabbq', '¿no', 'nunca', 'consenso', 'verdad']"
Women and girls over 13 can now be screened for anxiety as part of a routine checkup  https://t.co/ONCdElE675,"['women', 'and', 'girls', 'over', 'can', 'now', 'be', 'screened', 'for', 'anxiety', 'as', 'part', 'of', 'routine', 'checkup']"
@CarolineLangst ¡Estuvo muy bueno! Me encantó la sesión práctica. Gracias @CarolineLangst y @andrea_arzaba,"['carolinelangst', '¡estuvo', 'bueno', 'encantó', 'sesión', 'práctica', 'gracias', 'carolinelangst', 'andrea', 'arzaba']"
@LoDiceRuben JAJAJAJAJAJAJAJJAAAJAJAJ,"['lodiceruben', 'jajajajajajajajjaaajajaj']"
"@Savedra2017Dias Naguará, Jesús. ¿En qué siglo fue esto? ¿Por qué yo usaba esos lentes?","['savedra', 'dias', 'naguará', 'jesús', '¿en', 'siglo', '¿por', 'usaba', 'lentes']"
"@_Verolerolero Con una taza, JAJAJAJA","['verolerolero', 'taza', 'jajajaja']"
"@_Verolerolero Y yo ya estaba cuadrando mandarte las cervezas que  te debo para el viernes, pero bueno...","['verolerolero', 'cuadrando', 'mandarte', 'cervezas', 'debo', 'viernes', 'bueno']"
"@canfejo @fuenteseliz @CorreodelCaroni Jajajaja, te entiendo perfectamente. En un café te cuento, jajaja","['canfejo', 'fuenteseliz', 'correodelcaroni', 'jajajaja', 'entiendo', 'perfectamente', 'café', 'cuento', 'jajaja']"
"A la orden para #Guayana, y para Venezuela.","['orden', 'guayana', 'venezuela']"
En @CorreodelCaroni estamos estrenando página web 😃. Pasen por aquí  https://t.co/nHXJEL0hWM :),"['correodelcaroni', 'estrenando', 'página', 'web', 'pasen', 'aquí']"
"Los viñedos de la zona del hierro  ""Fue con el general que mandó a comer piedras fritas a los guayaneses que se compró a políticos opositores, empresarios y medios de comunicación"".   https://t.co/Rpl8EJK7DS a través de @CorreoDelCaroni","['viñedos', 'zona', 'hierro', 'general', 'mandó', 'comer', 'piedras', 'fritas', 'guayaneses', 'compró', 'políticos', 'opositores', 'empresarios', 'medios', 'comunicación', 'través', 'correodelcaroni']"
2.950 niños indígenas de Delta Amacuro están sin presentación ante el Registro Civil  https://t.co/sfmrZiewSd a través de @CorreoDelCaroni,"['niños', 'indígenas', 'delta', 'amacuro', 'presentación', 'registro', 'civil', 'través', 'correodelcaroni']"
"@ligiabolivar Te abrazo, querida y admirada Ligia.","['ligiabolivar', 'abrazo', 'querida', 'admirada', 'ligia']"
@marielozadab Exacto. Me pasa lo mismo,"['marielozadab', 'exacto', 'pasa', 'mismo']"
"En uno de mis cuadernos, guardo un corazón especial de un momento importante, un distintivo de la empresa que ha creado @orial_ en pandemia.   Lean este cuento 💘","['cuadernos', 'guardo', 'corazón', 'especial', 'momento', 'importante', 'distintivo', 'empresa', 'creado', 'orial', 'pandemia', 'lean', 'cuento']"
@marijoperez @sonindelebles Ains! 🙈,"['marijoperez', 'sonindelebles', 'ains']"
Necesito vacaciones para ponerme al día con todo lo que ha publicado @lavidadenos en las últimas tres semanas.  https://t.co/yiFaOU4ZJN,"['necesito', 'vacaciones', 'ponerme', 'día', 'publicado', 'lavidadenos', 'últimas', 'tres', 'semanas']"
Guardado 💗,['guardado']
¡Wooww! 🔥,['¡wooww']
@orial_ Jajajajajajaja final inesperado.,"['orial', 'jajajajajajaja', 'final', 'inesperado']"
"Aún puedes aportar al #Becatón de @enlaucab . Aquí te cuento mi historia, y te dejo las coordenadas para participar en el siguiente Tweet  💫","['aún', 'puedes', 'aportar', 'becatón', 'enlaucab', 'aquí', 'cuento', 'historia', 'dejo', 'coordenadas', 'participar', 'siguiente', 'tweet']"
"@thecherrybonbon @UcabGuayana @ECSUcabG Ay, chica, deja!","['thecherrybonbon', 'ucabguayana', 'ecsucabg', 'ay', 'chica', 'deja']"
@elias_rivas @OttoJansen  https://t.co/9IxUfazFdg,"['elias', 'rivas', 'ottojansen']"
"@elias_rivas @OttoJansen Ay, pero por qué taaaaan bello?","['elias', 'rivas', 'ottojansen', 'ay', 'taaaaan', 'bello']"
@franciscowestal ✍️  https://t.co/pQ717e9mp0,"['franciscowestal', '✍️']"
🤔,[]
"@chonjose @UcabGuayana @ECSUcabG Saludos querido Magno, te mando un abrazo. Extrañando tus sardinitas XD","['chonjose', 'ucabguayana', 'ecsucabg', 'saludos', 'querido', 'magno', 'mando', 'abrazo', 'extrañando', 'sardinitas', 'xd']"
"El príncipe heredero saudí aprobó el asesinato de Khashoggi, según el informe desclasificado de la inteligencia de EE UU  https://t.co/oPsoWSx7mq a través de @elpais_america","['príncipe', 'heredero', 'saudí', 'aprobó', 'asesinato', 'khashoggi', 'según', 'informe', 'desclasificado', 'inteligencia', 'ee', 'uu', 'través', 'elpais', 'america']"
@_Verolerolero @UcabGuayana 💥💥💥,"['verolerolero', 'ucabguayana', '💥💥💥']"
@_Verolerolero Hazlo!,"['verolerolero', 'hazlo']"
"PD: Me siento orgullosa de hoy trabajar con egresados UCAB, comprometidos con el periodismo, la creatividad y la innovación. Un grupo de ellas hizo posible #FosasDelSilencio y @sonindelebles, un registro de las desapariciones en la Amazonia venezolana  https://t.co/hzNrO9Qrn9","['pd', 'siento', 'orgullosa', 'hoy', 'trabajar', 'egresados', 'ucab', 'comprometidos', 'periodismo', 'creatividad', 'innovación', 'grupo', 'hizo', 'posible', 'fosasdelsilencio', 'sonindelebles', 'registro', 'desapariciones', 'amazonia', 'venezolana']"
"@_Verolerolero @CircuitoOnda @vivoplaynet @anakenamusica @desordenpublico Ay, #Fan. ¡Qué belleza!","['verolerolero', 'circuitoonda', 'vivoplaynet', 'anakenamusica', 'desordenpublico', 'ay', 'fan', '¡qué', 'belleza']"
@_Verolerolero @CircuitoOnda @vivoplaynet @anakenamusica @desordenpublico Falta la bella de @_Verolerolero,"['verolerolero', 'circuitoonda', 'vivoplaynet', 'anakenamusica', 'desordenpublico', 'falta', 'bella', 'verolerolero']"
"@takag Eso en un próximo video, jajaja. #Potazoparaestepelo 🤭","['takag', 'próximo', 'video', 'jajaja', 'potazoparaestepelo']"
"Estas son las cuentas de @enlaucab, y si necesitas un Paypal aquí el link:  https://t.co/LjaYJXL9Ag   #BecatonUCAB 💫  https://t.co/rDe5QfAvJZ","['cuentas', 'enlaucab', 'si', 'necesitas', 'paypal', 'aquí', 'link', 'becatonucab']"
"Fui becaria de la @UcabGuayana, obtuve dos becas que me permitieron graduarme como periodista en la @ECSUcabG. El aporte anónimo de cientos hizo esto posible.  Hoy es el #BecatonUCAB. Se recaudan fondos para que otros cumplan su sueño, y desarrollen sus talentos.   ¡Participa!  https://t.co/yMxXoMxrLq","['becaria', 'ucabguayana', 'obtuve', 'dos', 'becas', 'permitieron', 'graduarme', 'periodista', 'ecsucabg', 'aporte', 'anónimo', 'cientos', 'hizo', 'posible', 'hoy', 'becatonucab', 'recaudan', 'fondos', 'cumplan', 'sueño', 'desarrollen', 'talentos', '¡participa']"
«Dijeron que no saliéramos solas y salimos todas»: las mujeres de Turén:  https://t.co/xrhD1ORkdN   La @SoyArepita de este #26Feb,"['«dijeron', 'saliéramos', 'solas', 'salimos', 'todas»', 'mujeres', 'turén', 'soyarepita', 'feb']"
@churuguara Tengo muchas aplicaciones y entrenamiento en seguridad digital 😝  https://t.co/nKS5rAev94,"['churuguara', 'muchas', 'aplicaciones', 'entrenamiento', 'seguridad', 'digital']"
¿Tienes más ejemplos? Comenta con la etiqueta #AbusoDePoderVenezuela,"['¿tienes', 'ejemplos', 'comenta', 'etiqueta', 'abusodepodervenezuela']"
@boonbar 👌👌,"['boonbar', '👌👌']"
@boonbar Hagamos un hilo...,"['boonbar', 'hagamos', 'hilo']"
Manhattan D.A. Now Has Trump’s Tax Returns  https://t.co/5iKyvQeaaH  https://t.co/kW1TaRyZOS,"['manhattan', 'now', 'trump’s', 'tax', 'returns']"
Recomiendo el documental Atleta A en Netflix.,"['recomiendo', 'documental', 'atleta', 'netflix']"
"Ex-Olympic gymnastics coach dies by suicide hours after being charged with human trafficking, sex crimes  https://t.co/QkQIB4JFVu","['ex', 'olympic', 'gymnastics', 'coach', 'dies', 'by', 'suicide', 'hours', 'after', 'being', 'charged', 'with', 'human', 'trafficking', 'sex', 'crimes']"
Britney Spears y yo vivimos las mentiras que Hollywood cuenta sobre las niñas por @MaraWilson  https://t.co/mEJI9F83jz,"['britney', 'spears', 'vivimos', 'mentiras', 'hollywood', 'cuenta', 'niñas', 'marawilson']"
@lblancor @Mariengracia @andreacegaso @churuguara JAJAJAJAJAJA,"['lblancor', 'mariengracia', 'andreacegaso', 'churuguara', 'jajajajajaja']"
"@jmlucero @MelaPerezArias @marielozadab @DarielaSosa Bueno, fuera de juego, hay gente que no sabe acariciar jajajaja.","['jmlucero', 'melaperezarias', 'marielozadab', 'darielasosa', 'bueno', 'juego', 'gente', 'sabe', 'acariciar', 'jajajaja']"
@jmlucero @MelaPerezArias @marielozadab @DarielaSosa Demasiado! jajajaja,"['jmlucero', 'melaperezarias', 'marielozadab', 'darielasosa', 'demasiado', 'jajajaja']"
@MelaPerezArias @marielozadab @DarielaSosa @jmlucero Jajajaja!,"['melaperezarias', 'marielozadab', 'darielasosa', 'jmlucero', 'jajajaja']"
"@Nanisimo El sonido del papel es lo mejor, jajaja!","['nanisimo', 'sonido', 'papel', 'mejor', 'jajaja']"
@Nanisimo 🤦🏽‍♀️,"['nanisimo', '🤦🏽\u200d♀️']"
@DarielaSosa ¿Termómetro social?,"['darielasosa', '¿termómetro', 'social']"
"Ya son dos años de la masacre de Kumarakapay, dos años de impunidad. En este especial de @CorreodelCaroni, reconstruimos esa historia:","['dos', 'años', 'masacre', 'kumarakapay', 'dos', 'años', 'impunidad', 'especial', 'correodelcaroni', 'reconstruimos', 'historia']"
@fsingerf @Gabitar @elpais_america La voy a guardar!,"['fsingerf', 'gabitar', 'elpais', 'america', 'voy', 'guardar']"
"Bienvenidos al Saab Fest, la CLAPachanga con consigna: liberen al testaferro:  https://t.co/xHaiCDkRHu   La @SoyArepita de este #22Feb","['bienvenidos', 'saab', 'fest', 'clapachanga', 'consigna', 'liberen', 'testaferro', 'soyarepita', 'feb']"
Eso Y Más by Alejandro Fernández  https://t.co/PQU8zfG6fr #NowPlaying,"['by', 'alejandro', 'fernández', 'nowplaying']"
Qué buena idea.,"['buena', 'idea']"
"@maqroll30 @israelcentenoy @juance @mendezguedez Iz, qué buena noticia! ¡Ya voy por el!","['maqroll', 'israelcentenoy', 'juance', 'mendezguedez', 'iz', 'buena', 'noticia', '¡ya', 'voy']"
"@valenciafran ¡Qué buena noticia, Fran! Dios te cuide. Un abrazo","['valenciafran', '¡qué', 'buena', 'noticia', 'fran', 'dios', 'cuide', 'abrazo']"
@charlielopezm ¡lo amo!,"['charlielopezm', '¡lo', 'amo']"
En Aquel Lugar Secreto - En Vivo by Yordano  https://t.co/PjzTLjgFXj #NowPlaying,"['aquel', 'lugar', 'secreto', 'vivo', 'by', 'yordano', 'nowplaying']"
"Robando Azules by Yordano, Servando &amp; Florentino  https://t.co/5HqYlOvoLn #NowPlaying","['robando', 'azules', 'by', 'yordano', 'servando', 'amp', 'florentino', 'nowplaying']"
Yo Sin Ti by Salserin  https://t.co/jBgJ3SOP3E #NowPlaying,"['by', 'salserin', 'nowplaying']"
".@luksmf en 1998: ""No se ausculta ningún signo importante que indique que se van a producir transformaciones. Un hecho sumamente peligroso para los trabajadores de Venezuela”.","['luksmf', 'ausculta', 'ningún', 'signo', 'importante', 'indique', 'van', 'producir', 'transformaciones', 'hecho', 'sumamente', 'peligroso', 'trabajadores', 'venezuela”']"
"El peligro que se advertía para el movimiento sindical con el ascenso de Chávez. Un artículo que escribí en 2018, en @CorreodelCaroni . Foto @wruh19   https://t.co/HGIPKoUTrB  https://t.co/pU2clmYHQf","['peligro', 'advertía', 'movimiento', 'sindical', 'ascenso', 'chávez', 'artículo', 'escribí', 'correodelcaroni', 'foto', 'wruh']"
"Hasta sus últimos días Víctor Moreno estuvo pensando y trabajando para reorganizar al movimiento sindical, una vanguardia de la que él hizo parte e historia con los matanceros en #Sutiss. QEPD 👌La foto es del maravilloso archivo de @CorreodelCaroni   https://t.co/etu1dv4szo","['últimos', 'días', 'víctor', 'moreno', 'pensando', 'trabajando', 'reorganizar', 'movimiento', 'sindical', 'vanguardia', 'hizo', 'parte', 'historia', 'matanceros', 'sutiss', 'qepd', '👌la', 'foto', 'maravilloso', 'archivo', 'correodelcaroni']"
".@Sidor_oficial está utilizando las fotos de los sidoristas en su sistema para criminalizarlos por ejercer el derecho a la protesta en una empresa saqueada por la corrupción, y vergonzosamente destruida.","['sidor', 'oficial', 'utilizando', 'fotos', 'sidoristas', 'sistema', 'criminalizarlos', 'ejercer', 'derecho', 'protesta', 'empresa', 'saqueada', 'corrupción', 'vergonzosamente', 'destruida']"
"""Nadie que haya asumido el ideal socialista democrático puede avalar, ser indiferente, guardar silencio o atreverse a justificar el sufrimiento humano que origina una política de terror de Estado""  Por Rodrigo Cabezas Morales, exministro de Chávez.   https://t.co/UFOSIvoCMG","['nadie', 'asumido', 'ideal', 'socialista', 'democrático', 'puede', 'avalar', 'ser', 'indiferente', 'guardar', 'silencio', 'atreverse', 'justificar', 'sufrimiento', 'humano', 'origina', 'política', 'terror', 'rodrigo', 'cabezas', 'morales', 'exministro', 'chávez']"
😉,[]
Uno de los tantos avisos.   Analysis | Texas’s cold-weather catastrophe is a global warning  https://t.co/1abjrDejfK,"['tantos', 'avisos', 'analysis', 'texas’s', 'cold', 'weather', 'catastrophe', 'is', 'global', 'warning']"
@GEDV86 Una tartaletica...,"['gedv', 'tartaletica']"
"@Ewalds6 No sé, pero ojalá caiga en ""su sitio"".","['ewalds', 'sé', 'ojalá', 'caiga', 'sitio']"
"Veteranos dirigentes sindicales de #Sidor, emblema de la defensa del salario, la producción y la seguridad laboral, hoy están siendo acosados y despedidos. Ni Chávez, pues.","['veteranos', 'dirigentes', 'sindicales', 'sidor', 'emblema', 'defensa', 'salario', 'producción', 'seguridad', 'laboral', 'hoy', 'siendo', 'acosados', 'despedidos', 'chávez', 'pues']"
"Escuchando a @damianprat, al gran Escolano y a la talentosa Cristal por Pentagrama 107.3 Fm  https://t.co/LZcPlJCzPU  ¡Feeeliz cumpleaños!","['escuchando', 'damianprat', 'gran', 'escolano', 'talentosa', 'cristal', 'pentagrama', 'fm', '¡feeeliz', 'cumpleaños']"
"¡Feliz cumpleaños, @damianprat ! Gracias por tu guía, enseñanzas, amistad y refunfuños. Te quiero mucho.  https://t.co/0UB7jwRcD3","['¡feliz', 'cumpleaños', 'damianprat', 'gracias', 'guía', 'enseñanzas', 'amistad', 'refunfuños', 'quiero']"
Recomendadísimo 😍,['recomendadísimo']
"En la CVG la institucionalidad fue desplazada por forasteros, regateadores de turno, cobradores de comisiones, y por último, chatarreros. Ya vemos los resultados.","['cvg', 'institucionalidad', 'desplazada', 'forasteros', 'regateadores', 'turno', 'cobradores', 'comisiones', 'último', 'chatarreros', 'vemos', 'resultados']"
"Trueque soñado para China, deuda de pesadilla para Venezuela  https://t.co/yVPhhqStRM a través de @armandoinfo   Sobre cómo otro préstamo, solo deja deudas y proyectos maltrechos. Pasa por la ""emergencia"", que tanto ha sido usada en las empresas básicas para justificar la opacidad","['trueque', 'soñado', 'china', 'deuda', 'pesadilla', 'venezuela', 'través', 'armandoinfo', 'cómo', 'préstamo', 'solo', 'deja', 'deudas', 'proyectos', 'maltrechos', 'pasa', 'emergencia', 'sido', 'usada', 'empresas', 'básicas', 'justificar', 'opacidad']"
".@Ewalds6 en @_cinco8 : ""Lo que aún da sentido al periodismo es un conjunto de estándares éticos y, sobre todo, la disciplina del contraste y verificación de fuentes y datos""  https://t.co/V2cRxJWAa9","['ewalds', 'cinco', 'aún', 'da', 'periodismo', 'conjunto', 'estándares', 'éticos', 'disciplina', 'contraste', 'verificación', 'fuentes', 'datos']"
@maqroll30 La tengo en la lista!,"['maqroll', 'lista']"
@LaBria21 @LuzMelyReyes @porlagoma @latercera @juannagel @colegioloyola #NoesporNada pero... Guayana es 🎵,"['labria', 'luzmelyreyes', 'porlagoma', 'latercera', 'juannagel', 'colegioloyola', 'noespornada', 'guayana']"
"@Gbastidas Ayy, no, qué belleza!","['gbastidas', 'ayy', 'belleza']"
"Un intento de ""llegar al hueso"".   Live updates: Senate votes to call witnesses in Trump impeachment trial  https://t.co/WGCYgKBS6S","['intento', 'llegar', 'hueso', 'live', 'updates', 'senate', 'votes', 'to', 'call', 'witnesses', 'in', 'trump', 'impeachment', 'trial']"
¡De esto hay que hablar tanto! Los invito a leer el especial de @lavidadenos: La emergencia silenciosa  https://t.co/WoEr4s0UYC a través de @lavidadenos,"['¡de', 'hablar', 'invito', 'leer', 'especial', 'lavidadenos', 'emergencia', 'silenciosa', 'través', 'lavidadenos']"
"@churuguara @lavidadenos Muy bueno, Grego. ¡Felicidades, buen trabajo!","['churuguara', 'lavidadenos', 'bueno', 'grego', '¡felicidades', 'buen', 'trabajo']"
@LaLauraGuevara RT por mil!,"['lalauraguevara', 'rt', 'mil']"
"@Luppeto Sí, pero eso quedó como un chisme. O al menos nunca se demostró.","['luppeto', 'quedó', 'chisme', 'menos', 'nunca', 'demostró']"
Caso cabillas #Sidor :  https://t.co/i0pXsUexkM,"['caso', 'cabillas', 'sidor']"
"@fedesiete Respeta, y tus chistes jocosos?","['fedesiete', 'respeta', 'chistes', 'jocosos']"
"Néstor Astudillo sabe muy bien de la corrupción vergonzosa que vino con Chávez, y cómo fueron encubiertos. En 2011 - cuando el caso de las cabillas (Luis Velásquez, y Rangel) - denunció, fue perseguido, y también acusado de esto.","['néstor', 'astudillo', 'sabe', 'bien', 'corrupción', 'vergonzosa', 'vino', 'chávez', 'cómo', 'encubiertos', 'caso', 'cabillas', 'luis', 'velásquez', 'rangel', 'denunció', 'perseguido', 'acusado']"
Lo de Néstor Astudillo es de análisis.,"['néstor', 'astudillo', 'análisis']"
Esta canción me pone de buen humor. Gracias @MundoGaelica :)  Quién Sabe by Gaelica  https://t.co/BKBWiWBTrK #NowPlaying,"['canción', 'pone', 'buen', 'humor', 'gracias', 'mundogaelica', 'quién', 'sabe', 'by', 'gaelica', 'nowplaying']"
@orial_ Qué rabia da!,"['orial', 'rabia', 'da']"
Puede ser interesante... reitero:,"['puede', 'ser', 'interesante', 'reitero']"
"¿Nos sorprende?  No nos sorprende.  China to pull BBC News off the air, state broadcast regulator says  https://t.co/LYT8QbLVK8","['¿nos', 'sorprende', 'sorprende', 'china', 'to', 'pull', 'bbc', 'news', 'off', 'the', 'air', 'state', 'broadcast', 'regulator', 'says']"
Trabajador de #Ferrominera lleva más de 48 horas desaparecido    https://t.co/q3iuuAK807  https://t.co/nL3OqRt0Uq,"['trabajador', 'ferrominera', 'lleva', 'horas', 'desaparecido']"
"@g8che Ningún honor, brinda es lo que es.","['che', 'ningún', 'honor', 'brinda']"
@_ldcma @Danielsalazar__ @_Verolerolero Y es bueno?,"['ldcma', 'danielsalazar', 'verolerolero', 'bueno']"
‘Coronaphobia’: Covid anxiety has a name. Here’s how to cope.  https://t.co/VTOBqjjgFo,"['‘coronaphobia’', 'covid', 'anxiety', 'name', 'here’s', 'how', 'to', 'cope']"
"@JimenezEnoa Te leo, Abraham. También reconozco esa sensación.","['jimenezenoa', 'leo', 'abraham', 'reconozco', 'sensación']"
@ferespinasa Malvada,"['ferespinasa', 'malvada']"
@MarcyAlejandra ¡Perfecto!  https://t.co/TQepOk2rLI,"['marcyalejandra', '¡perfecto']"
"Hoy es la graduación de @g8che en la @UcabGuayana . Tremendo periodista, comprometido y de gran calidad humana. Es parte de la nueva generación de @CorreodelCaroni 🥳","['hoy', 'graduación', 'che', 'ucabguayana', 'tremendo', 'periodista', 'comprometido', 'gran', 'calidad', 'humana', 'parte', 'nueva', 'generación', 'correodelcaroni']"
"La acabo de terminar.  No dejen de verla, eso sí... tengan un 🥃preparado para después.   Pd: vamos a salir de esta.","['acabo', 'terminar', 'dejen', 'verla', '🥃preparado', 'después', 'pd', 'vamos', 'salir']"
"No es un escenario fácil, por supuesto. Los gerentes militares no saben ni producir una pella, y ellos no se van de escena. Pero hay capitales represados porque están ya están sucios, así que esto es mejor que nada.","['escenario', 'fácil', 'supuesto', 'gerentes', 'militares', 'saben', 'producir', 'pella', 'van', 'escena', 'capitales', 'represados', 'sucios', 'así', 'mejor']"
"Por eso, no extraña que haya tantos interesados en tomar riendas de las empresas básicas con Maduro en el poder. Es, para algunos, el momento de producir sin la presión de los sindicatos, a los cuales ya el chavismo anuló.","['extraña', 'tantos', 'interesados', 'tomar', 'riendas', 'empresas', 'básicas', 'maduro', 'poder', 'momento', 'producir', 'presión', 'sindicatos', 'cuales', 'chavismo', 'anuló']"
"En Minerven, por ejemplo, muchos trabajadores celebraron que ""algo"" se empezó a mover luego de la destrucción. ¿Quién era el inversor? Saab. ¿Trajo mejoras? Migajas, pero el régimen dictatorial persiste y la persecución a trabajadores es con el DGCIM.","['minerven', 'ejemplo', 'trabajadores', 'celebraron', 'empezó', 'mover', 'luego', 'destrucción', '¿quién', 'inversor', 'saab', '¿trajo', 'mejoras', 'migajas', 'régimen', 'dictatorial', 'persiste', 'persecución', 'trabajadores', 'dgcim']"
"La apertura de puertas hacia dinero privado no preocupa porque se necesitará ayuda, pero el hermetismo y condiciones de esos acuerdos se están discutiendo con quienes no hicieron más que fortalecer la cadena de sobornos.","['apertura', 'puertas', 'hacia', 'dinero', 'privado', 'preocupa', 'necesitará', 'ayuda', 'hermetismo', 'condiciones', 'acuerdos', 'discutiendo', 'hicieron', 'fortalecer', 'cadena', 'sobornos']"
"Y, sin temor a equivocarme, los encargados de supuestamente hacer los puentes hacia una transición prefieren esos buenos malos conocidos que por conocer. ¿Por qué? Porque es la rosca histórica de siempre.","['temor', 'equivocarme', 'encargados', 'supuestamente', 'hacer', 'puentes', 'hacia', 'transición', 'prefieren', 'buenos', 'malos', 'conocidos', 'conocer', '¿por', 'rosca', 'histórica', 'siempre']"
"Mucho capital que se hizo en los guisos en las contrataciones con el Estado y con Rangel Gómez al mando, está cazando para ¿invertir? en las posibles privatizaciones o ""alianzas"" en la producción de hierro, acero, briquetas y bueno, ya no sabemos si aluminio.","['capital', 'hizo', 'guisos', 'contrataciones', 'rangel', 'gómez', 'mando', 'cazando', '¿invertir', 'posibles', 'privatizaciones', 'alianzas', 'producción', 'hierro', 'acero', 'briquetas', 'bueno', 'sabemos', 'si', 'aluminio']"
"Y pendientes con las empresas básicas, nos vamos a sorprender con ciertos ""florecimientos productivos"":  https://t.co/EcMCFJSxsO","['pendientes', 'empresas', 'básicas', 'vamos', 'sorprender', 'ciertos', 'florecimientos', 'productivos']"
@Naldoxx Asco,"['naldoxx', 'asco']"
I Wish I Knew How It Would Feel to Be Free by Nina Simone  https://t.co/YWoBEX9Di8 #NowPlaying,"['wish', 'knew', 'how', 'it', 'would', 'feel', 'to', 'be', 'free', 'by', 'nina', 'simone', 'nowplaying']"
Es Por Tí - Recorded At Spotify Studios NYC by Juanes  https://t.co/UFPNeEaTLR #NowPlaying,"['tí', 'recorded', 'at', 'spotify', 'studios', 'nyc', 'by', 'juanes', 'nowplaying']"
I'd Rather Go Blind by Etta James  https://t.co/FvWmCbNhGH #NowPlaying,"['rather', 'go', 'blind', 'by', 'etta', 'james', 'nowplaying']"
@marinoalvarado Una larga agonía.,"['marinoalvarado', 'larga', 'agonía']"
"Bolívar | Militantes de AD sacaron a seguidores de Bernabé Gutiérrez de su sede.  ""Imagínate tú""    https://t.co/ktwwCGnFAd a través de @ElPitazoTV","['bolívar', 'militantes', 'ad', 'sacaron', 'seguidores', 'bernabé', 'gutiérrez', 'sede', 'imagínate', 'través', 'elpitazotv']"
Cinco años de cárcel para dos exgerentes de Pdvsa por filtrar información  https://t.co/Nj8uOoOGby a través de @ElPitazoTV,"['cinco', 'años', 'cárcel', 'dos', 'exgerentes', 'pdvsa', 'filtrar', 'información', 'través', 'elpitazotv']"
Monagas registra novena muerte por explosión de bombona de gas en Piar  💔   https://t.co/K9iBpyrtDC a través de @ElPitazoTV,"['monagas', 'registra', 'novena', 'muerte', 'explosión', 'bombona', 'gas', 'piar', 'través', 'elpitazotv']"
"Además, me emociona ver muy de cerca en la periodista que se ha convertido @mlclisanchez desde que compartimos en clase hasta hoy ❤. El país ha ganado una periodista con una agudeza muy fina.","['además', 'emociona', 'ver', 'cerca', 'periodista', 'convertido', 'mlclisanchez', 'compartimos', 'clase', 'hoy', 'país', 'ganado', 'periodista', 'agudeza', 'fina']"
"Recomiendo leer esta crónica de @mlclisanchez en @CorreodelCaroni. Una comunidad que se tiene a sí misma, 100 días sin luz, sus consecuencias, el derrumbe familiar y su resistencia... porque hay que seguir.   https://t.co/um1K1zk5hE","['recomiendo', 'leer', 'crónica', 'mlclisanchez', 'correodelcaroni', 'comunidad', 'misma', 'días', 'luz', 'consecuencias', 'derrumbe', 'familiar', 'resistencia', 'seguir']"
@elfakepost Jajajajajajaja,"['elfakepost', 'jajajajajajaja']"
@ajcaleca Lo importante es que mande foto de la cena.,"['ajcaleca', 'importante', 'mande', 'foto', 'cena']"
"@JimenezMorita @manuelgo Pero esto es de lo último, jajaja!","['jimenezmorita', 'manuelgo', 'último', 'jajaja']"
@luisfcocabezas JAJAJAJA!,"['luisfcocabezas', 'jajajaja']"
"El popular: si no la gana, la empata.   After losing committee assignments, Marjorie Taylor Greene says she has been ‘freed’ to push the GOP further right  https://t.co/oEBwKrF8cL","['popular', 'si', 'gana', 'empata', 'after', 'losing', 'committee', 'assignments', 'marjorie', 'taylor', 'greene', 'says', 'she', 'been', '‘freed’', 'to', 'push', 'the', 'gop', 'further', 'right']"
Yo 😂,[]
🥳🥳🥳🥳🥳🥳🥳,['🥳🥳🥳🥳🥳🥳🥳']
@Mariengracia @LuisCarlos @ICFJ @prodavinci Mi gran gran gran @Mariengracia . Te quiero full.,"['mariengracia', 'luiscarlos', 'icfj', 'prodavinci', 'gran', 'gran', 'gran', 'mariengracia', 'quiero', 'full']"
@laurahcastillo Amo demasiado a las costureras. Tanto talento en las comunidades,"['laurahcastillo', 'amo', 'demasiado', 'costureras', 'talento', 'comunidades']"
@hectorres @edgarramirez25 @OnceVzlafilm El gran Edgar 💖💖,"['hectorres', 'edgarramirez', 'oncevzlafilm', 'gran', 'edgar', '💖💖']"
Mi plan del sábado 😍,"['plan', 'sábado']"
