tweet,tweet_tokenized
@abrahamapk Rogue jugó ARRECHISIMO!!! Los reventó xD,"['abrahamapk', 'rogue', 'jugó', 'arrechisimo', 'reventó', 'xd']"
@holareserve 💸 https://t.co/6EEGgjqUvp,['holareserve']
@Terijacquie Jeje :D,"['terijacquie', 'jeje']"
@Terijacquie Jummmm... ¿Y por qué a mi si me gusta comprar contigo?,"['terijacquie', 'jummmm', '¿y', 'si', 'gusta', 'comprar', 'contigo']"
"Venezuela sueltame el brazo, quiero trabajar :(","['venezuela', 'sueltame', 'brazo', 'quiero', 'trabajar']"
"@untalsiso Yo  Porque legalmente me llamo Victor, no Víctor","['untalsiso', 'legalmente', 'llamo', 'victor', 'víctor']"
@itsdadoried Ah bueno cierto :(,"['itsdadoried', 'ah', 'bueno', 'cierto']"
@itsdadoried En Freepik amiga :(,"['itsdadoried', 'freepik', 'amiga']"
@untalsiso Confirmo! Jaksjaksjak,"['untalsiso', 'confirmo', 'jaksjaksjak']"
Tomen nota del tio Weplash,"['tomen', 'nota', 'tio', 'weplash']"
"Notion, el correo, Drive y Twitter. Luego abro YouTube para poner musiquita chill mientras trabajo 😎","['notion', 'correo', 'drive', 'twitter', 'luego', 'abro', 'youtube', 'poner', 'musiquita', 'chill', 'mientras', 'trabajo']"
"@williking_ Claro que no, yo no soy así 👉👈","['williking', 'claro', 'así', '👉👈']"
@JuanCMerchanM @untalsiso JAKAJAKSJAKA 😅😅😅,"['juancmerchanm', 'untalsiso', 'jakajaksjaka', '😅😅😅']"
Yo,[]
"@untalsiso Listo, mañana empiezo yo","['untalsiso', 'listo', 'mañana', 'empiezo']"
@patymenoni @abrahamapk Hora y fecha,"['patymenoni', 'abrahamapk', 'hora', 'fecha']"
@patymenoni @abrahamapk Pero ya no me acuerdo ¿Me enseñas de nuevo? 👉👈,"['patymenoni', 'abrahamapk', 'acuerdo', '¿me', 'enseñas', 'nuevo', '👉👈']"
@abrahamapk @patymenoni Porque era la única que lo entendía xD,"['abrahamapk', 'patymenoni', 'única', 'entendía', 'xd']"
@deneyberlara @arcemiotico Cuento con ese Dene 😎,"['deneyberlara', 'arcemiotico', 'cuento', 'dene']"
@arcemiotico @untalsiso Je jel gan! Pa' ve' 👀,"['arcemiotico', 'untalsiso', 'je', 'jel', 'gan', 'pa', 've']"
@patymenoni Me recuerda a la Universidad :(,"['patymenoni', 'recuerda', 'universidad']"
@arcemiotico Y para mi es un honor trabajar contigo 😎,"['arcemiotico', 'honor', 'trabajar', 'contigo']"
"@rafaelp81 Aplausos a la amiga, que sin ser su especialidad, te está ayudando en lo que puede 😎👍","['rafaelp', 'aplausos', 'amiga', 'ser', 'especialidad', 'ayudando', 'puede', '😎👍']"
@MujerVenezolan3 @heriwoku_ Entregando*  Ven :(,"['mujervenezolan', 'heriwoku', 'entregando', 'ven']"
Diseñador gráfico  Es mi trabajo actual y el objetivo es ser cada día mejor remunerado que antes 😎,"['diseñador', 'gráfico', 'trabajo', 'actual', 'objetivo', 'ser', 'cada', 'día', 'mejor', 'remunerado']"
@rafaelp81 Así es!  Espero que más pronto que tarde encuentres a ese diseñador estrella ✨ que entienda todas tus ideas y sea 110% responsable con au trabajo,"['rafaelp', 'así', 'espero', 'pronto', 'tarde', 'encuentres', 'diseñador', 'estrella', 'entienda', 'todas', 'ideas', 'responsable', 'au', 'trabajo']"
"@MujerVenezolan3 @heriwoku_ Es verdad, eso es súper importante  (Me ha pasado alguna veces que estoy entrenando el trabajo y me doy cuenta del error 🙈. Sigo perfeccionando eso)","['mujervenezolan', 'heriwoku', 'verdad', 'súper', 'importante', 'pasado', 'alguna', 'veces', 'entrenando', 'trabajo', 'doy', 'cuenta', 'error', 'sigo', 'perfeccionando']"
"@mjvindriago Para eso, la comunicación es la clave 😎","['mjvindriago', 'comunicación', 'clave']"
"@rafaelp81 Que lamentable que hayas tenido que pasar por eso amigo 😠  Una forma de ""medio asegurar"" que ambas partes cumplan, es que canceles el logo en varias partes. Una al comenzar y otra al finalizar","['rafaelp', 'lamentable', 'pasar', 'amigo', 'forma', 'medio', 'asegurar', 'ambas', 'partes', 'cumplan', 'canceles', 'logo', 'varias', 'partes', 'comenzar', 'finalizar']"
"@LuisRojasL10 Yep, me pasó una vez. De verdad que no quería continuar con ese proyecto, pero lo hice por el compromiso.  Si me vuelve a suceder otra vez, creo que terminaría siendo mejor para ambos de que simplemente de un paso al lado. Ahorraremos muchas horas de estrés 😅","['luisrojasl', 'yep', 'pasó', 'vez', 'verdad', 'quería', 'continuar', 'proyecto', 'hice', 'compromiso', 'si', 'vuelve', 'suceder', 'vez', 'creo', 'terminaría', 'siendo', 'mejor', 'ambos', 'simplemente', 'paso', 'lado', 'ahorraremos', 'muchas', 'horas', 'estrés']"
"@recicloide Te entiendo. Yo siempre hago el mejor esfuerzo para demostrar justo lo contrario, porque no todos han tenido buenas experiencias con diseñadores y no siempre hay la suficiente confianza","['recicloide', 'entiendo', 'siempre', 'hago', 'mejor', 'esfuerzo', 'demostrar', 'justo', 'contrario', 'buenas', 'experiencias', 'diseñadores', 'siempre', 'suficiente', 'confianza']"
@Rainbowviolet_ Ese miedo es el claro indicador que nos gusta lo que hacemos 😁,"['rainbowviolet', 'miedo', 'claro', 'indicador', 'gusta', 'hacemos']"
"Hola, más clientes con esta mentalidad, por favor (haciendo énfasis en ✨bien remunerado✨)  Atte: La Gerencia","['hola', 'clientes', 'mentalidad', 'favor', 'haciendo', 'énfasis', '✨bien', 'remunerado✨', 'atte', 'gerencia']"
"Venezuela, el país de lo imposible 😎👍","['venezuela', 'país', 'imposible', '😎👍']"
@untalsiso Total jaksjajs,"['untalsiso', 'total', 'jaksjajs']"
"@patymenoni Hacer algún cambio en el diseño, no debería ser mucho problema.  Siempre y cuando comuniques lo que no te convence de buena manera y hayan acordado que se pueden hacer modificaciones sobre el diseño final.  Capaz terminas viendo algo que el diseñador no y tu idea mejora el diseño","['patymenoni', 'hacer', 'algún', 'cambio', 'diseño', 'debería', 'ser', 'problema', 'siempre', 'comuniques', 'convence', 'buena', 'manera', 'acordado', 'pueden', 'hacer', 'modificaciones', 'diseño', 'final', 'capaz', 'terminas', 'viendo', 'diseñador', 'idea', 'mejora', 'diseño']"
@heriwoku_ Totalmente de acuerdo!  Lo mejor sería encontrar un balance entre los gustos del cliente y las opiniones/sugerencias del diseñador. Creo que es el deber ser,"['heriwoku', 'totalmente', 'acuerdo', 'mejor', 'encontrar', 'balance', 'gustos', 'cliente', 'opiniones', 'sugerencias', 'diseñador', 'creo', 'deber', 'ser']"
@Rainbowviolet_ Créeme que todos los diseñadores tenemos ese mismo miedo 🙈,"['rainbowviolet', 'créeme', 'diseñadores', 'mismo', 'miedo']"
@Danipatriciart Espero que puedan empezar más pronto que tarde y que esos diseños queden ✨maravillosos✨,"['danipatriciart', 'espero', 'puedan', 'empezar', 'pronto', 'tarde', 'diseños', 'queden', '✨maravillosos✨']"
"@danestves Y si es necesario, vuelvan a hablar sobre el transcurso del proyecto para aclarar dudad o informar nuevas ideas.  La comunicación es la clave del éxito✨","['danestves', 'si', 'necesario', 'vuelvan', 'hablar', 'transcurso', 'proyecto', 'aclarar', 'dudad', 'informar', 'nuevas', 'ideas', 'comunicación', 'clave', 'éxito✨']"
"@danestves Te entiendo. Yo siempre tengo ese miedo ¿Será que le va a gustar?  Una forma de evitar ese incómodo final, es establecer por lo menos una llamada antes de comenzar todo el proyecto, en donde puedes explicar absolutamente TODO lo que tengas en mente y qué es lo que esperas","['danestves', 'entiendo', 'siempre', 'miedo', '¿será', 'va', 'gustar', 'forma', 'evitar', 'incómodo', 'final', 'establecer', 'menos', 'llamada', 'comenzar', 'proyecto', 'puedes', 'explicar', 'absolutamente', 'mente', 'esperas']"
"@Danipatriciart Coye vale, un poquito de paciencia ahí. Hace lo que puede con lo que tiene :(","['danipatriciart', 'coye', 'vale', 'poquito', 'paciencia', 'ahí', 'hace', 'puede']"
"Después de unas semanas de trabajo intenso (muchas gracias a todos por eso 😍), quiero hacer una dinámica por aquí.  Cuéntenme ¿Cuál sería su mayor preocupación al contratar a un Diseñador Gráfico?  Hablemos un rato 😁","['después', 'unas', 'semanas', 'trabajo', 'intenso', 'muchas', 'gracias', 'quiero', 'hacer', 'dinámica', 'aquí', 'cuéntenme', '¿cuál', 'mayor', 'preocupación', 'contratar', 'diseñador', 'gráfico', 'hablemos', 'rato']"
¿Quién me saca de aquí? 😀,"['¿quién', 'saca', 'aquí']"
@patymenoni ¿Quién no? xD,"['patymenoni', '¿quién', 'xd']"
@arcemiotico Ha caído un aliado 😔,"['arcemiotico', 'caído', 'aliado']"
"@SoyVlas Si, es primo de mi papá 🥺","['soyvlas', 'si', 'primo', 'papá']"
@Jesusfhc_ Ojala no se vaya a ninguno :(,"['jesusfhc', 'ojala', 'vaya', 'ninguno']"
Apreciaría mucho su ayuda amigos. Es para un primo 🥺,"['apreciaría', 'ayuda', 'amigos', 'primo']"
Confirmo 😎👍,"['confirmo', '😎👍']"
@keywords__ @Leonervis @camilaarrieta07 Thanks bro :D,"['keywords', 'leonervis', 'camilaarrieta', 'thanks', 'bro']"
@WillmirCova @LuisRojasL10 @nardoyala @weplash @untalsiso @ally28_ ¿Quién no tiene uno? El mío es poder trabajar en una agencia de diseño a nivel internacional 😎,"['willmircova', 'luisrojasl', 'nardoyala', 'weplash', 'untalsiso', 'ally', '¿quién', 'poder', 'trabajar', 'agencia', 'diseño', 'nivel', 'internacional']"
@atimaure27 Coming soon 😅,"['atimaure', 'coming', 'soon']"
@patymenoni Cuenta con eso 💖,"['patymenoni', 'cuenta']"
@patymenoni Tengo la confianza de que ese día llegará ✨,"['patymenoni', 'confianza', 'día', 'llegará']"
En estos días les enseño cómo quedó el Logo para ese canal de YouTube 😎👍,"['días', 'enseño', 'cómo', 'quedó', 'logo', 'canal', 'youtube', '😎👍']"
Acabo de presentar el primer Logo de los proyectos que concreté recientemente.  Y adivinen... LES ENCANTOOOOO ✨😍😍✨,"['acabo', 'presentar', 'primer', 'logo', 'proyectos', 'concreté', 'recientemente', 'adivinen', 'encantooooo', '✨😍😍✨']"
@maizmarcoa Exactamente!,"['maizmarcoa', 'exactamente']"
@LuisRojasL10 @maizmarcoa Tal cual!,"['luisrojasl', 'maizmarcoa', 'tal']"
"@maizmarcoa Exacto, así es el personaje. Sus intenciones son buenas, pero no necesariamente los métodos.  Obviamente el personaje está creado para que le caiga hate y Wyatt Russel está haciendo ese papel a la ✨perfección✨","['maizmarcoa', 'exacto', 'así', 'personaje', 'intenciones', 'buenas', 'necesariamente', 'métodos', 'obviamente', 'personaje', 'creado', 'caiga', 'hate', 'wyatt', 'russel', 'haciendo', 'papel', '✨perfección✨']"
"@maizmarcoa Eso es bueno, significa que el pibe hizo bien el trabajo 😎👌","['maizmarcoa', 'bueno', 'significa', 'pibe', 'hizo', 'bien', 'trabajo', '😎👌']"
AAAAHHHH QUE CRACK!!! In love 😍,"['aaaahhhh', 'crack', 'in', 'love']"
"@ItsMariaBallest @monicapinomua Hola amiga, ahora es que vengo leyendo tu mensaje. No te puedo escribir al DM 🥺  Escríbeme al mío, estoy interesado","['itsmariaballest', 'monicapinomua', 'hola', 'amiga', 'ahora', 'vengo', 'leyendo', 'mensaje', 'puedo', 'escribir', 'dm', 'escríbeme', 'interesado']"
- La gente: *se queja de que las tiendas de Instagram no ponen los precios*  + Tienda en Instagram: *pone el precio en la descripción*  - La gente: *no lee*  + 🤡🤡🤡🤡🤡🤡,"['gente', 'queja', 'tiendas', 'instagram', 'ponen', 'precios', 'tienda', 'instagram', 'pone', 'precio', 'descripción', 'gente', 'lee', '🤡🤡🤡🤡🤡🤡']"
"@untalsiso Tranqui, ya no más 😎 jaskjaksjas","['untalsiso', 'tranqui', 'jaskjaksjas']"
@untalsiso Se activa ese Google Stadia con el 5G 😎,"['untalsiso', 'activa', 'google', 'stadia']"
AAAAAAAHHHHHHHH 😍😍😍😍😍,"['aaaaaaahhhhhhhh', '😍😍😍😍😍']"
@arcemiotico @deneyberlara LOL! JAKSJAJSJAJ,"['arcemiotico', 'deneyberlara', 'lol', 'jaksjajsjaj']"
@arcemiotico @deneyberlara JAKSJKAJSKAJSKJAKSJA,"['arcemiotico', 'deneyberlara', 'jaksjkajskajskjaksja']"
@deneyberlara JAKSJAKHAJAJAKAJAJAJ,"['deneyberlara', 'jaksjakhajajakajajaj']"
POR FIIINNNN 😈,['fiiinnnn']
Necesito un GIF de esa escena,"['necesito', 'gif', 'escena']"
@arcemiotico Ahí te lo encargo. Es mexicana y es BURDA de divertida 😅,"['arcemiotico', 'ahí', 'encargo', 'mexicana', 'burda', 'divertida']"
@anthxnyb_ Shi :(,"['anthxnyb', 'shi']"
@anthxnyb_ Yo quiero. Por dónde la estás viendo?,"['anthxnyb', 'quiero', 'dónde', 'viendo']"
@Terijacquie Pasa más seguido de lo que quisiera... No entiendo :v,"['terijacquie', 'pasa', 'seguido', 'quisiera', 'entiendo']"
"@PstereoNIC @eduardoamador69 Por eso estoy buscando nuevos clientes, para poder invertir en un mejor futuro para mi y mi familia","['pstereonic', 'eduardoamador', 'buscando', 'nuevos', 'clientes', 'poder', 'invertir', 'mejor', 'futuro', 'familia']"
@holareserve 💸vicman_ve,"['holareserve', '💸vicman', 've']"
Super F,['super']
@arcemiotico JAKSHAKSHAKA!! Ojalá fuera siempre así 😅,"['arcemiotico', 'jakshakshaka', 'ojalá', 'siempre', 'así']"
Algo me dice que empezaré a hacer esto 🤔  https://t.co/DTlTAss49A,"['dice', 'empezaré', 'hacer']"
"@arcemiotico Ese se llama "" cómo emigrar a USA o Europa"" :(","['arcemiotico', 'llama', 'cómo', 'emigrar', 'usa', 'europa']"
Ayudemos a un colega que está dispuesto a trabajar y seguir adelante ✨,"['ayudemos', 'colega', 'dispuesto', 'trabajar', 'seguir', 'adelante']"
"@decenciavenezo1 Hola Alberto, así es ✨. Afortunadamente muchas personas me han escrito en estos días. Estoy haciendo todo lo posible por responder lo antes posible.  Gracias por estar atento y por el apoyo 😁♥️","['decenciavenezo', 'hola', 'alberto', 'así', 'afortunadamente', 'muchas', 'personas', 'escrito', 'días', 'haciendo', 'posible', 'responder', 'posible', 'gracias', 'atento', 'apoyo', '😁♥️']"
Super fan de María Laura ok?,"['super', 'fan', 'maría', 'laura', 'ok']"
"@itsdadoried El que no llore con esa película, no es gente","['itsdadoried', 'llore', 'película', 'gente']"
Asi es 😎,['asi']
"@viicastillos Depende al trabajo que estés aplicando. Lo ideal es colocar lo mejor que hallas hecho en esa area, bien sea un curso o un diplomado","['viicastillos', 'depende', 'trabajo', 'aplicando', 'ideal', 'colocar', 'mejor', 'hallas', 'hecho', 'area', 'bien', 'curso', 'diplomado']"
"Hola amigos, ayudemos a una colega Diseñadora e Ilustradora a encontrar trabajo ✨  Tiene un portafolio super ✨bonito✨ que pueden encontrar en su perfil","['hola', 'amigos', 'ayudemos', 'colega', 'diseñadora', 'ilustradora', 'encontrar', 'trabajo', 'portafolio', 'super', '✨bonito✨', 'pueden', 'encontrar', 'perfil']"
@Rainbowviolet_ De verdad muchísimas gracias por todo el apoyo. Ha sido ✨INCREÍBLE✨,"['rainbowviolet', 'verdad', 'muchísimas', 'gracias', 'apoyo', 'sido', '✨increíble✨']"
"@Rainbowviolet_ Si, he logrado concretar varios proyectos 😁✨","['rainbowviolet', 'si', 'logrado', 'concretar', 'varios', 'proyectos', '😁✨']"
@JessicanaisPS @ros045 Escríbeme por DM cuando puedas. Creo que puedo ayudarte,"['jessicanaisps', 'ros', 'escríbeme', 'dm', 'puedas', 'creo', 'puedo', 'ayudarte']"
@pichychi @poundlyx ¿?,"['pichychi', 'poundlyx']"
@laujisa_ Yo,['laujisa']
@jpeseteiroDT á,['jpeseteirodt']
@soystef_x @jalearis Super recomendada! Es la mejor ✨,"['soystef', 'jalearis', 'super', 'recomendada', 'mejor']"
@wilmer_wirmito Gracias 😁,"['wilmer', 'wirmito', 'gracias']"
@RafaelA78847706 @carminapher Estoy en Puerto Ordaz 😊,"['rafaela', 'carminapher', 'puerto', 'ordaz']"
@joquip1981 @HurtadoZaidaa Gracias por la información amigo ✨🙌,"['joquip', 'hurtadozaidaa', 'gracias', 'información', 'amigo', '✨🙌']"
@Yk687 Revisa el segundo tweet del hilo. Ahí está el link a mi portafolio 😁✨,"['yk', 'revisa', 'segundo', 'tweet', 'hilo', 'ahí', 'link', 'portafolio', '😁✨']"
@Cluzcar Muchas gracias por el apoyo amiga 😍,"['cluzcar', 'muchas', 'gracias', 'apoyo', 'amiga']"
@GAELATENCIO @gag507 La abreviación de Community Manager,"['gaelatencio', 'gag', 'abreviación', 'community', 'manager']"
"@JessicaSRP01 @Julye_MBS Hola amiga, habilita tu DM para poder escribirte por fa 🥺","['jessicasrp', 'julye', 'mbs', 'hola', 'amiga', 'habilita', 'dm', 'poder', 'escribirte', 'fa']"
@yasper54 @monchitamendoza +58-4249355076,"['yasper', 'monchitamendoza']"
"@Danaerys12 @paucalhoun Hola @paucalhoun, un placer ¿Hablamos? 😁","['danaerys', 'paucalhoun', 'hola', 'paucalhoun', 'placer', '¿hablamos']"
@Analist97837250 @eylin_1924 En el segundo tweet del hilo lo puedes encontrar 🙌,"['analist', 'eylin', 'segundo', 'tweet', 'hilo', 'puedes', 'encontrar']"
"Para conmemorar el inicio de #FalconAndWinterSoldier , hice mi propio versión del Logo y un símbolo que tiene referencia a varios protagonistas  ¿Qué les parece? 🥺  https://t.co/acwkQsbRKh","['conmemorar', 'inicio', 'falconandwintersoldier', 'hice', 'propio', 'versión', 'logo', 'símbolo', 'referencia', 'varios', 'protagonistas', '¿qué', 'parece']"
"@FatimaM1794 Hola 😁. Si, llevo un tiempo probandolas, pero aún no he conseguido nada 😔","['fatimam', 'hola', 'si', 'llevo', 'tiempo', 'probandolas', 'aún', 'conseguido']"
@cesvargas_mv @Aghatavoladora Escríbeme por privado y te explico todos los detalles 😁,"['cesvargas', 'mv', 'aghatavoladora', 'escríbeme', 'privado', 'explico', 'detalles']"
"@joseflores_a @LauGrafica Hola amigo, estoy ubicado en Puerto Ordaz ¿Te sirve?","['joseflores', 'laugrafica', 'hola', 'amigo', 'ubicado', 'puerto', 'ordaz', '¿te', 'sirve']"
@luijobarreto Gracias amigo 😁,"['luijobarreto', 'gracias', 'amigo']"
"@MelVonPato @azulxc_ Hola, muchas gracias. Ya reviso tu perfil 😁♥️","['melvonpato', 'azulxc', 'hola', 'muchas', 'gracias', 'reviso', 'perfil', '😁♥️']"
@gottalovecrypto @opensea @MurAll_art ¡Buenísimo! Muchas gracias por el dato 🥺,"['gottalovecrypto', 'opensea', 'murall', 'art', '¡buenísimo', 'muchas', 'gracias', 'dato']"
@MaLuisaBlas Cada RT cuenta. Gracias por el apoyo 🥺♥️,"['maluisablas', 'cada', 'rt', 'cuenta', 'gracias', 'apoyo', '🥺♥️']"
"@AngelicaParis @TheBigBrito_9 Si, también se hacer montajes en Photoshop. Si ingresas a.mi portafolio y revisas el proyecto de Emmanuel Villegas, podrás ver los montajes que se hacer 😁","['angelicaparis', 'thebigbrito', 'si', 'hacer', 'montajes', 'photoshop', 'si', 'ingresas', 'portafolio', 'revisas', 'proyecto', 'emmanuel', 'villegas', 'podrás', 'ver', 'montajes', 'hacer']"
@Agonza03Aida Gracias por el apoyo ✨,"['agonza', 'aida', 'gracias', 'apoyo']"
"@mrurbinatm Hola amigo, no te puedo escribir al DM. Te invito a que me escribas y nos ponemos de acuerdo 😁","['mrurbinatm', 'hola', 'amigo', 'puedo', 'escribir', 'dm', 'invito', 'escribas', 'ponemos', 'acuerdo']"
@tutorpedo Ah ok :v,"['tutorpedo', 'ah', 'ok']"
@Julia35864411 +58-4249355076,['julia']
@JOHNGIRALDO Muchas gracias amigo 😊,"['johngiraldo', 'muchas', 'gracias', 'amigo']"
@tutorpedo ¿Y quien dijo que me la paso todo el día jugando? :v,"['tutorpedo', '¿y', 'dijo', 'paso', 'día', 'jugando']"
@KevinBacaMusic @nouvellelunar ¡Genial! Escríbeme por DM 😉,"['kevinbacamusic', 'nouvellelunar', '¡genial', 'escríbeme', 'dm']"
@GenteIdeasWeb Muchas gracias 😁🥺,"['genteideasweb', 'muchas', 'gracias', '😁🥺']"
"@borogato1 @astroandromeda_ Hola, tengo conocimiento básicos en After Effects 🥺","['borogato', 'astroandromeda', 'hola', 'conocimiento', 'básicos', 'after', 'effects']"
"@NathGonzalezS Si, tengo un nivel de ingles conversacional 😁","['nathgonzalezs', 'si', 'nivel', 'ingles', 'conversacional']"
@ParraMMilena @Rivas_Santiago Amen!!! 🙏,"['parrammilena', 'rivas', 'santiago', 'amen']"
@melicoralva @LalyGoyzueta @FioStefany7 Hola @FioStefany7 ¿Hablamos? 😁,"['melicoralva', 'lalygoyzueta', 'fiostefany', 'hola', 'fiostefany', '¿hablamos']"
@fernandomunioz7 Muchas gracias amigo ✨,"['fernandomunioz', 'muchas', 'gracias', 'amigo']"
@JorgeCo17203418 @unaschelitas @Giovanno08 Hola @Giovanno08 ¿Hablamos? 😁,"['jorgeco', 'unaschelitas', 'giovanno', 'hola', 'giovanno', '¿hablamos']"
@LAZAROED ¡Por supuesto! Escríbeme por DM y hablemos 😉,"['lazaroed', '¡por', 'supuesto', 'escríbeme', 'dm', 'hablemos']"
Alucinando con el alcance de mi tweet 🤯  De verdad muchas gracias a todos los que han dado RT y me han comentado datos y tips súper valiosos 🥺🥺  Inmensamente agradecido. Espero poder concretar todo el trabajo que pueda 🙏,"['alucinando', 'alcance', 'tweet', 'verdad', 'muchas', 'gracias', 'dado', 'rt', 'comentado', 'datos', 'tips', 'súper', 'valiosos', '🥺🥺', 'inmensamente', 'agradecido', 'espero', 'poder', 'concretar', 'trabajo', 'pueda']"
@whykeybiscayne @Juliococo Wow! Muchísimas gracias por ese dato ✨😁,"['whykeybiscayne', 'juliococo', 'wow', 'muchísimas', 'gracias', 'dato', '✨😁']"
"@savannahebc @luisbond009 No puedo escribirte al DM, tienes que habilitarlo 🥺. Te invito a que me escribas a mi DM","['savannahebc', 'luisbond', 'puedo', 'escribirte', 'dm', 'habilitarlo', 'invito', 'escribas', 'dm']"
@CarhuapomaTovar En el segundo tweet puedes encontrar todo mi portafolio 😁,"['carhuapomatovar', 'segundo', 'tweet', 'puedes', 'encontrar', 'portafolio']"
@AnykAndreina ¿No sirve que haga trabajo remoto? 🥺,"['anykandreina', '¿no', 'sirve', 'haga', 'trabajo', 'remoto']"
@Mariamonroetw Ains muchas gracias 🥺✨,"['mariamonroetw', 'ains', 'muchas', 'gracias', '🥺✨']"
@Pedro_telleria Hola Pedro. Escríbeme al DM y pongámonos de acuerdo 😉,"['pedro', 'telleria', 'hola', 'pedro', 'escríbeme', 'dm', 'pongámonos', 'acuerdo']"
"@AnykAndreina Si, estoy en Venezuela. Pero soy de Puerto Ordaz","['anykandreina', 'si', 'venezuela', 'puerto', 'ordaz']"
"@mxideas De Puerto Ordaz, Venezuela🇻🇪","['mxideas', 'puerto', 'ordaz', 'venezuela🇻🇪']"
@adrianae25 @mcgg1979 Escríbeme por privado para poder mandarte mi CV 😁,"['adrianae', 'mcgg', 'escríbeme', 'privado', 'poder', 'mandarte', 'cv']"
"@davidccedeno Vale, ya les envío el correo 😁","['davidccedeno', 'vale', 'envío', 'correo']"
¡Así es! 😎,['¡así']
@zafjy140921 @mavillanita Muchas gracias ✨🥺,"['zafjy', 'mavillanita', 'muchas', 'gracias', '✨🥺']"
@Chicomigraa13 Muchísimas gracias amigo 🥺,"['chicomigraa', 'muchísimas', 'gracias', 'amigo']"
@Garloc Muchas gracias por el apoyo 🥺✨,"['garloc', 'muchas', 'gracias', 'apoyo', '🥺✨']"
"@_cesar_fuentes @josemora2507 @sussy44 Hola @sussy44, mucho gusto ¿Hablamos? 😁","['cesar', 'fuentes', 'josemora', 'sussy', 'hola', 'sussy', 'gusto', '¿hablamos']"
@One_audita @MazaBera Hola amigo. Ya te escribí por DM 😉,"['one', 'audita', 'mazabera', 'hola', 'amigo', 'escribí', 'dm']"
@Yusarely1 ¡Por supuesto! Escríbeme al DM y nos ponemos de acuerdo 😊,"['yusarely', '¡por', 'supuesto', 'escríbeme', 'dm', 'ponemos', 'acuerdo']"
@AgusPereiro Muchísimas gracias 🤩,"['aguspereiro', 'muchísimas', 'gracias']"
@MrMrsixx @Cristina1661 Muchas gracias por la información amigo 🥺,"['mrmrsixx', 'cristina', 'muchas', 'gracias', 'información', 'amigo']"
@monoforms @RZEROSTERN Muchas gracias por compartir 😊,"['monoforms', 'rzerostern', 'muchas', 'gracias', 'compartir']"
@jcaurichz @MazaBera Muchas gracias amigo 😁,"['jcaurichz', 'mazabera', 'muchas', 'gracias', 'amigo']"
@javixcode Muchas gracias por el apoyo 🥺,"['javixcode', 'muchas', 'gracias', 'apoyo']"
@darwinromero19 @learaniva @aatanacio ¡Claro que si! Ya te escribí por CV,"['darwinromero', 'learaniva', 'aatanacio', '¡claro', 'si', 'escribí', 'cv']"
@Cheynake Muchas gracias amigo 🥺,"['cheynake', 'muchas', 'gracias', 'amigo']"
"@IbericaSerrano @marlagutierreza Si, así es 😎. Escríbeme por DM y pongámonos de acuerdo","['ibericaserrano', 'marlagutierreza', 'si', 'así', 'escríbeme', 'dm', 'pongámonos', 'acuerdo']"
@learaniva @darwinromero19 @aatanacio Muchas gracias por el apoyo 😁,"['learaniva', 'darwinromero', 'aatanacio', 'muchas', 'gracias', 'apoyo']"
"@Lilimon @LuisOlavarrieta Si, si hablo Ingles. Ya me voy a postular. Gracias por ña información 😁","['lilimon', 'luisolavarrieta', 'si', 'si', 'hablo', 'ingles', 'voy', 'postular', 'gracias', 'ña', 'información']"
@reimarramones @LuisOlavarrieta +58-4249355076,"['reimarramones', 'luisolavarrieta']"
"@cesarnode @mariag0ropeza Vale, muchas gracias por el consejo 😎👌","['cesarnode', 'mariag', 'ropeza', 'vale', 'muchas', 'gracias', 'consejo', '😎👌']"
@612Demian Gracias por el apoyo 🥺,"['demian', 'gracias', 'apoyo']"
"@Danielortiz1 @lbonavino Muchas gracias amigo, ya los busco 😁","['danielortiz', 'lbonavino', 'muchas', 'gracias', 'amigo', 'busco']"
@NinjaBakufu @hcarpach @rariblecom @opensea Mil gracias por el link amigo 😊,"['ninjabakufu', 'hcarpach', 'rariblecom', 'opensea', 'mil', 'gracias', 'link', 'amigo']"
@NinjaBakufu AMEN!!! 🙏,"['ninjabakufu', 'amen']"
@TheBigBrito_9 Me parece bien. Escríbeme por DM 😊,"['thebigbrito', 'parece', 'bien', 'escríbeme', 'dm']"
@zoralys7 Muchas gracias por el dato 🥺,"['zoralys', 'muchas', 'gracias', 'dato']"
"@pinkmoon512 @MIJ400 @versotica Hola @versotica, un placer 😁","['pinkmoon', 'mij', 'versotica', 'hola', 'versotica', 'placer']"
"@zocioso Muchas gracias por tu RT, cada uno cuenta ♥️🥺","['zocioso', 'muchas', 'gracias', 'rt', 'cada', 'cuenta', '♥️🥺']"
@charizarra2 @morevelas Muchas gracias amiga 🥺,"['charizarra', 'morevelas', 'muchas', 'gracias', 'amiga']"
@alvaroher1986 Gracias por el apoyo amigo 🥺,"['alvaroher', 'gracias', 'apoyo', 'amigo']"
@queipojose En mi segundo tweet está el link a mi portafolio 😁,"['queipojose', 'segundo', 'tweet', 'link', 'portafolio']"
@ofrendadevida1 @DaaveeAr Muchas gracias amigo 🥺,"['ofrendadevida', 'daaveear', 'muchas', 'gracias', 'amigo']"
@Agarrate2 @mavillanita Muchas gracias 🥺,"['agarrate', 'mavillanita', 'muchas', 'gracias']"
@Agarrate2 @mavillanita Muchas gracias por el dato 🥺,"['agarrate', 'mavillanita', 'muchas', 'gracias', 'dato']"
