tweet,tweet_tokenized
"Si tuviera que volver a comenzar mi vida, intentaría encontrarte mucho antes.","['si', 'volver', 'comenzar', 'vida', 'intentaría', 'encontrarte']"
No todos los tweets tienen un por qué o un por quién.,"['tweets', 'quién']"
¿Te imaginas a alguien escuchando canciones pensando en ti?,"['¿te', 'imaginas', 'alguien', 'escuchando', 'canciones', 'pensando']"
"#Sagitario no va a ponerse excusas, si quiere conseguir sus sueños, irá a por ellos.","['sagitario', 'va', 'ponerse', 'excusas', 'si', 'quiere', 'conseguir', 'sueños', 'irá']"
Bendita sea la persona que soporte mi carácter de mierda.,"['bendita', 'persona', 'soporte', 'carácter', 'mierda']"
"No te haré lo mismo, te demostraré que soy mejor persona.","['haré', 'mismo', 'demostraré', 'mejor', 'persona']"
@dimerichi_ Más miedo dan los polichoros,"['dimerichi', 'miedo', 'dan', 'polichoros']"
Dios cuídame en la calle que tu sabes que soy medio loco.,"['dios', 'cuídame', 'calle', 'sabes', 'medio', 'loco']"
"Que en paz descancen mis ganas de luchar por ti, ya me cansé.","['paz', 'descancen', 'ganas', 'luchar', 'cansé']"
Tú tan enamorado y ella viéndose con otro.,"['tan', 'enamorado', 'viéndose']"
"Seamos felices, total, locos ya estamos.","['felices', 'total', 'locos']"
"Vaya ironía la del ser humano, ponerse triste recordando momentos felices...","['vaya', 'ironía', 'ser', 'humano', 'ponerse', 'triste', 'recordando', 'momentos', 'felices']"
Perdí la cuenta las veces en que le pedí a Dios en que fueses la correcta.,"['perdí', 'cuenta', 'veces', 'pedí', 'dios', 'correcta']"
"„¿Por qué? ¿Por qué lo que fue hermoso, cuando miramos atrás, se nos vuelve quebradizo al saber que ocultaba verdades amargas?“  El lector  Bernhard Schlink","['„¿por', '¿por', 'hermoso', 'miramos', 'atrás', 'vuelve', 'quebradizo', 'saber', 'ocultaba', 'verdades', 'amargas', 'lector', 'bernhard', 'schlink']"
Señor: Ya que mis ojos se abrieron quiero decirte...Gracias por este nuevo día🙏🏽🚀 #FelizJueves,"['señor', 'ojos', 'abrieron', 'quiero', 'decirte', 'gracias', 'nuevo', 'día🙏🏽🚀', 'felizjueves']"
Triste . Pero cierto  https://t.co/RZGYJYOOhm,"['triste', 'cierto']"
"""El más terrible de los sentimientos es tener la esperanza perdida"".   —Federico García Lorca","['terrible', 'sentimientos', 'tener', 'esperanza', 'perdida', '—federico', 'garcía', 'lorca']"
"""Y desde entonces he pensado en ti constantemente, como si fueras un hermoso sueño que no se acabará nunca, hasta que yo deje de vivir"".   —Juan Rulfo | Cartas a Clara.","['entonces', 'pensado', 'constantemente', 'si', 'hermoso', 'sueño', 'acabará', 'nunca', 'deje', 'vivir', '—juan', 'rulfo', 'cartas', 'clara']"
"""Nada puede durar tanto, no existe ningún recuerdo por intenso que sea que no se apague"".  —Juan Rulfo","['puede', 'durar', 'existe', 'ningún', 'recuerdo', 'intenso', 'apague', '—juan', 'rulfo']"
"""La olvidé sin quererlo, lentamente, como todas las cosas de la vida"".  Nicanor Parra","['olvidé', 'quererlo', 'lentamente', 'todas', 'cosas', 'vida', 'nicanor', 'parra']"
"Físicamente encajas con quien sea, pero el alma no sonríe, ni ama, ni vibra con cualquiera.","['físicamente', 'encajas', 'alma', 'sonríe', 'ama', 'vibra', 'cualquiera']"
"A veces te escribo, pero no le doy enviar.","['veces', 'escribo', 'doy', 'enviar']"
"Meredith Grey dijo: “Lo peor del dolor es que cuando uno cree haberlo superado, empieza de nuevo"" y realmente a veces pasa así.","['meredith', 'grey', 'dijo', 'peor', 'dolor', 'cree', 'haberlo', 'superado', 'empieza', 'nuevo', 'realmente', 'veces', 'pasa', 'así']"
Te extraño pero no te puedo bajar del cielo 🕊  https://t.co/Hr6STgLdIQ,"['extraño', 'puedo', 'bajar', 'cielo']"
La depresión no tiene edad. Los ataques de pánico no son un show. La ansiedad no es una exageración. La baja autoestima no es un juego. Ojalá algún día la gente entienda que la salud mental es tan importante como la física.,"['depresión', 'edad', 'ataques', 'pánico', 'show', 'ansiedad', 'exageración', 'baja', 'autoestima', 'juego', 'ojalá', 'algún', 'día', 'gente', 'entienda', 'salud', 'mental', 'tan', 'importante', 'física']"
no les pasa que quieren tatuarse????,"['pasa', 'quieren', 'tatuarse']"
Mira que el 2020 fue una cagada pero este año increíblemente lo esta superando.,"['mira', 'cagada', 'año', 'increíblemente', 'superando']"
"Llegará el día en donde lo extrañes y te den ganas de abrazarlo, de besarlo  sentir su calor, no obstante, para entonces estará tan lejos de ti, brillando a su manera, olvidando todo lo que te  ofrecio y no pudiste valorar.  — Isidro Sánchez","['llegará', 'día', 'extrañes', 'den', 'ganas', 'abrazarlo', 'besarlo', 'sentir', 'calor', 'obstante', 'entonces', 'tan', 'lejos', 'brillando', 'manera', 'olvidando', 'ofrecio', 'pudiste', 'valorar', 'isidro', 'sánchez']"
Respeto   #viraltwitter  #warrior  https://t.co/8N35M2QBsr,"['respeto', 'viraltwitter', 'warrior']"
Qué mala costumbre la nuestra de sentir celos de algo que no nos pertenece.,"['mala', 'costumbre', 'sentir', 'celos', 'pertenece']"
Entre broma y broma la verdad si te quiero.,"['broma', 'broma', 'verdad', 'si', 'quiero']"
"Estoy trabajando en mí, por mi. Quiero reconstruirme porque he comprendido que seré la única compañía hasta el final de mis días.","['trabajando', 'quiero', 'reconstruirme', 'comprendido', 'única', 'compañía', 'final', 'días']"
Hoy en día estoy tan mentalmente agotado que ya todo me da igual.,"['hoy', 'día', 'tan', 'mentalmente', 'agotado', 'da', 'igual']"
"Al final uno siempre es reemplazable, a pesar de que diste lo mejor de ti.","['final', 'siempre', 'reemplazable', 'pesar', 'diste', 'mejor']"
"Yo puedo estar muy mal pero si veo a una persona que quiero mucho y está triste, la verdad hago lo posible para sacarle al menos una sonrisa.","['puedo', 'mal', 'si', 'veo', 'persona', 'quiero', 'triste', 'verdad', 'hago', 'posible', 'sacarle', 'menos', 'sonrisa']"
Sigan a @UniversoUSB 💪  Y vean lo que ofrecen 😍😍  #Venezuela  #Compartir #DiaMundialdelosOceanos  #tendencia  #Martes  #8Junio #tolon #CyberDay2021 #days #DiaDelPadre  #regalos  https://t.co/FEagQe3ZJn,"['sigan', 'universousb', 'vean', 'ofrecen', '😍😍', 'venezuela', 'compartir', 'diamundialdelosoceanos', 'tendencia', 'martes', 'junio', 'tolon', 'cyberday', 'days', 'diadelpadre', 'regalos']"
En la disco habían mil Y yo bailando contigo en mi mente.💔,"['disco', 'mil', 'bailando', 'contigo', 'mente']"
"Feliz o triste, siempre me verás sonriendo🎯.","['feliz', 'triste', 'siempre', 'verás', 'sonriendo🎯']"
""" La traición expresada en una pintura""   #arte #Domingo  #love  #nolove  https://t.co/6NZPmr7NUl","['traición', 'expresada', 'pintura', 'arte', 'domingo', 'love', 'nolove']"
¿Qué pasaría si dejamos de buscar lo que queremos y dejamos que nos encuentre aquello que nos quiere a nosotros?,"['¿qué', 'pasaría', 'si', 'dejamos', 'buscar', 'queremos', 'dejamos', 'encuentre', 'aquello', 'quiere']"
Dale amor a esta foto en mi 💕💕 #instagramdown #viral #instagramposts   https://t.co/GDWoEL9U0F,"['dale', 'amor', 'foto', '💕💕', 'instagramdown', 'viral', 'instagramposts']"
Acaba de publicar una foto en Caracas  https://t.co/Ur8ZpPvwX8,"['acaba', 'publicar', 'foto', 'caracas']"
Somos tienda física   Cualquier información mi numero de trabajo   Pendrives personalizados  Envases  Cargadores inalámbricos  Pop socket Forros de iphone y Samsung   Envíos nacionales 💕 Delivery ✌️  Si me ayudan a #compartir  04241557851  #Venezuela  #viral #empredimiento  https://t.co/tsK9F9KV9U,"['tienda', 'física', 'cualquier', 'información', 'numero', 'trabajo', 'pendrives', 'personalizados', 'envases', 'cargadores', 'inalámbricos', 'pop', 'socket', 'forros', 'iphone', 'samsung', 'envíos', 'nacionales', 'delivery', '✌️', 'si', 'ayudan', 'compartir', 'venezuela', 'viral', 'empredimiento']"
@itsdancor Jajajajaja,"['itsdancor', 'jajajajaja']"
Razones por la que no me gusta el #Telegram  👈😌😂😂😂😂😂😂😂😂😂  https://t.co/w6IvOXOwLt,"['razones', 'gusta', 'telegram', '👈😌😂😂😂😂😂😂😂😂😂']"
Por si estás teniendo un buen día: Hoy juega la Vinotinto  https://t.co/9MSAzrJ7KP  https://t.co/DmxiQdVnhl,"['si', 'buen', 'día', 'hoy', 'juega', 'vinotinto']"
"Gracias @auronplay, despues de esto nada puede salir mal!!  VAMOS VINOTINTO, HOY GANAMOS 🇻🇪🇻🇪   https://t.co/ZMBdHJParX","['gracias', 'auronplay', 'despues', 'puede', 'salir', 'mal', 'vamos', 'vinotinto', 'hoy', 'ganamos', '🇻🇪🇻🇪']"
Estaré feliz?,['feliz']
"Hola hola necesito su ayuda :(   No suelo hacer esto pero necesito darle publicidad en la tienda donde trabajo !  Ventas de forros de iphone del 7 hasts el 12 pro max   Se hace pendrive personalizados ,  se vende forros Samsung algunos modelos , soportes pow etc.  #venezuela  https://t.co/cnuLnZlCoC","['hola', 'hola', 'necesito', 'ayuda', 'suelo', 'hacer', 'necesito', 'darle', 'publicidad', 'tienda', 'trabajo', 'ventas', 'forros', 'iphone', 'hasts', 'pro', 'max', 'hace', 'pendrive', 'personalizados', 'vende', 'forros', 'samsung', 'modelos', 'soportes', 'pow', 'etc', 'venezuela']"
"Desintoxicarse de lugares, personas, hábitos, es muy necesario. #FelizInicioDeSemana  #FelizLunes  #1Junio  https://t.co/hgEsqv08ZW","['desintoxicarse', 'lugares', 'personas', 'hábitos', 'necesario', 'feliziniciodesemana', 'felizlunes', 'junio']"
Tenía ..  #BuenaSemana  https://t.co/JsuLcZuDfS,['buenasemana']
Quedé así 🤡🤡🤡 como siempre y cómo en todo.,"['quedé', 'así', '🤡🤡🤡', 'siempre', 'cómo']"
Sígueme para más consejos ✌️  #BuenaSemana  #LunesDeGanarSeguidores  #LunesDeMotivacion  #LunesMotivador  https://t.co/UF8QJ2hGWH,"['sígueme', 'consejos', '✌️', 'buenasemana', 'lunesdeganarseguidores', 'lunesdemotivacion', 'lunesmotivador']"
Yo solo quiero que las cosas me salgan bien.  https://t.co/NBtXXZuQg7,"['solo', 'quiero', 'cosas', 'salgan', 'bien']"
Follar la mente de una mujer es un vicio refinado para los entendidos; todos los demás se conforman con el cuerpo.  Charles Bukowski,"['follar', 'mente', 'mujer', 'vicio', 'refinado', 'entendidos', 'demás', 'conforman', 'cuerpo', 'charles', 'bukowski']"
"#30May 🚇🚨🚇 #Caracas 👁 #Arrollamiento Caos en el Metro de Caracas, mujer con una niña, se lanza a los rieles del Metro en Chacao.  🎥@freddyzur   https://t.co/Vw5GvdjMgW","['may', '🚇🚨🚇', 'caracas', 'arrollamiento', 'caos', 'metro', 'caracas', 'mujer', 'niña', 'lanza', 'rieles', 'metro', 'chacao', 'freddyzur']"
"¡Última Hora! Mujer con un bebé en los brazos, se lanzó a los rieles del Metro de Caracas en la estación Chacao. Se desconoce el motivo y la identidad.","['¡última', 'hora', 'mujer', 'bebé', 'brazos', 'lanzó', 'rieles', 'metro', 'caracas', 'estación', 'chacao', 'desconoce', 'motivo', 'identidad']"
"Yo enamorado doy todo, hasta lástima.","['enamorado', 'doy', 'lástima']"
#neutroshorty   Me dió risa 😂  https://t.co/2DQD0FoRRA,"['neutroshorty', 'dió', 'risa']"
Realidad   #viral  #FelizDomingo  #DomenicaIn  #Venezuela  https://t.co/CTOJw21fYO,"['realidad', 'viral', 'felizdomingo', 'domenicain', 'venezuela']"
@psicoxico Suele pasar ...,"['psicoxico', 'suele', 'pasar']"
Las acciones siempre te van a demostrar porque las palabras no valen nada 🌙.  #FelizDomingo  #domigo  https://t.co/1VsWHVPDPv,"['acciones', 'siempre', 'van', 'demostrar', 'palabras', 'valen', 'felizdomingo', 'domigo']"
"""...Y necesito verte, pero no te veo, y necesito escucharte, pero no te escucho, y necesito tocarte, pero no te toco, y necesito pensarte, y es lo único que hago...""  •Charles Bukowski.  #BuenasNoches  https://t.co/KTJAviCnjF","['necesito', 'verte', 'veo', 'necesito', 'escucharte', 'escucho', 'necesito', 'tocarte', 'toco', 'necesito', 'pensarte', 'único', 'hago', '•charles', 'bukowski', 'buenasnoches']"
"La luna sabe lo que por ti llore, cuando estaba triste y tú nunca viniste.","['luna', 'sabe', 'llore', 'triste', 'nunca', 'viniste']"
Al principio   Coraline  #MareOfEasttown  #Tendencias  https://t.co/uWYatahHCs,"['principio', 'coraline', 'mareofeasttown', 'tendencias']"
"“Amor de mi vida, me has herido, has roto mi corazón y ahora me dejas, amor de mi vida ¿no lo puedes ver? Tráelo de vuelta, tráelo de vuelta, no me lo quites, por que tú no sabes lo que significa para mi.”  -Queen  #Like  https://t.co/qwUx9AMsXW","['amor', 'vida', 'herido', 'roto', 'corazón', 'ahora', 'dejas', 'amor', 'vida', '¿no', 'puedes', 'ver', 'tráelo', 'vuelta', 'tráelo', 'vuelta', 'quites', 'sabes', 'significa', 'queen', 'like']"
El beso en la frente siempre será la cosa más hermosa del mundo  #viral,"['beso', 'frente', 'siempre', 'cosa', 'hermosa', 'mundo', 'viral']"
Se enfocan en todo lo malo que hay en ti porque no soportan todo lo bueno que hay en ti   #SiguemeYTeSigo,"['enfocan', 'malo', 'soportan', 'bueno', 'siguemeytesigo']"
"Hay que juntarnos con gente buena, comer sin culpa, bailar sin vergüenza, reírse sin pena, hay que juntarnos con gente que sepa disfrutar la vida.","['juntarnos', 'gente', 'buena', 'comer', 'culpa', 'bailar', 'vergüenza', 'reírse', 'pena', 'juntarnos', 'gente', 'sepa', 'disfrutar', 'vida']"
@Danielaortac  tienes toda la razón amiga ❤️,"['danielaortac', 'toda', 'razón', 'amiga', '❤️']"
La gente que me siga para después seguirlo y al rato me dejan de seguir.?????? 😅  Todo bien en casa 😝✌️  #malseguidor #follow  #unfollow  #rt,"['gente', 'siga', 'después', 'seguirlo', 'rato', 'dejan', 'seguir', 'bien', 'casa', '😝✌️', 'malseguidor', 'follow', 'unfollow', 'rt']"
Promesas falsas ✨  https://t.co/hber1gCEl3,"['promesas', 'falsas']"
"Te dejé de hablar, no de querer.","['dejé', 'hablar', 'querer']"
➟ FINAL : Manchester City 0-1 Chelsea  𝗖𝗛𝗘𝗟𝗦𝗘𝗔 𝗦𝗘 𝗟𝗟𝗘𝗩𝗔 𝗟𝗔 𝗖𝗛𝗔𝗠𝗣𝗜𝗢𝗡𝗦. Havertz marcó el único gol del partido al 43'. Chelsea es campeón de la Champions League por segunda vez en su historia.  #UCLFinal ⚽ | #CRACKS ⚡  https://t.co/Jy6u6Czb60,"['final', 'manchester', 'city', 'chelsea', '𝗖𝗛𝗘𝗟𝗦𝗘𝗔', '𝗦𝗘', '𝗟𝗟𝗘𝗩𝗔', '𝗟𝗔', '𝗖𝗛𝗔𝗠𝗣𝗜𝗢𝗡𝗦', 'havertz', 'marcó', 'único', 'gol', 'partido', 'chelsea', 'campeón', 'champions', 'league', 'segunda', 'vez', 'historia', 'uclfinal', 'cracks']"
#ChampionsLeagueFinalGoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooool del #ChelseaFC #ChampionsLeagueFinal,"['championsleaguefinalgoooooooooooooooooooooooooooooooooooooooooooooooooooooooooooool', 'chelseafc', 'championsleaguefinal']"
.  https://t.co/BqZrUiy0wf,[]
 https://t.co/I4wSGEaTx4  Sigo a todos ❤️❤️🛸#tiktok,"['sigo', '❤️❤️🛸', 'tiktok']"
"Entiendo el favoritismo sea del City, sobre todo entre guardiolistas, pero tampoco al punto que parezca un trámite y denle la copa de una vez.  Chelsea tiene cómo superarlo, y ya lo ha hecho un par de veces recientemente.  Será parejo, voy por Chelsea.  #UCLFinal  https://t.co/Xk1uYTsCsL","['entiendo', 'favoritismo', 'city', 'guardiolistas', 'tampoco', 'punto', 'parezca', 'trámite', 'denle', 'copa', 'vez', 'chelsea', 'cómo', 'superarlo', 'hecho', 'par', 'veces', 'recientemente', 'parejo', 'voy', 'chelsea', 'uclfinal']"
¡Te¡Tercera vez en la historia que hay una final inglesa en #ChampionsxESPN! 🏆 🏴󠁧󠁢󠁥󠁮󠁧󠁿  2008 - United 🆚 Chelsea 2019 - Liverpool 🆚 Tottenham 2021 - Chelsea 🆚 City  #UCLFinal   https://t.co/xt6f9xY78G  https://t.co/B2XhooTJEV#UCLFinal,"['¡te¡tercera', 'vez', 'historia', 'final', 'inglesa', 'championsxespn', '🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f', 'united', 'chelsea', 'liverpool', 'tottenham', 'chelsea', 'city', 'uclfinal']"
"Ojalá que conozcas a alguien igual que tu, alguien que no deje morir las conversaciones y reír a carcajadas, que diario tenga algo que contarte, y te siga la corriente en cualquier tema, que haya aprendido a no dejar todo a la primera falla, alguien increíble como tu, no menos.","['ojalá', 'conozcas', 'alguien', 'igual', 'alguien', 'deje', 'morir', 'conversaciones', 'reír', 'carcajadas', 'diario', 'contarte', 'siga', 'corriente', 'cualquier', 'tema', 'aprendido', 'dejar', 'primera', 'falla', 'alguien', 'increíble', 'menos']"
se nota demasiado cuando ya no le importas a alguien ps,"['nota', 'demasiado', 'importas', 'alguien', 'ps']"
Más nunca piso caricuao .,"['nunca', 'piso', 'caricuao']"
"Gracias, por ayudarme a perder el interés en ti.","['gracias', 'ayudarme', 'perder', 'interés']"
Y si le importas hará de todo para estar bien contigo.  https://t.co/fbfshZJirX,"['si', 'importas', 'hará', 'bien', 'contigo']"
"""Siempre es levemente siniestro volver a los lugares que han sido testigos de un instante de perfección"".                        🖊️ Ernesto Sabato  https://t.co/hiBF4QBY0O","['siempre', 'levemente', 'siniestro', 'volver', 'lugares', 'sido', 'testigos', 'instante', 'perfección', '🖊️', 'ernesto', 'sabato']"
@rosse_uchiha @alessandrozd 💕💕💕✨,"['rosse', 'uchiha', 'alessandrozd', '💕💕💕✨']"
#BuenasNoches  https://t.co/jTkOSgoJqP,['buenasnoches']
Nadie: Yo: Mira la luna,"['nadie', 'mira', 'luna']"
#28Mayo  https://t.co/coDCNddxbb,['mayo']
"""Entiendeme. No soy como un mundo ordinario. Tengo mi locura, vivo en otra dimencion  y no tengo tiempo para cosas sin alma"".  Charles Bukowski.","['entiendeme', 'mundo', 'ordinario', 'locura', 'vivo', 'dimencion', 'tiempo', 'cosas', 'alma', 'charles', 'bukowski']"
"""El infierno está aquí, entre nosotros. Detrás de cada pared, de cada ventana. Es el mundo detrás del mundo."" —Keanu Reeves.","['infierno', 'aquí', 'detrás', 'cada', 'pared', 'cada', 'ventana', 'mundo', 'detrás', 'mundo', '—keanu', 'reeves']"
"""A veces no necesitamos que alguien nos arregle, a veces sólo necesitamos que alguien nos quiera mientras nos arreglamos a nosotros mismos"".  #Viernes","['veces', 'necesitamos', 'alguien', 'arregle', 'veces', 'sólo', 'necesitamos', 'alguien', 'quiera', 'mientras', 'arreglamos', 'mismos', 'viernes']"
"""Cuando nacemos, ya traemos la muerte escondida, en el hígado o en el estómago o acá, en el corazón, que algún día va a pararse. También puede estar fuera sentada en algún árbol que todavía no crece pero que te va a caer encima cuando seas viejo.. Roberto Gavaldón  #rt  https://t.co/rH6sswiJLj","['nacemos', 'traemos', 'muerte', 'escondida', 'hígado', 'estómago', 'acá', 'corazón', 'algún', 'día', 'va', 'pararse', 'puede', 'sentada', 'algún', 'árbol', 'todavía', 'crece', 'va', 'caer', 'encima', 'viejo', 'roberto', 'gavaldón', 'rt']"
Jajajaja @ghonda84,"['jajajaja', 'ghonda']"
ustedes no durarían un día en mis zapatos,"['ustedes', 'durarían', 'día', 'zapatos']"
 https://t.co/zByAmxFj48  Que esperas para seguirnos en #TikTok   #Venezuela,"['esperas', 'seguirnos', 'tiktok', 'venezuela']"
"«La vida es tan corta y el oficio de vivir tan difícil, que cuando uno empieza a aprenderlo, ya hay que morirse».  —Ernesto Sábato","['«la', 'vida', 'tan', 'corta', 'oficio', 'vivir', 'tan', 'difícil', 'empieza', 'aprenderlo', 'morirse»', '—ernesto', 'sábato']"
Buenos días 🛸  Sigo a todos en #instagramdown ( isaacsb2121priv_ ) ❤️  #tattoo  #BuenosDias  #JuevesDeGanarSeguidores  #JuevesdeReacciones  #liked  #selfie  #Tendencia  #instagram  https://t.co/G4H8Lifq0J,"['buenos', 'días', 'sigo', 'instagramdown', 'isaacsb', 'priv', '❤️', 'tattoo', 'buenosdias', 'juevesdeganarseguidores', 'juevesdereacciones', 'liked', 'selfie', 'tendencia', 'instagram']"
"""El hombre que se miente a sí mismo y escucha sus propias mentiras, llega a un punto en que no puede distinguir la verdad dentro de él ni en los otros, y por tanto pierde todo respeto por sí mismo y por los demás"".                      🖊️Fiódor Dostoyevski","['hombre', 'miente', 'mismo', 'escucha', 'propias', 'mentiras', 'llega', 'punto', 'puede', 'distinguir', 'verdad', 'dentro', 'pierde', 'respeto', 'mismo', 'demás', '🖊️fiódor', 'dostoyevski']"
"&lt;&lt;El hombre ama dos cosas: el peligro y el juego. Por eso ama a la mujer, el más peligroso de los juegos.&gt;&gt;  • Friedrich Nietzsche | Asi hablo Zaratustra. • Joseph Lorusso.","['lt', 'lt', 'hombre', 'ama', 'dos', 'cosas', 'peligro', 'juego', 'ama', 'mujer', 'peligroso', 'juegos', 'gt', 'gt', 'friedrich', 'nietzsche', 'asi', 'hablo', 'zaratustra', 'joseph', 'lorusso']"
Ella piensa que estoy hablando con alguien más !  Yo 😌  . . . .  Borrando pura gente que no quiero tener en mi vida  https://t.co/8qo4XETDLg,"['piensa', 'hablando', 'alguien', 'borrando', 'pura', 'gente', 'quiero', 'tener', 'vida']"
No sé enamoren 😂  #sepanlo.,"['sé', 'enamoren', 'sepanlo']"
Se que voy salir de esta 😎,"['voy', 'salir']"
los abuelos deberían ser eternos :(  #realidad,"['abuelos', 'deberían', 'ser', 'eternos', 'realidad']"
"Fabrizio Romano acaba de confirmar que Zidane dejará el Real Madrid, es la única persona que no te vende humo. Se nos va Zizou...","['fabrizio', 'romano', 'acaba', 'confirmar', 'zidane', 'dejará', 'real', 'madrid', 'única', 'persona', 'vende', 'humo', 'va', 'zizou']"
La vida es mejor cuando no esperas nada de nadie . Que tenga que pasar lo que tenga que pasar .,"['vida', 'mejor', 'esperas', 'nadie', 'pasar', 'pasar']"
 https://t.co/1xe7llAIDf  Vayan darle amor a mi foto de facebook ❤️🛸  #Facebook  #viral  #night  #photography  #photooftheday  #Days  #WhatsApp  #boys #Like,"['vayan', 'darle', 'amor', 'foto', 'facebook', '❤️🛸', 'facebook', 'viral', 'night', 'photography', 'photooftheday', 'days', 'whatsapp', 'boys', 'like']"
Que adictivas son las personas que te hacen feliz.  Díganme si miento jajajaja,"['adictivas', 'personas', 'hacen', 'feliz', 'díganme', 'si', 'miento', 'jajajaja']"
Mis audios son:   60% Risa  30% Distracción o se me olvida lo que iba a decir  10% Mensaje  #BuenasNoches,"['audios', 'risa', 'distracción', 'olvida', 'iba', 'decir', 'mensaje', 'buenasnoches']"
Hasta que no suceda NO te ilusiones,"['suceda', 'ilusiones']"
"""Hablando de felicidad sin nisiquiera saber que queremos""🥀","['hablando', 'felicidad', 'nisiquiera', 'saber', 'queremos']"
"Parque del Este 1963  Mi abuelo padre tenía 2 años ,  otra época!    Como dicen "" tiempos de oro ""  #Venezuela  #Antigua  #venezuelalibre  #likeforlike  #FotoDelDia  #viral  https://t.co/Kz2656wtqv","['parque', 'abuelo', 'padre', 'años', 'época', 'dicen', 'tiempos', 'oro', 'venezuela', 'antigua', 'venezuelalibre', 'likeforlike', 'fotodeldia', 'viral']"
Si un día me preguntan.  Instagram : isaacsb2121priv_  #viral  #FelizMiercoles  #FraseDelDia  #rt #Next  #MiercolesDeNostalgia  https://t.co/U5fpvRqjkS,"['si', 'día', 'preguntan', 'instagram', 'isaacsb', 'priv', 'viral', 'felizmiercoles', 'frasedeldia', 'rt', 'next', 'miercolesdenostalgia']"
"Ni “marcando territorio” con tu pareja en redes sociales va a impedir que te engañe, no pelees por nadie, el mundo es cruel.","['marcando', 'territorio”', 'pareja', 'redes', 'sociales', 'va', 'impedir', 'engañe', 'pelees', 'nadie', 'mundo', 'cruel']"
 https://t.co/LlyvOYrnvL  Sigan y sigo 💕✌️ #TikTokviral,"['sigan', 'sigo', '💕✌️', 'tiktokviral']"
🥀  https://t.co/SKAuryfj3v,[]
 https://t.co/2tC6iRrZ4i,[]
No puedes fallarle a alguien que te llevo a comer en su mesa con su familia y te presento como una persona que vale la pena conocer.,"['puedes', 'fallarle', 'alguien', 'llevo', 'comer', 'mesa', 'familia', 'presento', 'persona', 'vale', 'pena', 'conocer']"
✌️  https://t.co/WowS1oLUBn,['✌️']
"sin forzarlo, que si es tu lugar te lo darán","['forzarlo', 'si', 'lugar', 'darán']"
🥀  https://t.co/UkqEVOUHxh,[]
"Hay que alejarse, de lejos se ve todo.  https://t.co/JihbYbKgH4","['alejarse', 'lejos', 've']"
"""Nadie nos advirtió que extrañar es el costo que tienen los buenos momentos"". #FelizJueves  — Mario Benedetti  https://t.co/caWpGmBYLl","['nadie', 'advirtió', 'extrañar', 'costo', 'buenos', 'momentos', 'felizjueves', 'mario', 'benedetti']"
"Todos merecemos una persona que diga: ""podemos arreglar esto, no puedo perderte"".  https://t.co/I34bTYGueE","['merecemos', 'persona', 'diga', 'podemos', 'arreglar', 'puedo', 'perderte']"
"Y si, últimamente te pienso todos los días antes de dormir.","['si', 'últimamente', 'pienso', 'días', 'dormir']"
🎵  https://t.co/DXupVGlHja,[]
Nunca obligues a que una persona vea lo que realmente vales.🥀  https://t.co/c4HemGiNrE,"['nunca', 'obligues', 'persona', 'vea', 'realmente', 'vales']"
"""No digas que me quieres, si al final te vas a ir🥀""  ~ LIL PEEP🐣  https://t.co/37whqDlqWn","['digas', 'quieres', 'si', 'final', 'vas', 'ir🥀', 'lil', 'peep🐣']"
☺️  https://t.co/UN7emwXCmR,['☺️']
"Un mes y dos semanas se tardó el dólar paralelo en pasar de 2 a 3 millones de bolívares. El pasado 30 de marzo se ubicó en 2.014.514,98 bolívares.  ""El año de la recuperación económica...""","['mes', 'dos', 'semanas', 'tardó', 'dólar', 'paralelo', 'pasar', 'millones', 'bolívares', 'pasado', 'marzo', 'ubicó', 'bolívares', 'año', 'recuperación', 'económica']"
Me da cringe los que montan cacho y le dicen “te amo” a su pareja.,"['da', 'cringe', 'montan', 'cacho', 'dicen', 'amo”', 'pareja']"
"“La diferencia entre las promesas y los recuerdos es que solemos romper las promesas, pero los recuerdos nos rompen a nosotros” 💙","['diferencia', 'promesas', 'recuerdos', 'solemos', 'romper', 'promesas', 'recuerdos', 'rompen', 'nosotros”']"
✨  https://t.co/oL2w9rkGGv,[]
"Se que hay mejores que yo, pero tranquila que yo no compito con nadie.","['mejores', 'tranquila', 'compito', 'nadie']"
A mí me gusta que lo mío sea muy mío.,['gusta']
"""Ojalá nunca me faltes, pero si me faltas espero no extrañarte; y si te extraño espero no buscarte; y si te busco espero no encontrarte; y si te encuentro nunca vuelvas a faltarme"".  https://t.co/kL0tibIhsw","['ojalá', 'nunca', 'faltes', 'si', 'faltas', 'espero', 'extrañarte', 'si', 'extraño', 'espero', 'buscarte', 'si', 'busco', 'espero', 'encontrarte', 'si', 'encuentro', 'nunca', 'vuelvas', 'faltarme']"
 https://t.co/XINNPmMP15 #FelizDomingo  #MothersDay,"['felizdomingo', 'mothersday']"
✌️  https://t.co/OFv074pTaw,['✌️']
#UCL | ¿Se queda afuera el gigante?  Real Madrid pierde 1-0 contra Chelsea en Londres y está 1-2 en el global. ¿Lo remonta?  https://t.co/DAwegBfvZu,"['ucl', '¿se', 'queda', 'afuera', 'gigante', 'real', 'madrid', 'pierde', 'chelsea', 'londres', 'global', '¿lo', 'remonta']"
