tweet,tweet_tokenized
"@michilopez_ Totalmenteeeee, estoy en crisis. Hoy ire con mi papá a ver que me dicen","['michilopez', 'totalmenteeeee', 'crisis', 'hoy', 'ire', 'papá', 'ver', 'dicen']"
@RosberGutierrez @floraeiou Hoy voy a ver que hago :(,"['rosbergutierrez', 'floraeiou', 'hoy', 'voy', 'ver', 'hago']"
Porque son MÍOS y el error fue de ELLOS. Tanto que paga uno para que tengan un sistema tan mierda. Y puedo asegurar que no soy la única en esta situación... a la gente si le gusta jugar con la vida de los demás. ¿Que tan oportunistas puede llegar a ser las instituciones?,"['error', 'paga', 'sistema', 'tan', 'mierda', 'puedo', 'asegurar', 'única', 'situación', 'gente', 'si', 'gusta', 'jugar', 'vida', 'demás', '¿que', 'tan', 'oportunistas', 'puede', 'llegar', 'ser', 'instituciones']"
TANTO que exigen responsabilidad con los pagos y no les importa que la gente no tenga como pagar para que la misma UCAB sea la primerita irresponsable que no se molesta por resolver problemas serios como estos. No se que vaya a pasar pero necesito esos 273$ de vuelta...,"['exigen', 'responsabilidad', 'pagos', 'importa', 'gente', 'pagar', 'misma', 'ucab', 'primerita', 'irresponsable', 'molesta', 'resolver', 'problemas', 'serios', 'vaya', 'pasar', 'necesito', 'vuelta']"
"Para que vean como una universidad como la UCAB, tan buena pero tan cara puede llegar a ser así de incompetente. Son 600$ y pico... no es como que yo esté jugando carritos, no es como que yo me gane 1000$ mensuales y no tenga familia que ayudar.","['vean', 'universidad', 'ucab', 'tan', 'buena', 'tan', 'cara', 'puede', 'llegar', 'ser', 'así', 'incompetente', 'pico', 'jugando', 'carritos', 'gane', 'mensuales', 'familia', 'ayudar']"
"Desde eso no he obtenido ninguna respuesta porque UPSSS trabajan hasta las 4pm. No entiendo como pueden caer tan bajo y como pueden hacer que la gente los odie en menos de 3h. Cero empatía, cero colaboración y servicios, cero atencion al estudiante, cero búsqueda de alternativas","['obtenido', 'ninguna', 'respuesta', 'upsss', 'trabajan', 'pm', 'entiendo', 'pueden', 'caer', 'tan', 'bajo', 'pueden', 'hacer', 'gente', 'odie', 'menos', 'cero', 'empatía', 'cero', 'colaboración', 'servicios', 'cero', 'atencion', 'estudiante', 'cero', 'búsqueda', 'alternativas']"
Y yo tipo... bro es que se les va a fundir el cerebro de lo mucho que me estan ayudando 🤬🤬🤬🤬 y a eso respondi (con todas mis fuerzas intente no insultarles todos sus ancestros):  https://t.co/btyyFDRuYT,"['tipo', 'bro', 'va', 'fundir', 'cerebro', 'estan', 'ayudando', '🤬🤬🤬🤬', 'respondi', 'todas', 'fuerzas', 'intente', 'insultarles', 'ancestros']"
Mande unos correos y a la hora me respondieron:  https://t.co/eLqQxlXU0b,"['mande', 'correos', 'hora', 'respondieron']"
Les reventé el telefono hasta el cansancio tanto a caja ucab como a direccion de finanzas y nadie atendió. Vale destacar que todo esto y unas lloraditas por el estres pasaron mientras yo hacia la cola de la gasolina okkk,"['reventé', 'telefono', 'cansancio', 'caja', 'ucab', 'direccion', 'finanzas', 'nadie', 'atendió', 'vale', 'destacar', 'unas', 'lloraditas', 'estres', 'pasaron', 'mientras', 'hacia', 'cola', 'gasolina', 'okkk']"
"PERO solo habian 623 millones, con la tasa de hoy de 1.800.000bs eran 350$ o sea que faltaban nada mas y nada menos que 273$  https://t.co/VxqxsR4HMQ","['solo', 'habian', 'millones', 'tasa', 'hoy', 'bs', 'faltaban', 'mas', 'menos']"
Pasa otra semana y hoy 3 de febrero me meti a revisar en la mañana y estaba el dinero en la cuenta  https://t.co/asPIee1RQi,"['pasa', 'semana', 'hoy', 'febrero', 'meti', 'revisar', 'mañana', 'dinero', 'cuenta']"
Le di mis datos personales y bancarios para que se hiciera lo mas rapido posible y que por favor atendieran esos teléfonos porque no me podia lanzar todos los dias a la universidad a ✨jalar bolas✨,"['di', 'datos', 'personales', 'bancarios', 'hiciera', 'mas', 'rapido', 'posible', 'favor', 'atendieran', 'teléfonos', 'podia', 'lanzar', 'dias', 'universidad', '✨jalar', 'bolas✨']"
Que tenían que hacer algo rápido porque ese dinero es embuste que se tarda tanto en hacerse efectivo. Me explicó lo mismo de antes y me dijo que no podia hacer mas nada que esperar a que esa plata me cayera a mi cuenta en bolívares,"['hacer', 'rápido', 'dinero', 'embuste', 'tarda', 'hacerse', 'efectivo', 'explicó', 'mismo', 'dijo', 'podia', 'hacer', 'mas', 'esperar', 'plata', 'cayera', 'cuenta', 'bolívares']"
"Me fijé en su carpeta que como mi caso habian mínimo 10 personas que estaban igual que yo. Respiré profundo y le dije que no son 3 lochas, que estamos hablando de 600$ que puedo utilizar para alguna emergencia o gastos para mi familia y que ya habian pasado muchos dias","['fijé', 'carpeta', 'caso', 'habian', 'mínimo', 'personas', 'igual', 'respiré', 'profundo', 'dije', 'lochas', 'hablando', 'puedo', 'utilizar', 'alguna', 'emergencia', 'gastos', 'familia', 'habian', 'pasado', 'dias']"
Voy y el señor muy educado me dice que ahorita es que va a ponerse en eso (cuando habian pasado casi dos semanas del doble cargo de la tarjeta) y que cuando el dinero ya este en la cuenta de la universidad eso lo pasará a dirección de finanzas para que ellos regresen el dinero,"['voy', 'señor', 'educado', 'dice', 'ahorita', 'va', 'ponerse', 'habian', 'pasado', 'casi', 'dos', 'semanas', 'doble', 'cargo', 'tarjeta', 'dinero', 'cuenta', 'universidad', 'pasará', 'dirección', 'finanzas', 'regresen', 'dinero']"
"Pasan dias y nadie me escribe para darme buenas noticias. Decido llamar y revente ese tlf OKKK pero no atendieron a ninguno de los 4 numeros (como cosa rara). Mande correos, mensajes de humo y palomas mensajeras y nanai... hasta q decido ir el martes siguiente a la ucab de nuevo","['pasan', 'dias', 'nadie', 'escribe', 'darme', 'buenas', 'noticias', 'decido', 'llamar', 'revente', 'tlf', 'okkk', 'atendieron', 'ninguno', 'numeros', 'cosa', 'rara', 'mande', 'correos', 'mensajes', 'humo', 'palomas', 'mensajeras', 'nanai', 'decido', 'ir', 'martes', 'siguiente', 'ucab', 'nuevo']"
"Que si pagué en dolares lo mas justo es que se me regrese en dolares porque fue un error de la plataforma de shit. Total que me dijeron que se me regresaria el dinero en bs A LA TASA DEL BCV DEL DIA QUE SE HICIERA LA DEVOLUCIÓN. Yo dije bueno ni modo, comprare dolares y ya.","['si', 'pagué', 'dolares', 'mas', 'justo', 'regrese', 'dolares', 'error', 'plataforma', 'shit', 'total', 'dijeron', 'regresaria', 'dinero', 'bs', 'tasa', 'bcv', 'dia', 'hiciera', 'devolución', 'dije', 'bueno', 'modo', 'comprare', 'dolares']"
"Pregunté que si me lo iban a regresar en dólares porque así fue como pagué y me dijeron que no que gracias, que en bolívares porque básicamente ellos son bien arrechos. Yo con toda mi paciencia casi por agotarse pregunté que como era posible que tal","['pregunté', 'si', 'iban', 'regresar', 'dólares', 'así', 'pagué', 'dijeron', 'gracias', 'bolívares', 'básicamente', 'bien', 'arrechos', 'toda', 'paciencia', 'casi', 'agotarse', 'pregunté', 'posible', 'tal']"
Asi que vente el miercoles con el estado de cuenta. Fui el miercoles y me dijeron bueno tienes que esperar 5 dias hábiles minimo para que se nos haga efectivo en bs a la cuenta de la universidad y cuando verifiquemos eso podremos retornarte el dinero,"['asi', 'vente', 'miercoles', 'cuenta', 'miercoles', 'dijeron', 'bueno', 'esperar', 'dias', 'hábiles', 'minimo', 'haga', 'efectivo', 'bs', 'cuenta', 'universidad', 'verifiquemos', 'podremos', 'retornarte', 'dinero']"
"Fui a la universidad y mi padre me llama y que epa me descontaron dos veces el monto de 623$ que vendrían siendo 1246$. Llegando me tuvieron esperando como 2h y no habia nadie. Me atienden y me dicen mira no podemos hacer nada porque hoy es domingo, mañana es bancario (...)","['universidad', 'padre', 'llama', 'epa', 'descontaron', 'dos', 'veces', 'monto', 'vendrían', 'siendo', 'llegando', 'esperando', 'habia', 'nadie', 'atienden', 'dicen', 'mira', 'podemos', 'hacer', 'hoy', 'domingo', 'mañana', 'bancario']"
Resulta que el 15 de enero fui a pagar por caja virtual la segunda parte del semestre en caja virtual con la tarjeta internacional. Me daba error y cuando caja se digno a responderme el teléfono me dijeron que fuera a la universidad que no habia otra opción... ok grax,"['resulta', 'enero', 'pagar', 'caja', 'virtual', 'segunda', 'parte', 'semestre', 'caja', 'virtual', 'tarjeta', 'internacional', 'daba', 'error', 'caja', 'digno', 'responderme', 'teléfono', 'dijeron', 'universidad', 'habia', 'opción', 'ok', 'grax']"
Les contaré mi fraude con la UCAB para que se haga viral y exigir justicia con esto porque ya estoy #cansadita,"['contaré', 'fraude', 'ucab', 'haga', 'viral', 'exigir', 'justicia', 'cansadita']"
Que ansiedad tener que hacer mil vainas de la universidad y en vez de hacer eso estoy haciendo la cola para la gasolina,"['ansiedad', 'tener', 'hacer', 'mil', 'vainas', 'universidad', 'vez', 'hacer', 'haciendo', 'cola', 'gasolina']"
Bueno en llorar se basan mis dias ahora + fino,"['bueno', 'llorar', 'basan', 'dias', 'ahora', 'fino']"
Dios mio hasta cuanto estas clases online???? Ya basta,"['dios', 'mio', 'cuanto', 'clases', 'online', 'basta']"
No se como vivo en el mismo mundo que javierhalamadrid. Que asco.,"['vivo', 'mismo', 'mundo', 'javierhalamadrid', 'asco']"
Que bendición es haber encontrado a mi amiga💓  https://t.co/aNjT7tKNt0,"['bendición', 'haber', 'encontrado', 'amiga💓']"
Estoy segura que no hubiera podido atravesar este año sin haber escuchado a Jerry Di,"['segura', 'podido', 'atravesar', 'año', 'haber', 'escuchado', 'jerry', 'di']"
Cuando llegara el dia en que yo sea mi propio sugar daddy?,"['llegara', 'dia', 'propio', 'sugar', 'daddy']"
Ah y quiero tomarme un vino cada dos segundos like emily in paris,"['ah', 'quiero', 'tomarme', 'vino', 'cada', 'dos', 'segundos', 'like', 'emily', 'in', 'paris']"
De verdad me da ansiedad la gente que esta de acuerdo con carolina herrera. Que coño te importa si una señora es feliz con su cabello tipo pocahontas marico dejen serrrrrrrr dejen vivirrrrrrrr,"['verdad', 'da', 'ansiedad', 'gente', 'acuerdo', 'carolina', 'herrera', 'coño', 'importa', 'si', 'señora', 'feliz', 'cabello', 'tipo', 'pocahontas', 'marico', 'dejen', 'serrrrrrrr', 'dejen', 'vivirrrrrrrr']"
OLDIE BUT GOLDIE NOJODA,"['oldie', 'but', 'goldie', 'nojoda']"
"Quiero una hamburguesa de pollo frito, es mucho pedir??","['quiero', 'hamburguesa', 'pollo', 'frito', 'pedir']"
@CamillaCedi  https://t.co/G6ziV2Fjh6,['camillacedi']
@c4millx Te la tengo,['millx']
@CamillaCedi Mas le vale,"['camillacedi', 'mas', 'vale']"
@CamillaCedi Cuando dejes de ghostear a la gente por ver netflix,"['camillacedi', 'dejes', 'ghostear', 'gente', 'ver', 'netflix']"
Estoy modo toxica asi que te recomiendo responderme rápido,"['modo', 'toxica', 'asi', 'recomiendo', 'responderme', 'rápido']"
Hace exactamente un mes me queje del merengue del coronavirus que ponian los policias por las calles.... alguien me dijo que por ahi venia la de gaitas. No se equivocó 🙃🙃,"['hace', 'exactamente', 'mes', 'queje', 'merengue', 'coronavirus', 'ponian', 'policias', 'calles', 'alguien', 'dijo', 'ahi', 'venia', 'gaitas', 'equivocó', '🙃🙃']"
Q ansiedad querer comerme una empanada y no poder,"['ansiedad', 'querer', 'comerme', 'empanada', 'poder']"
Hacemos tarea lloramos después,"['hacemos', 'tarea', 'lloramos', 'después']"
Que feo es vivir lo de “del amor al odio hay un solo paso”,"['feo', 'vivir', 'amor', 'odio', 'solo', 'paso”']"
"@Javierito321 Actually this is not funny at all... tu criticando a los chavistas por redes sociales tampoco has hecho una mierda, asi que callaito pls","['javierito', 'actually', 'this', 'is', 'not', 'funny', 'at', 'all', 'criticando', 'chavistas', 'redes', 'sociales', 'tampoco', 'hecho', 'mierda', 'asi', 'callaito', 'pls']"
So horny que me calé sus charlas de herbalife,"['so', 'horny', 'calé', 'charlas', 'herbalife']"
Que estresante escuchar a alguien que critique tu carrera como si fuera una mierda,"['estresante', 'escuchar', 'alguien', 'critique', 'carrera', 'si', 'mierda']"
So horny que lo escuche hablando de carros todo el día,"['so', 'horny', 'escuche', 'hablando', 'carros', 'día']"
Wtf esta lluvia endemoniada????,"['wtf', 'lluvia', 'endemoniada']"
It’s my passion,"['it’s', 'my', 'passion']"
@CamillaCedi Oye bienvenida bebe al mundo de la familia tóxica,"['camillacedi', 'oye', 'bienvenida', 'bebe', 'mundo', 'familia', 'tóxica']"
Okay but wtf,"['okay', 'but', 'wtf']"
No me interesa nada estar con alguien que no le importa mi punto de vista sobre cualquier cosa tho,"['interesa', 'alguien', 'importa', 'punto', 'vista', 'cualquier', 'cosa', 'tho']"
@CamillaCedi Estamos viejas pero nuestro corazon le sigue perteneciendo a floricienta,"['camillacedi', 'viejas', 'corazon', 'sigue', 'perteneciendo', 'floricienta']"
Hoy estoy destilando odio de una manera impresionante,"['hoy', 'destilando', 'odio', 'manera', 'impresionante']"
Q triste es querer dedicarle una cancion a alguien y no poder porque solo le gusta el techno y el reggaeton :(,"['triste', 'querer', 'dedicarle', 'cancion', 'alguien', 'poder', 'solo', 'gusta', 'techno', 'reggaeton']"
No puedo esperar a vivir sola para no tener que calarme estupideces de nadie y vivir mi vida feliz,"['puedo', 'esperar', 'vivir', 'sola', 'tener', 'calarme', 'estupideces', 'nadie', 'vivir', 'vida', 'feliz']"
@CamillaCedi A quien ps,"['camillacedi', 'ps']"
Jose ramon te amo.  Bai.,"['jose', 'ramon', 'amo', 'bai']"
@CamillaCedi Una desgracia porq NUNCA las veo despues,"['camillacedi', 'desgracia', 'porq', 'nunca', 'veo', 'despues']"
"Bueno ya pues deja de recordarme a mi ex, muchas gracias","['bueno', 'pues', 'deja', 'recordarme', 'ex', 'muchas', 'gracias']"
Darle mil vueltas a las cosas es mi pasión,"['darle', 'mil', 'vueltas', 'cosas', 'pasión']"
"@CamillaCedi No es de eso, ese jevo se perdio desde las 4pm. Pero tambien tengo quiz mañana y no se nada jaja salu2","['camillacedi', 'jevo', 'perdio', 'pm', 'tambien', 'quiz', 'mañana', 'jaja', 'salu']"
"Son las 12 y media y aun no se nada, genial","['media', 'aun', 'genial']"
@otroviloria Recueldo aquella vez que mi tia ofrecio su casa para que te quedaras,"['otroviloria', 'recueldo', 'aquella', 'vez', 'tia', 'ofrecio', 'casa', 'quedaras']"
@CamillaCedi Marico yo también pense lo de los pies,"['camillacedi', 'marico', 'pense', 'pies']"
🖤  https://t.co/dhfnCrMYsq,[]
El internet de venezuela me da ansiedad,"['internet', 'venezuela', 'da', 'ansiedad']"
Solo vengo a mostrar lo mucho que me gusta mi corte🦦  https://t.co/OaeD5MrHyF,"['solo', 'vengo', 'mostrar', 'gusta', 'corte🦦']"
Quiero escupirle el ojo a la jeva que le metio el wasabi en la boca a un gatito. Buenos dias.,"['quiero', 'escupirle', 'ojo', 'jeva', 'metio', 'wasabi', 'boca', 'gatito', 'buenos', 'dias']"
"Es mi dia libre y yo solo pienso en estudiar, todo mal","['dia', 'libre', 'solo', 'pienso', 'estudiar', 'mal']"
Hermano alto temblor ok,"['hermano', 'alto', 'temblor', 'ok']"
Cada dia me convenzo mas de que vivimos en un mundo de mierda.,"['cada', 'dia', 'convenzo', 'mas', 'vivimos', 'mundo', 'mierda']"
Que lindo es amarte,"['lindo', 'amarte']"
JAJAJAJAJAJJA alguien tenia activo el audio y dijo “que ladilla”. mi pana me hiciste llorar de la risa,"['jajajajajajja', 'alguien', 'tenia', 'activo', 'audio', 'dijo', 'ladilla”', 'pana', 'hiciste', 'llorar', 'risa']"
Vis a vis es la mejor serie de la vida and u can’t change my mind,"['vis', 'vis', 'mejor', 'serie', 'vida', 'and', 'can’t', 'change', 'my', 'mind']"
Me cortare el cabello🦦,"['cortare', 'cabello🦦']"
Semana 2 de clases online: la conferencia de zoom dandole mientras que veo tw,"['semana', 'clases', 'online', 'conferencia', 'zoom', 'dandole', 'mientras', 'veo', 'tw']"
De verdad la gente no tiene mas nada que hacer que meterse con camilo y evaluna?,"['verdad', 'gente', 'mas', 'hacer', 'meterse', 'camilo', 'evaluna']"
Amor de red social es todo lo que necesitabamos escuchar,"['amor', 'red', 'social', 'necesitabamos', 'escuchar']"
Que rico es sentirse suficiente,"['rico', 'sentirse', 'suficiente']"
"Se que todos queremos quemar la uni, pero saber que no comenzaremos semestre me tiene en peor ansiedad que cuando estoy estudiando","['queremos', 'quemar', 'uni', 'saber', 'comenzaremos', 'semestre', 'peor', 'ansiedad', 'estudiando']"
"So, como van las relaciones toxicas con sus familias? Ya los botaron de la casa pero pa despues de la cuarentena??","['so', 'van', 'relaciones', 'toxicas', 'familias', 'botaron', 'casa', 'pa', 'despues', 'cuarentena']"
Como le explico a mi novio que es hora de ver lo que esconde ese pantalón??,"['explico', 'novio', 'hora', 'ver', 'esconde', 'pantalón']"
"Yo honestamente no puedo odiar mas a los chavistas hijos de puta, si el cielo es el limite mi odio hacia ellos llego a otra galaxia","['honestamente', 'puedo', 'odiar', 'mas', 'chavistas', 'hijos', 'puta', 'si', 'cielo', 'limite', 'odio', 'hacia', 'llego', 'galaxia']"
"@OrlenysOV Del 10% restante, 5% son arrastrados chavistas muertos de hambre que les deben pagar por ir y publicar pendejadas como la tuya y el otro 5% son colectivos que matan a la gente, con lo que te pagaron para esto ve a ver si te compras un cerebro y un par de ojos, te hacen falta.","['orlenysov', 'restante', 'arrastrados', 'chavistas', 'muertos', 'hambre', 'deben', 'pagar', 'ir', 'publicar', 'pendejadas', 'colectivos', 'matan', 'gente', 'pagaron', 've', 'ver', 'si', 'compras', 'cerebro', 'par', 'ojos', 'hacen', 'falta']"
"@OrlenysOV Te digo algo? El 90% de los que estan ahi son trabajadores públicos a los cuales los obligan a ir porque si no LOS BOTAN DE SUS TRABAJOS y como este gobierno no sirve para media mierda, la gente no se puede quedar en la calle porque tiene familia que mantener.","['orlenysov', 'digo', 'estan', 'ahi', 'trabajadores', 'públicos', 'cuales', 'obligan', 'ir', 'si', 'botan', 'trabajos', 'gobierno', 'sirve', 'media', 'mierda', 'gente', 'puede', 'quedar', 'calle', 'familia', 'mantener']"
Le pregunte a mi hermana que por que me tenia bloqueada en las redes sociales y me respondio “deja el show que no te queda.” And im like ok child chill out (tiene 13) ok ok,"['pregunte', 'hermana', 'tenia', 'bloqueada', 'redes', 'sociales', 'respondio', 'deja', 'show', 'queda', 'and', 'im', 'like', 'ok', 'child', 'chill', 'out', 'ok', 'ok']"
Cuando llega mi Camilo????,"['llega', 'camilo']"
Quien le hace brujeria a mi abuela pa que me acepte un perrito o gatito :(,"['hace', 'brujeria', 'abuela', 'pa', 'acepte', 'perrito', 'gatito']"
@c4millx Bienvenida al club,"['millx', 'bienvenida', 'club']"
So yo bien feli llegando a mi casa y mi papá bien sentadote con su iphone nuevo y no se cual es un ejemplo mejor de descarooOoOoo,"['so', 'bien', 'feli', 'llegando', 'casa', 'papá', 'bien', 'sentadote', 'iphone', 'nuevo', 'ejemplo', 'mejor', 'descarooooooo']"
I’m here,"['i’m', 'here']"
"Cuando tu mundo se desmorone, ven al mío","['mundo', 'desmorone', 'ven']"
La política venezolana es un chiste,"['política', 'venezolana', 'chiste']"
Yo soy demasiado grinch pero ponganme una gaita y sigo siendo grinch pero te la bailo con emoción,"['demasiado', 'grinch', 'ponganme', 'gaita', 'sigo', 'siendo', 'grinch', 'bailo', 'emoción']"
No todo aquel que aprecies se merece tus cartas de poeta.,"['aquel', 'aprecies', 'merece', 'cartas', 'poeta']"
"Nop, no vengas a decir de nuevo que es por despecho porque it’s absolutely not for that","['nop', 'vengas', 'decir', 'nuevo', 'despecho', 'it’s', 'absolutely', 'not', 'for', 'that']"
Send oreo shake de burger king :(,"['send', 'oreo', 'shake', 'burger', 'king']"
"So mi iphone esta desactivado, ayura","['so', 'iphone', 'desactivado', 'ayura']"
Porfa alguien que me traiga galletas y a él,"['porfa', 'alguien', 'traiga', 'galletas']"
Las personas cuando no saben un coño hablan ridiculeces,"['personas', 'saben', 'coño', 'hablan', 'ridiculeces']"
"La gente desde afuerita lo ve como un clavo y aja que bolas, pero yo lo veo como la única persona que actually me cuidó para que no me lanzara por una ventana, aun sin saber nada.","['gente', 'afuerita', 've', 'clavo', 'aja', 'bolas', 'veo', 'única', 'persona', 'actually', 'cuidó', 'lanzara', 'ventana', 'aun', 'saber']"
No entendí cual es la necesidad de juzgar sin saber una mierda,"['entendí', 'necesidad', 'juzgar', 'saber', 'mierda']"
Te se de memoria,['memoria']
CALLEN A ESTA SEÑORA COÑO,"['callen', 'señora', 'coño']"
"So, soñe que me disparaban","['so', 'soñe', 'disparaban']"
Stop judging people,"['stop', 'judging', 'people']"
Me gustaría secuestrar a algunas personas y mandarlas a nepal para no verlas mas nunca. Lowkey mi familia,"['gustaría', 'secuestrar', 'personas', 'mandarlas', 'nepal', 'verlas', 'mas', 'nunca', 'lowkey', 'familia']"
"Mientras tanto, @manuelmedrano sigue rompiendo y reparando pero volviendo a romper mi corazon a la 1:30am","['mientras', 'manuelmedrano', 'sigue', 'rompiendo', 'reparando', 'volviendo', 'romper', 'corazon', 'am']"
Tu te ríes pero realmente a mi me duele tu realidad y lo diferente que podría ser si hubiese estado para ti antes de toda esta mierda...,"['ríes', 'realmente', 'duele', 'realidad', 'diferente', 'podría', 'ser', 'si', 'toda', 'mierda']"
Al menos tu tienes amigos...,"['menos', 'amigos']"
El “te amo” mas esperado de mi vida,"['amo”', 'mas', 'esperado', 'vida']"
"Tu sabes cuantas veces debe haber tirado kylie jenner en su vida y tu me vienes a decir a mi que eso no vale la pena, tremendo marico oyó","['sabes', 'cuantas', 'veces', 'debe', 'haber', 'tirado', 'kylie', 'jenner', 'vida', 'vienes', 'decir', 'vale', 'pena', 'tremendo', 'marico', 'oyó']"
Yo parezco tímida pero luego la gente se lleva sus sorpresitas,"['parezco', 'tímida', 'luego', 'gente', 'lleva', 'sorpresitas']"
Ay no yo no se cómo voy a hacer para organizar mi vida,"['ay', 'cómo', 'voy', 'hacer', 'organizar', 'vida']"
"“Quédate con el que te bese como loco, te haga el amor como pervertido, te trate como una dama y te ame como nadie más.”","['quédate', 'bese', 'loco', 'haga', 'amor', 'pervertido', 'trate', 'dama', 'ame', 'nadie']"
Porfa vuelve a acurrucarte conmigo,"['porfa', 'vuelve', 'acurrucarte', 'conmigo']"
Prometo que si ponen aire acondicionado en los salones de la ucab vengo a todas las clases con gusto,"['prometo', 'si', 'ponen', 'aire', 'acondicionado', 'salones', 'ucab', 'vengo', 'todas', 'clases', 'gusto']"
"Te dije que no jodieras y sigues jodiendo como te da la gana, asi no se puede","['dije', 'jodieras', 'sigues', 'jodiendo', 'da', 'gana', 'asi', 'puede']"
"Tipo estoy olvidandote, porfa no vengas a joder.","['tipo', 'olvidandote', 'porfa', 'vengas', 'joder']"
A veces quiero odiarte bro,"['veces', 'quiero', 'odiarte', 'bro']"
Eres increíbleee,['increíbleee']
Nada mejor que un sabroso cafe para alinear los chakras,"['mejor', 'sabroso', 'cafe', 'alinear', 'chakras']"
Decidí olvidarte.,"['decidí', 'olvidarte']"
Que hombre diossss,"['hombre', 'diossss']"
"Necesito una terracita con tremenda vista, si es al mar mejor, con vinito, un par de cigarritos y una muy buena compañía","['necesito', 'terracita', 'tremenda', 'vista', 'si', 'mar', 'mejor', 'vinito', 'par', 'cigarritos', 'buena', 'compañía']"
Pensamientos de media noche: necesito hacer sentadillas,"['pensamientos', 'media', 'noche', 'necesito', 'hacer', 'sentadillas']"
Y entonces te iba a escribir que te extraño pero despues dije “pa que”,"['entonces', 'iba', 'escribir', 'extraño', 'despues', 'dije', 'pa', 'que”']"
Madrid te extraño,"['madrid', 'extraño']"
There is someone more toxic than my family?? Nope I don’t think so,"['there', 'is', 'someone', 'more', 'toxic', 'than', 'my', 'family', 'nope', 'don’t', 'think', 'so']"
Si de novios pasan a ser bootycall hay un grave problema,"['si', 'novios', 'pasan', 'ser', 'bootycall', 'grave', 'problema']"
@lillacraa @karlxrodriguz @c4millx Las amooooo quiiii,"['lillacraa', 'karlxrodriguz', 'millx', 'amooooo', 'quiiii']"
Necesito alguien que me dedique tweets :(,"['necesito', 'alguien', 'dedique', 'tweets']"
"@edu_gualo Todo mal, todo mal","['edu', 'gualo', 'mal', 'mal']"
"Quizás yo no era para ti, pero tú si para mí.","['quizás', 'si']"
"Quien te ama de verdad, nunca se va","['ama', 'verdad', 'nunca', 'va']"
Paola escuchalaaa!,"['paola', 'escuchalaaa']"
No te aferres a algo que no sabes si pasará,"['aferres', 'sabes', 'si', 'pasará']"
Gra cias,"['gra', 'cias']"
I miss my Boston life,"['miss', 'my', 'boston', 'life']"
Tenerte cerquita,"['tenerte', 'cerquita']"
Una fotico para alinear los chakras😊  https://t.co/oNoDvsyTY2,"['fotico', 'alinear', 'chakras😊']"
"Madrid fue, es y siempre será la ciudad de mis sueños","['madrid', 'siempre', 'ciudad', 'sueños']"
"Quiero alguien que me cante, es mucho pedir?☹️","['quiero', 'alguien', 'cante', 'pedir', '☹️']"
Me pregunto por que el sentimiento hacia una persona es mas intenso cuando lo extrañas que cuando estan juntos,"['pregunto', 'sentimiento', 'hacia', 'persona', 'mas', 'intenso', 'extrañas', 'estan', 'juntos']"
"Madrid yo de verdad te amo pero al calor no, como hacemos?","['madrid', 'verdad', 'amo', 'calor', 'hacemos']"
"Bueno, a quien alquilo pa que me quiera?","['bueno', 'alquilo', 'pa', 'quiera']"
STAAAAP,['staaaap']
"Yo no puedo volver a las personas que me vieron la cara de tonta, no no no","['puedo', 'volver', 'personas', 'vieron', 'cara', 'tonta']"
Alejarme de lo tóxico es el mejor sentimiento de todos,"['alejarme', 'tóxico', 'mejor', 'sentimiento']"
Solo 20 y sinceramente no puedo estar mas feliz,"['solo', 'sinceramente', 'puedo', 'mas', 'feliz']"
"Mi tía me dijo que me equivoque de profesión, que debo estudiar artes dramáticas... ya no se ni que pensal","['tía', 'dijo', 'equivoque', 'profesión', 'debo', 'estudiar', 'artes', 'dramáticas', 'pensal']"
"Las personas me decepcionan bastante rápido, prefiero a mis gatas, bye","['personas', 'decepcionan', 'bastante', 'rápido', 'prefiero', 'gatas', 'bye']"
"Saber que estas ahí porque quieres estar, porque disfrutas estarlo, porque te sientes en casa y lo que recibes a cambio es totalmente insensible, sin agradecimiento ni valoración","['saber', 'ahí', 'quieres', 'disfrutas', 'estarlo', 'sientes', 'casa', 'recibes', 'cambio', 'totalmente', 'insensible', 'agradecimiento', 'valoración']"
@CamillaCedi Eso no fue lo que dijiste anoche ma mi,"['camillacedi', 'dijiste', 'anoche', 'ma']"
"Y yo me entero ayer que mi mejor amiga tiene novio jugando probabilidades, no te digo yo? @CamillaCedi","['entero', 'ayer', 'mejor', 'amiga', 'novio', 'jugando', 'probabilidades', 'digo', 'camillacedi']"
Mi mente esta en peligro pensando en matemática sos,"['mente', 'peligro', 'pensando', 'matemática', 'sos']"
Que increíble lo que escuché,"['increíble', 'escuché']"
Mis dias y noches son frías y grices ahora que no estás,"['dias', 'noches', 'frías', 'grices', 'ahora']"
Debería tener un boton que diga omitir 5 años a ver si de aqui a alla no me duele tanto el alma cuando te pienso,"['debería', 'tener', 'boton', 'diga', 'omitir', 'años', 'ver', 'si', 'aqui', 'alla', 'duele', 'alma', 'pienso']"
Prefiero creer que se te olvidó el camino que saber que no volverás,"['prefiero', 'creer', 'olvidó', 'camino', 'saber', 'volverás']"
I really really really miss u,"['really', 'really', 'really', 'miss']"
"Mi mente quiere creer que en vzla no esta pasando esta fucking desgracia pero mi corazón dice como que no bitch, es imposible y tu depresión y desesperación continúa","['mente', 'quiere', 'creer', 'vzla', 'pasando', 'fucking', 'desgracia', 'corazón', 'dice', 'bitch', 'imposible', 'depresión', 'desesperación', 'continúa']"
